time,observed,lower,median,upper,truth
1,26.3442376574466,24.2300794710906,24.720983628589906,25.216583397858102,24.754711397382263
2,23.228469282514745,24.23050232530805,24.754222723378795,25.229908588379967,24.952208611958586
3,25.81488485068129,24.365123138971033,24.848880046095168,25.3519234564886,25.20157728721571
4,26.059046547842208,24.361652823858897,24.785953343250693,25.271668996362116,24.90631627805942
5,25.30974213861569,24.305159067470264,24.735795162656444,25.18255100637909,24.62734652561655
6,25.32251062425853,24.29583254633245,24.756785136372876,25.206385824581716,24.836546020193044
7,23.373774190947515,24.456653258775088,24.837950570112888,25.34493724290132,25.009684603924217
8,24.775079915599413,24.41839207302325,24.79143259924686,25.232282674537952,24.795689132870475
9,24.11276555468199,24.290794854086865,24.736101121178752,25.1836032605035,24.44712977971826
10,26.47623492245437,24.350829736153297,24.753781183789158,25.17901290625041,24.7097426854059
11,26.513458304937704,24.49267489303245,24.85783625719484,25.37079505782819,25.01712583952542
12,24.142758542531816,24.412225630186192,24.801032383782122,25.254687049911126,24.783909511003376
13,27.4160790875384,24.380686341558068,24.745648004697017,25.15699426405111,24.568747502947247
14,26.496641652705048,24.404213294679778,24.766867739556268,25.20085863732218,24.824323981927773
15,27.9935289098178,24.497529688723866,24.856748954944656,25.36738766704616,25.07296639639572
16,21.9883883387378,24.44233452794039,24.810869222598164,25.259612525918083,24.89268710010872
17,24.5011797937202,24.339845506568828,24.753323873608373,25.194142161201604,24.646460278168192
18,22.859579900082565,24.38872895779453,24.7809351917533,25.197085714880096,24.85772471842089
19,27.61735482749675,24.511430055015296,24.8704640611967,25.3164408296413,25.145707057142094
20,27.07718397462663,24.48433741797657,24.817274182517743,25.2457173482766,24.88162217984541
21,23.62299217623506,24.386772030645503,24.770013648405506,25.196159918662485,24.645286577704447
22,26.522251821113784,24.43273868794336,24.800293881732046,25.21883100195632,24.843010889119093
23,28.09875983120178,24.528105494043594,24.87212346634852,25.306344473635946,25.04534247054646
24,24.67059647432528,24.504129402146965,24.831342400334904,25.221702147034204,24.759822471720035
25,26.24387092715349,24.403390670648527,24.76703622626419,25.14480286294017,24.53700094746016
26,21.848711752500044,24.418284489573637,24.779252837190192,25.193555669157863,24.69600127238314
27,25.391957310992797,24.525175092329796,24.866671837165107,25.296498237758826,24.99302199516608
28,23.552651204350703,24.476570153041383,24.822820720562113,25.219222031027815,24.74352529228828
29,26.583874112829303,24.410073874314097,24.759546982389956,25.15787466201496,24.49223694353852
30,23.396502151082785,24.42461248407733,24.79285350313426,25.157868754063028,24.80514090240767
31,23.857885079141663,24.522968204435195,24.89565801324671,25.334989386801833,25.017614908266268
32,27.27799267885116,24.49183329704003,24.860622606469953,25.230569084772718,24.70740580718837
33,27.08608715090268,24.432694211401365,24.79676083649937,25.15151782981374,24.434365020438303
34,25.084302748064903,24.444234377457715,24.821908780228135,25.190745705924712,24.70065612228428
35,23.38039239412241,24.5205588095775,24.898174563273432,25.36134623321025,24.96721330937868
36,25.909749391624796,24.509782760580876,24.85681350274683,25.26587053786506,24.763716669592554
37,25.739541827078813,24.427008131446893,24.807891888126157,25.20008753245162,24.570110970861226
38,26.992330783886004,24.467678241885537,24.84107913881286,25.257486449179094,24.72416366787774
39,25.388876451140824,24.549661167298034,24.926133917833006,25.40362611647799,24.943868144210327
40,26.76781236731976,24.525564054346447,24.88355763085993,25.302876347581897,24.684910682284688
41,24.347433470014185,24.43963919209457,24.815501059552957,25.226824923989305,24.397571884157998
42,26.555162191997105,24.5195693411345,24.837924583119367,25.233089066876158,24.62907510963145
43,25.207763973343045,24.548088982357807,24.913212638827922,25.38436135366491,24.92574125173514
44,26.24603200598033,24.55253185294355,24.88411682439054,25.30402351131032,24.67194991929125
45,25.81202556834306,24.442894603763502,24.8236737691431,25.230974052633574,24.43664679897603
46,24.936377085195147,24.47821343800933,24.8431192018314,25.231143747320726,24.66031486673765
47,23.32210397265708,24.54521516746672,24.943877092198587,25.379249289319542,24.903061062257752
48,25.392503240951168,24.54644651400223,24.90337951556483,25.27674511012977,24.652168207560287
49,26.28986435973279,24.426336020092577,24.846151009548024,25.202709307521097,24.43888053907308
50,24.890772313142072,24.493749883835765,24.863386280567916,25.199161265042154,24.7739983678546
51,26.128918531891227,24.568763524349876,24.943517831885693,25.36258634854454,25.074640651899948
52,26.38710513965784,24.54489398165382,24.906835429640644,25.23697979033831,24.80090078494661
53,26.343770270959247,24.43420451703829,24.85501681138862,25.182683012044713,24.445561667193388
54,25.66843634097922,24.44615252057583,24.868830825481947,25.193676283272943,24.725567664225075
55,25.74622055114391,24.53426599045295,24.9494564882887,25.3776478664388,25.0368830112058
56,24.128159084516405,24.50011842870442,24.916560995922246,25.22748025763539,24.71400032331667
57,24.83827251245836,24.394386704822217,24.8450006514284,25.202158892731767,24.48059891096945
58,24.775741040956675,24.438787819014625,24.85477438439281,25.201302234524505,24.823317336035824
59,24.54113087526328,24.505469638807526,24.95205579268059,25.367616526020274,25.03905619575651
60,25.89221214637675,24.51874406781546,24.902697061995163,25.256074852565824,24.81801334911391
61,27.488534270749444,24.446103051112434,24.838748798895352,25.201221384762917,24.589921097815772
62,24.520022008948896,24.46672609881135,24.867889826356453,25.220103034954683,24.798237482653622
63,28.04918680103777,24.521200398093058,24.954296778370917,25.34093563508619,25.057550674862885
64,23.626954948502718,24.5121913996358,24.90505488673947,25.236977432692516,24.79324145894809
65,23.158255439059875,24.46434304409581,24.842234764636522,25.214283333181683,24.586739862252205
66,24.639653524527077,24.46614694670005,24.858320618041454,25.208815273989174,24.80562168107184
67,26.31134139139602,24.53039667622046,24.94866444652854,25.3717128639171,25.075898771218515
68,24.037985317810644,24.53997551552338,24.91498601341319,25.235347140135385,24.82126951568446
69,25.602951379150195,24.438605633697822,24.847599451569558,25.219931575172062,24.50817025214881
70,23.66325610574366,24.499091927509234,24.882365004992437,25.226411083006894,24.7164126996659
71,23.834710502467995,24.59829394492761,24.980362640754738,25.375405506117787,25.047512594571813
72,26.71017019866315,24.55924043141428,24.95357016651077,25.285543888808863,24.8211021533542
73,25.16626820729394,24.452401314448107,24.886053638783547,25.22625891151891,24.584362465904743
74,23.348893709577133,24.498053447573096,24.91721240995477,25.23263734926182,24.911182083285706
75,23.49356545705611,24.61879996011603,25.009339292905715,25.41587191884853,25.17271149708157
76,26.03295841692381,24.587394338649123,24.99033367489975,25.31997288305429,24.94191255627393
77,26.2502113817269,24.51525033080605,24.9308579016704,25.305064954392734,24.66294282359546
78,27.636831745653357,24.54577254280423,24.97042822174771,25.32285499761425,24.99043231090271
79,26.318480575650096,24.676170701805177,25.061750154252792,25.490902546621285,25.34209937336141
80,24.29919943792624,24.646907364571128,25.037402530138117,25.390131416169496,25.04969768261372
81,25.224394451426964,24.561734410724167,24.972243744078376,25.352885640598004,24.78416055189915
82,27.65900289202891,24.620974444670544,25.00664440922649,25.386808234004217,25.041231431803453
83,25.91938346837983,24.718772048812575,25.10895796652204,25.568319984917483,25.296635607323772
84,24.165307493106667,24.706788508449222,25.068516236177512,25.45902198515362,24.99670795737096
85,25.08518658497396,24.598430244700623,25.01289380414148,25.386511895185272,24.78020251698179
86,24.100203614462707,24.664051840141177,25.0585812566166,25.405411178572926,25.08479700556512
87,25.571450565637765,24.78361519899319,25.156716876675397,25.5730287973542,25.5090674549887
88,26.47991502788098,24.747801293098593,25.121021789755822,25.493533161195593,25.26022844579136
89,24.169295233584435,24.658818231070452,25.071300697588278,25.42924632254265,25.06728104395902
90,27.22223938880231,24.740612102398135,25.121403032540783,25.47019245605414,25.283842286925275
91,27.760340179071186,24.8387037144465,25.209419384294776,25.59916543193347,25.537008591698367
92,24.49550641613758,24.82559823966977,25.161856273811964,25.50596654557426,25.40078206413408
93,26.368332113463534,24.743621523872765,25.11962670722944,25.470326461641754,25.220011966217903
94,24.57821575786664,24.805323967742577,25.156346621391776,25.497464166995268,25.464922647933072
95,26.18865509502443,24.839994145536373,25.248919968227312,25.637590436467928,25.769923069124363
96,26.033721992242015,24.83351712022317,25.207107666363463,25.565987233566737,25.463645835077266
97,23.762305525576437,24.761957377136675,25.150655658279433,25.514669416660936,25.25555042240152
98,25.283203388625868,24.820555179905874,25.190537068817314,25.56707326651864,25.60852714790285
99,27.956093033957917,24.933970320359304,25.298269732869045,25.729219921958006,25.925839719498388
100,26.26975738056434,24.911269178658582,25.268563846990823,25.611845137057685,25.642687712598875
101,23.604915409202643,24.8158914818856,25.206160164256808,25.588118609395877,25.458032235970144
102,24.980429877025987,24.87906328401702,25.251241658794747,25.610298957924332,25.653124782379635
103,28.913710498242384,24.96989305077202,25.334041820720834,25.815227471478178,25.9683369915978
104,28.131556827177672,24.9674083919235,25.314636254826326,25.697262056991583,25.767909239875745
105,24.386107149080885,24.865360927312675,25.254895878792617,25.628738658436426,25.535599726866376
106,24.5129694943107,24.910188954877043,25.284417652492092,25.633223691883874,25.74620124542101
107,27.38761470889231,24.97046175438325,25.35962993644533,25.789702022503302,26.000211031449265
108,27.0409231309996,24.96215324544786,25.32625919347614,25.722577179024178,25.8225126747389
109,24.15536292647308,24.859543229721584,25.25999463419089,25.64289125393291,25.604931116610626
110,25.66652257439556,24.910898288561345,25.303497401089174,25.656629510098902,25.8299379373794
111,27.411456467169483,25.003258430278244,25.386228093575824,25.774376468673108,26.065663841238276
112,26.640069574796712,24.954289054631165,25.3471238029357,25.708751161358904,25.74106827029803
113,24.416003749222128,24.840116685914975,25.284096434691552,25.63241036612352,25.48504306249485
114,21.647535954424345,24.848853047391337,25.3214279221162,25.658510975240592,25.72648791421236
115,26.935953229586747,25.028568881126674,25.405141600670746,25.802529964017445,25.885162988134244
116,24.70904593396768,24.979870100621238,25.36783890865017,25.731220514614726,25.605497702865524
117,24.790343638352724,24.896705591091525,25.32698416133676,25.680679312723584,25.36741090088204
118,26.20033421700026,24.970827937585078,25.367293730048516,25.692556635712798,25.61784303123419
119,25.3972859583175,25.070037028984245,25.465881627006084,25.84734473001359,25.88941751832531
120,26.57798653100074,25.07089137875159,25.426297511324645,25.787009252296738,25.5885913671109
121,25.067032623830237,24.99678277898282,25.36675939011912,25.758092338346337,25.3188704783804
122,25.668999896204443,25.045844021134098,25.432514085923508,25.7950419349076,25.573126380977698
123,25.298699398705008,25.146566879020096,25.537444098477287,25.90802680435162,25.847673567135853
124,24.973583429879533,25.0949161023698,25.493967885522967,25.862349890430274,25.658225617175024
125,28.152508545935877,25.026407336727228,25.453786967403424,25.846935568792667,25.406607878963605
126,26.995644088082905,25.087385720621125,25.50347908746363,25.86342404850126,25.719236907049616
127,28.767770656093752,25.192807547329473,25.59311134639668,26.007745350187477,25.939370842822168
128,27.535515425833637,25.1687848960218,25.577738088881247,25.939936701650257,25.61801765879865
129,26.967857322839503,25.066640397483116,25.523962971898207,25.901782416092505,25.4104802708284
130,25.115384889258745,25.089336078256494,25.541327386447072,25.9102050269663,25.665310287446
131,25.32770325148897,25.23378825014757,25.622689131532184,26.081669276166863,25.90002285815133
132,26.321905987832157,25.1772231079873,25.589095719626854,25.961841688594532,25.6226064973186
133,25.849848388205267,25.070859353635782,25.52573127623068,25.92671065146979,25.384457428468806
134,25.04325838516213,25.11716161675907,25.567861847307725,25.942754889028244,25.63135228197176
135,27.047647983430373,25.23336036518953,25.646114537367854,26.10771979129183,25.91754343216644
136,27.98975012174873,25.226628940079365,25.63009119907744,26.03535176089177,25.74707004685458
137,24.20676781262594,25.11162892043986,25.576876850936554,25.982300353206075,25.456705716316783
138,27.218017560258915,25.163719123244633,25.61360459821054,26.00390092774584,25.80138877985457
139,26.874950749991843,25.267366489348596,25.68528321304397,26.154912361822106,26.142226662324127
140,26.170922052950008,25.22092429612975,25.645549049960337,26.044434361730588,25.817469742942297
141,25.9621389567814,25.138163136040074,25.59369425330086,26.000235524808744,25.53296833908429
142,24.13342221345735,25.193001761737023,25.613060043039,26.022220489786175,25.78541404754936
143,24.824170269105696,25.30143037208913,25.698115383657104,26.171352799995308,26.018538186827165
144,24.1875902266662,25.29497493427459,25.677103786632685,26.083643260729417,25.701475506442776
145,26.96433683496037,25.20626693774431,25.617547094796823,26.020783043374408,25.50672884243617
146,26.62315554181741,25.267635763376692,25.664617975243143,26.073677767165496,25.86116645333812
147,24.751723039225304,25.373995439347944,25.76804220767761,26.222446201977743,26.01122972379439
148,27.163264277448217,25.343535101520104,25.72731371989299,26.145199199164786,25.794701453617023
149,24.41796267820684,25.243668636333016,25.669644694355764,26.059705362431426,25.489131957568677
150,25.494866401101376,25.295610850175823,25.722670634468898,26.117205645804923,25.79684393927973
151,26.599352723904836,25.435524728510938,25.8210785211877,26.244925196460592,26.0594643933066
152,26.45026222243877,25.38925071748404,25.801704779560914,26.182263432093592,25.74688887439074
153,24.67795811746082,25.342224340751127,25.748003009296824,26.13449545972259,25.619198282468933
154,28.56141150779797,25.392808293903457,25.806809699086465,26.1546831322729,25.85446610405231
155,27.97100029284744,25.51062142805953,25.89394736321191,26.332906785438286,26.10694630906269
156,26.38187539197264,25.483566172530484,25.861324831509183,26.25918264543745,25.7633423411882
157,26.48433734362808,25.408183378909673,25.813131008316546,26.195603889033954,25.57387596602205
158,25.25409658308752,25.468410672155873,25.857266819988286,26.212519582587493,25.830098156790616
159,25.99383946890112,25.546923939970366,25.951020994164356,26.37836299455532,26.19728926679098
160,24.713713468117977,25.53823334394194,25.91075142828778,26.322065847282655,25.92927666479413
161,25.414451057004158,25.465480974478737,25.863089326190128,26.282785675632493,25.64082827422436
162,29.0103074539714,25.537994405797217,25.921335995414815,26.297730083601508,25.97029233303896
