time,observed,lower,median,upper,truth
1,23.352234346989366,24.17437204052625,24.661611265099754,25.03655380327449,24.755839262442414
2,24.64635384145061,23.885020048920982,24.36415746373398,24.791163400493215,24.9061750719408
3,24.155364152142955,25.225132483653084,25.659587561229962,26.030021850063537,25.280064339210405
4,25.169389419188175,24.748750707080948,25.15078069835191,25.57258421688791,25.100681266901525
5,24.99284810880224,24.13429208658871,24.64689302415005,25.033588113701704,24.70060047513165
6,23.781033730208105,23.908654597632562,24.364285547860923,24.783225614696676,24.94401933778417
7,26.12976180695549,25.253513708531976,25.678894344111853,26.052382087813612,25.349763059713595
8,22.780687964481466,24.7430884005643,25.151708104480072,25.59215095214423,25.001026626559828
9,22.757364953129425,24.151666362107438,24.626474441498793,25.031513879665887,24.645849760035347
10,23.615158648853875,23.922934817803505,24.33337732815851,24.798379650113812,25.031643333562634
11,25.241896270442435,25.267396931288665,25.684140065710082,26.04014653549985,25.27493004085044
12,28.67007279273771,24.739692309152684,25.14774993090026,25.591065913459605,25.09820037263932
13,23.824948459336845,24.149542550909153,24.6377480900199,25.045784450134146,24.57048379693926
14,22.92864467450116,23.915681114458497,24.336682578228174,24.791925898214345,25.09226673987187
15,24.932323657441565,25.274488949519814,25.689724090151262,26.039538619371243,25.24344351691564
16,25.336713894530927,24.75508940591421,25.139433160423607,25.582762731073068,25.11616576480794
17,24.610430314067816,24.152748945416164,24.622888025372447,25.039188359623683,24.594521063772834
18,27.34096986901749,23.933984986912147,24.328385779004954,24.760724848994617,25.07464391037234
19,29.52903610053989,25.31068400633875,25.714643384496938,26.050997474491126,25.27498703224572
20,26.49503675114633,24.74337652468551,25.15032510837982,25.58993987573875,25.06232509731466
21,26.278142405266266,24.147831663820686,24.615381254933816,25.036356348748054,24.598843972611768
22,21.68667316301424,23.93220981194129,24.339650656059014,24.749232843181545,24.988382524424487
23,25.424446530081223,25.33241766506442,25.72658437585479,26.053731118562858,25.36219048902421
