date,time,y,eta,level,slope,seasonal
1961-01-01,1,17.511014393896104,17.98304304763144,24.983043047631444,0.0,-7.000000000000003
1961-02-01,2,16.78775205128429,18.94985174839217,25.01202957488324,0.0,-6.062177826491068
1961-03-01,3,22.977452617072224,21.54871697715342,25.04871697715342,0.0,-3.5000000000000018
1961-04-01,4,23.141505541130652,24.97697177761741,24.97697177761741,0.0,1.3322676295501878e-15
1961-05-01,5,29.44111563533725,28.499863646547873,24.99986364654787,0.0,3.5000000000000027
1961-06-01,6,33.215506963242404,31.049800715275353,24.987622888784284,0.0,6.062177826491071
1961-07-01,7,32.027306497629915,32.1096552370838,25.1096552370838,0.0,7.0
1961-08-01,8,32.5732548662582,31.123561723806574,25.0613838973155,0.0,6.062177826491071
1961-09-01,9,28.08179961981134,28.590175184067306,25.09017518406731,0.0,3.499999999999998
1961-10-01,10,25.46218210057472,25.09359112799759,25.09359112799759,0.0,0.0
1961-11-01,11,24.431459582513604,21.645204378196933,25.145204378196933,0.0,-3.500000000000001
1961-12-01,12,20.03864911400559,19.027042364363517,25.089220190854586,0.0,-6.062177826491071
1962-01-01,13,17.280849146383105,18.11088651560376,25.11088651560376,0.0,-7.000000000000002
1962-02-01,14,18.754486022112985,18.917847765642392,24.98002559213346,0.0,-6.0621778264910695
1962-03-01,15,19.93237269768622,21.473147923238937,24.973147923238937,0.0,-3.500000000000001
1962-04-01,16,24.47657113086316,24.882398223789213,24.882398223789213,0.0,1.3322676295501878e-15
1962-05-01,17,26.144670220912037,28.389745973739824,24.88974597373982,0.0,3.500000000000002
1962-06-01,18,29.725750740213094,30.938271526486723,24.876093699995653,0.0,6.062177826491071
1962-07-01,19,32.17185791098613,31.93280643399912,24.93280643399912,0.0,7.0
1962-08-01,20,29.966509159781328,30.98677929190169,24.92460146541062,0.0,6.062177826491071
1962-09-01,21,27.846401179268547,28.29821303170085,24.798213031700854,0.0,3.499999999999998
1962-10-01,22,24.529682956971335,24.852247379680453,24.852247379680453,0.0,0.0
1962-11-01,23,19.876436477658277,21.346351906838628,24.846351906838628,0.0,-3.500000000000001
1962-12-01,24,19.915274270109403,18.85150255422181,24.91368038071288,0.0,-6.062177826491071
1963-01-01,25,18.830981003241916,17.93046427462928,24.93046427462928,0.0,-7.000000000000002
1963-02-01,26,18.55668338958587,18.80642819092037,24.86860601741144,0.0,-6.0621778264910695
1963-03-01,27,21.646760308346284,21.27444816019554,24.77444816019554,0.0,-3.5000000000000004
1963-04-01,28,25.413494021666523,24.790533069501066,24.790533069501066,0.0,1.7763568394002505e-15
1963-05-01,29,31.476860851206126,28.387100254470646,24.887100254470642,0.0,3.500000000000002
1963-06-01,30,32.941163946652225,30.927241760338184,24.865063933847114,0.0,6.062177826491071
1963-07-01,31,33.24407770826132,31.78879743851116,24.78879743851116,0.0,7.0
1963-08-01,32,30.69166409862335,30.896701876470324,24.834524049979255,0.0,6.062177826491071
1963-09-01,33,29.386001202719868,28.323939152806474,24.823939152806478,0.0,3.4999999999999973
1963-10-01,34,26.330109656182557,24.83095731462386,24.83095731462386,0.0,-4.440892098500626e-16
1963-11-01,35,21.78380721447477,21.316242517045904,24.816242517045904,0.0,-3.5000000000000013
1963-12-01,36,19.456596774163582,18.73252790240077,24.79470572889184,0.0,-6.062177826491071
1964-01-01,37,18.129455646152085,17.86508270742288,24.865082707422882,0.0,-7.000000000000002
1964-02-01,38,21.86530217294214,18.731269772050844,24.793447598541913,0.0,-6.0621778264910695
1964-03-01,39,26.237013823507425,21.331786770184692,24.831786770184692,0.0,-3.5
1964-04-01,40,22.2347999498643,24.907824734931506,24.907824734931502,0.0,2.220446049250313e-15
1964-05-01,41,27.125620590704138,28.375460465668322,24.87546046566832,0.0,3.5000000000000027
1964-06-01,42,29.694669555986135,30.93322690714229,24.871049080651222,0.0,6.062177826491071
1964-07-01,43,33.63912526285281,31.896420066765213,24.896420066765213,0.0,7.0
1964-08-01,44,31.01044167456013,31.027796889665865,24.965619063174795,0.0,6.062177826491071
1964-09-01,45,26.96828197500974,28.39364789198046,24.893647891980464,0.0,3.4999999999999973
1964-10-01,46,26.94299121131543,25.016243748316473,25.016243748316473,0.0,-4.440892098500626e-16
1964-11-01,47,22.291856631160996,21.629396533214596,25.129396533214596,0.0,-3.5000000000000018
1964-12-01,48,19.777933330910823,19.06860465258758,25.130782479078654,0.0,-6.062177826491071
1965-01-01,49,19.346613574707092,18.08220275192423,25.082202751924232,0.0,-7.000000000000002
1965-02-01,50,22.000716638954323,18.945911000005346,25.008088826496415,0.0,-6.0621778264910695
1965-03-01,51,23.633213005070523,21.66348764837919,25.16348764837919,0.0,-3.5000000000000004
1965-04-01,52,25.80003268880713,25.128276312575487,25.128276312575487,0.0,1.7763568394002505e-15
1965-05-01,53,31.53766059265267,28.598528177564628,25.098528177564624,0.0,3.5000000000000027
1965-06-01,54,33.4845010034163,31.203262917743942,25.14108509125287,0.0,6.062177826491071
1965-07-01,55,31.5113861805511,32.16600424721123,25.166004247211227,0.0,7.0
1965-08-01,56,31.29571981178193,31.30480258115312,25.24262475466205,0.0,6.062177826491071
1965-09-01,57,29.389024987432368,28.773183997036917,25.273183997036917,0.0,3.4999999999999982
1965-10-01,58,24.59005126041279,25.248124904952892,25.248124904952892,0.0,-4.440892098500626e-16
1965-11-01,59,22.631630987997898,21.77983277247027,25.279832772470275,0.0,-3.500000000000002
1965-12-01,60,19.42878078265336,19.25015482808618,25.31233265457725,0.0,-6.062177826491071
1966-01-01,61,19.065264045205964,18.183976345794633,25.183976345794633,0.0,-7.000000000000002
1966-02-01,62,21.27018622474063,19.08324729203176,25.14542511852283,0.0,-6.0621778264910695
1966-03-01,63,25.115632350551348,21.73406678613743,25.23406678613743,0.0,-3.5000000000000004
1966-04-01,64,26.891707703726247,25.207473826450737,25.207473826450734,0.0,1.7763568394002505e-15
1966-05-01,65,29.323908374704637,28.692051067808496,25.192051067808492,0.0,3.5000000000000027
1966-06-01,66,33.1967808031794,31.176754032605828,25.114576206114755,0.0,6.062177826491071
1966-07-01,67,30.97312917453048,32.060678930295296,25.060678930295296,0.0,7.0
1966-08-01,68,30.44843860841314,31.123732254778943,25.06155442828787,0.0,6.062177826491071
1966-09-01,69,26.9431919221047,28.56894738957166,25.06894738957166,0.0,3.4999999999999987
1966-10-01,70,25.418877947685623,25.119501233869507,25.119501233869507,0.0,-8.881784197001252e-16
1966-11-01,71,21.923554259663764,21.649015969147968,25.14901596914797,0.0,-3.500000000000002
1966-12-01,72,19.82618553342669,19.134577852599122,25.196755679090195,0.0,-6.062177826491071
1967-01-01,73,19.901338125610515,18.181663074981415,25.181663074981415,0.0,-7.000000000000002
1967-02-01,74,18.180920847284167,19.102690777142794,25.164868603633863,0.0,-6.0621778264910695
1967-03-01,75,22.240469108049304,21.663976571418964,25.163976571418964,0.0,-3.5
1967-04-01,76,24.230706872909103,25.26880944235549,25.26880944235549,0.0,1.3322676295501878e-15
1967-05-01,77,28.633302773367877,28.738474868099,25.238474868098997,0.0,3.500000000000002
1967-06-01,78,35.32091927415626,31.33479411653316,25.272616290042087,0.0,6.062177826491071
1967-07-01,79,33.20242773059106,32.28711716771727,25.287117167717273,0.0,7.0
1967-08-01,80,32.57360265276541,31.479584648392233,25.417406821901164,0.0,6.062177826491071
1967-09-01,81,28.933487221615337,28.85220060237067,25.35220060237067,0.0,3.499999999999999
1967-10-01,82,25.851601865306357,25.25667828316511,25.25667828316511,0.0,-1.3322676295501878e-15
1967-11-01,83,22.941750149131522,21.80309039797251,25.30309039797251,0.0,-3.5000000000000018
1967-12-01,84,18.76083755673543,19.167897144463275,25.230074970954345,0.0,-6.062177826491071
1968-01-01,85,18.300569198069535,18.2241204525764,25.2241204525764,0.0,-7.000000000000002
1968-02-01,86,20.918237591027456,19.14740963727584,25.20958746376691,0.0,-6.0621778264910695
1968-03-01,87,26.01652146747516,21.709110709860074,25.209110709860074,0.0,-3.499999999999999
1968-04-01,88,28.26605962435761,25.194614297299537,25.194614297299537,0.0,1.3322676295501878e-15
1968-05-01,89,29.972332940901566,28.64677763774594,25.14677763774594,0.0,3.5000000000000018
1968-06-01,90,29.54810903308238,31.1913159253101,25.129138098819027,0.0,6.062177826491071
1968-07-01,91,34.321045140803584,32.058622196932575,25.05862219693258,0.0,7.0
1968-08-01,92,32.50923883612351,31.057555476465943,24.99537764997487,0.0,6.062177826491071
1968-09-01,93,28.825650970986295,28.43618978988102,24.93618978988102,0.0,3.4999999999999987
1968-10-01,94,25.045502685395025,25.014382446020814,25.014382446020814,0.0,-8.881784197001252e-16
1968-11-01,95,23.912735008131655,21.454514680137358,24.95451468013736,0.0,-3.5000000000000018
1968-12-01,96,22.359814953660933,18.79557051975675,24.85774834624782,0.0,-6.062177826491071
1969-01-01,97,18.542547952175642,17.91029268462993,24.910292684629933,0.0,-7.000000000000002
1969-02-01,98,17.406038635809008,18.853344108490223,24.915521934981292,0.0,-6.0621778264910695
1969-03-01,99,21.18319705899095,21.408925008953602,24.908925008953602,0.0,-3.499999999999999
1969-04-01,100,27.167822651740444,24.981642509705168,24.981642509705168,0.0,1.3322676295501878e-15
