date,time,y,eta,level,slope,seasonal
1961-01-01,1,19.319819974294624,18.003999999999998,25.004,0.0035606861196044426,-7.000000000000003
1961-02-01,2,18.53803567543055,18.945382859628538,25.007560686119607,0.0038549075132806687,-6.062177826491069
1961-03-01,3,24.5118937774372,21.511415593632886,25.011415593632886,0.003563623014528368,-3.500000000000001
1961-04-01,4,27.65302848649363,25.014979216647415,25.014979216647415,0.0037311381806411953,1.3322676295501878e-15
1961-05-01,5,28.778304326731543,28.51871035482806,25.018710354828055,0.0032832629557071023,3.5000000000000018
1961-06-01,6,33.391700202645865,31.084171444274837,25.021993617783764,0.004697885422538033,6.062177826491073
1961-07-01,7,32.42947517260853,32.0266915032063,25.0266915032063,0.004942557689287498,6.999999999999998
1961-08-01,8,29.9542545642843,31.093811887386657,25.031634060895588,0.004553274201165162,6.062177826491071
1961-09-01,9,29.804008046618513,28.536187335096752,25.036187335096752,0.00499848642881389,3.4999999999999987
1961-10-01,10,24.273675819318974,25.041185821525566,25.041185821525566,0.004832406715234383,0.0
1961-11-01,11,20.997165721382462,21.546018228240797,25.0460182282408,0.004959521399678012,-3.5000000000000018
1961-12-01,12,19.84514172496895,18.988799923149408,25.050977749640477,0.004918394840029669,-6.06217782649107
1962-01-01,13,18.96573836823739,18.055896144480506,25.055896144480506,0.0046098949048710945,-7.000000000000001
1962-02-01,14,18.307316932773137,18.998328212894307,25.060506039385377,0.005323278990654558,-6.06217782649107
1962-03-01,15,22.154593700870645,21.565829318376032,25.065829318376032,0.005303822203624639,-3.500000000000001
1962-04-01,16,24.175480498781813,25.071133140579658,25.071133140579658,0.004030275656282814,1.3322676295501878e-15
1962-05-01,17,27.853894836570884,28.575163416235945,25.07516341623594,0.004429140128887403,3.5000000000000018
1962-06-01,18,34.40528732641623,31.141770382855903,25.07959255636483,0.004255511876141575,6.062177826491075
1962-07-01,19,31.401224162542565,32.08384806824097,25.08384806824097,0.004032170470375485,6.999999999999998
1962-08-01,20,29.812076166597766,31.150058065202415,25.087880238711346,0.004018824664694287,6.062177826491071
1962-09-01,21,31.04500380815864,28.591899063376037,25.09189906337604,0.003966016622183956,3.4999999999999964
1962-10-01,22,25.560953618797104,25.095865079998223,25.095865079998223,0.0035934001184253508,0.0
1962-11-01,23,21.917371814820672,21.599458480116645,25.09945848011665,0.004057956077733078,-3.5000000000000027
1962-12-01,24,21.489653123114422,19.041338609703313,25.103516436194383,0.004415739211303397,-6.062177826491069
1963-01-01,25,17.96637009345121,18.107932175405686,25.107932175405686,0.0044228105488073296,-7.000000000000001
1963-02-01,26,17.85606819132814,19.050177159463423,25.112354985954493,0.005406344029474778,-6.06217782649107
1963-03-01,27,22.057964675433716,21.617761329983967,25.117761329983967,0.0057515096974225305,-3.5000000000000013
1963-04-01,28,23.443823937257832,25.12351283968139,25.12351283968139,0.005962288552397228,8.881784197001252e-16
1963-05-01,29,27.68269498226934,28.629475128233786,25.129475128233786,0.00613798061124875,3.5000000000000018
1963-06-01,30,34.74046106536467,31.19779093533611,25.135613108845035,0.006086589707859456,6.062177826491075
1963-07-01,31,32.098528204215306,32.14169969855289,25.141699698552895,0.006249578347115061,6.999999999999998
1963-08-01,32,33.91298463090412,31.21012710339108,25.14794927690001,0.006150945130678076,6.062177826491071
1963-09-01,33,26.990771459533054,28.654100222030685,25.15410022203069,0.005996311597968453,3.499999999999997
1963-10-01,34,27.817041363497392,25.160096533628657,25.160096533628657,0.006004201196588995,4.440892098500626e-16
1963-11-01,35,21.38483523724537,21.666100734825243,25.166100734825246,0.005400169277525315,-3.5000000000000027
1963-12-01,36,18.178448597574153,19.109323077611702,25.17150090410277,0.00560723721761166,-6.062177826491069
1964-01-01,37,18.16654225498462,18.17710814132038,25.17710814132038,0.005928837554269443,-7.000000000000001
1964-02-01,38,19.71456042428897,19.12085915238358,25.18303697887465,0.00543564413837017,-6.0621778264910695
1964-03-01,39,20.082513564501077,21.688472623013016,25.18847262301302,0.0050291850916292236,-3.500000000000002
1964-04-01,40,25.024626290396043,25.19350180810465,25.19350180810465,0.00463042773848384,1.3322676295501878e-15
1964-05-01,41,27.145754285035796,28.698132235843133,25.198132235843133,0.0036889112435209135,3.5000000000000018
1964-06-01,42,31.62415361487052,31.263998973577728,25.201821147086655,0.0038616270672937646,6.062177826491075
1964-07-01,43,32.449216270950046,32.20568277415395,25.20568277415395,0.003943979241111163,6.999999999999998
1964-08-01,44,34.28309215030566,31.27180457988613,25.20962675339506,0.00372043393950071,6.062177826491071
1964-09-01,45,28.071657166875468,28.713347187334556,25.21334718733456,0.004195836704682371,3.4999999999999956
1964-10-01,46,25.699076695767612,25.21754302403924,25.21754302403924,0.0037825364218443272,4.440892098500626e-16
1964-11-01,47,19.461876312328457,21.721325560461082,25.221325560461086,0.003638075843521747,-3.5000000000000027
1964-12-01,48,18.83851022467054,19.16278580981354,25.224963636304608,0.003559838725430217,-6.062177826491069
1965-01-01,49,18.581448658730153,18.228523475030038,25.228523475030038,0.003840565514340859,-7.0
1965-02-01,50,19.723133171125284,19.17018621405331,25.23236404054438,0.0037279580827035254,-6.0621778264910695
1965-03-01,51,24.76804151222334,21.736091998627078,25.23609199862708,0.004400064386033386,-3.500000000000002
1965-04-01,52,25.73058144235804,25.240492063013114,25.240492063013114,0.0038904131325342792,1.7763568394002505e-15
1965-05-01,53,29.42357411010847,28.744382476145653,25.24438247614565,0.0035292369145236485,3.5000000000000018
1965-06-01,54,32.53761688477143,31.31008953955125,25.247911713060173,0.0027181456928190672,6.062177826491075
