date,time,y,eta,level,slope,seasonal
1961-01-01,1,26.820313489741952,25.012,25.012,0.012,0.0
1961-02-01,2,23.668735566788616,25.024,25.024,0.012,0.0
1961-03-01,3,26.212952864777332,25.036,25.036,0.012,0.0
1961-04-01,4,27.770577395845976,25.048000000000002,25.048000000000002,0.012,0.0
1961-05-01,5,27.45219657905018,25.060000000000002,25.060000000000002,0.012,0.0
1961-06-01,6,27.152785217662725,25.072000000000003,25.072000000000003,0.012,0.0
1961-07-01,7,25.151661181442268,25.084000000000003,25.084000000000003,0.012,0.0
1961-08-01,8,24.330247447692834,25.096000000000004,25.096000000000004,0.012,0.0
1961-09-01,9,24.23834421877404,25.108000000000004,25.108000000000004,0.012,0.0
1961-10-01,10,25.420232804706565,25.120000000000005,25.120000000000005,0.012,0.0
1961-11-01,11,26.63167745916962,25.132000000000005,25.132000000000005,0.012,0.0
1961-12-01,12,25.07884885995654,25.144000000000005,25.144000000000005,0.012,0.0
1962-01-01,13,25.256118910580533,25.156000000000006,25.156000000000006,0.012,0.0
1962-02-01,14,24.489158849952968,25.168000000000006,25.168000000000006,0.012,0.0
1962-03-01,15,24.12559195089506,25.180000000000007,25.180000000000007,0.012,0.0
1962-04-01,16,23.689374522840787,25.192000000000007,25.192000000000007,0.012,0.0
1962-05-01,17,23.825525224106855,25.204000000000008,25.204000000000008,0.012,0.0
1962-06-01,18,26.59045948157755,25.216000000000008,25.216000000000008,0.012,0.0
1962-07-01,19,24.866969652168546,25.22800000000001,25.22800000000001,0.012,0.0
1962-08-01,20,27.599092766671397,25.24000000000001,25.24000000000001,0.012,0.0
1962-09-01,21,25.522250621510338,25.25200000000001,25.25200000000001,0.012,0.0
1962-10-01,22,25.80664902025341,25.26400000000001,25.26400000000001,0.012,0.0
1962-11-01,23,24.73102529319096,25.27600000000001,25.27600000000001,0.012,0.0
1962-12-01,24,24.452690396547776,25.28800000000001,25.28800000000001,0.012,0.0
1963-01-01,25,24.53143760783161,25.30000000000001,25.30000000000001,0.012,0.0
1963-02-01,26,26.114568534497977,25.312000000000012,25.312000000000012,0.012,0.0
1963-03-01,27,26.746888335083934,25.324000000000012,25.324000000000012,0.012,0.0
1963-04-01,28,25.17969729181101,25.336000000000013,25.336000000000013,0.012,0.0
1963-05-01,29,24.822199854247078,25.348000000000013,25.348000000000013,0.012,0.0
1963-06-01,30,25.903850842500354,25.360000000000014,25.360000000000014,0.012,0.0
1963-07-01,31,25.122512809512116,25.372000000000014,25.372000000000014,0.012,0.0
1963-08-01,32,26.160998984173133,25.384000000000015,25.384000000000015,0.012,0.0
1963-09-01,33,26.52589940288929,25.396000000000015,25.396000000000015,0.012,0.0
1963-10-01,34,21.073727363594227,25.408000000000015,25.408000000000015,0.012,0.0
1963-11-01,35,23.201202039066953,25.420000000000016,25.420000000000016,0.012,0.0
1963-12-01,36,26.652053928664234,25.432000000000016,25.432000000000016,0.012,0.0
1964-01-01,37,27.29093352294029,25.444000000000017,25.444000000000017,0.012,0.0
1964-02-01,38,25.055873502252265,25.456000000000017,25.456000000000017,0.012,0.0
1964-03-01,39,25.48207388198687,25.468000000000018,25.468000000000018,0.012,0.0
1964-04-01,40,28.016523926740867,25.480000000000018,25.480000000000018,0.012,0.0
1964-05-01,41,24.720195507526494,25.49200000000002,25.49200000000002,0.012,0.0
1964-06-01,42,24.219655419279842,25.50400000000002,25.50400000000002,0.012,0.0
1964-07-01,43,23.449550632182465,25.51600000000002,25.51600000000002,0.012,0.0
1964-08-01,44,24.883499578720414,25.52800000000002,25.52800000000002,0.012,0.0
1964-09-01,45,29.222717237312526,25.54000000000002,25.54000000000002,0.012,0.0
1964-10-01,46,24.265605850466127,25.55200000000002,25.55200000000002,0.012,0.0
1964-11-01,47,26.07603858480312,25.56400000000002,25.56400000000002,0.012,0.0
1964-12-01,48,28.078826248235657,25.576000000000022,25.576000000000022,0.012,0.0
1965-01-01,49,27.412910629763772,25.588000000000022,25.588000000000022,0.012,0.0
1965-02-01,50,22.149328330873864,25.600000000000023,25.600000000000023,0.012,0.0
1965-03-01,51,22.862480058350908,25.612000000000023,25.612000000000023,0.012,0.0
1965-04-01,52,26.331257051816106,25.624000000000024,25.624000000000024,0.012,0.0
1965-05-01,53,27.888053589200357,25.636000000000024,25.636000000000024,0.012,0.0
1965-06-01,54,26.94997882762703,25.648000000000025,25.648000000000025,0.012,0.0
1965-07-01,55,26.8269878880091,25.660000000000025,25.660000000000025,0.012,0.0
1965-08-01,56,25.578323372768313,25.672000000000025,25.672000000000025,0.012,0.0
1965-09-01,57,24.974521065251164,25.684000000000026,25.684000000000026,0.012,0.0
1965-10-01,58,24.469800794784817,25.696000000000026,25.696000000000026,0.012,0.0
1965-11-01,59,25.31295277030552,25.708000000000027,25.708000000000027,0.012,0.0
1965-12-01,60,28.617852778294093,25.720000000000027,25.720000000000027,0.012,0.0
1966-01-01,61,27.243170125803655,25.732000000000028,25.732000000000028,0.012,0.0
1966-02-01,62,25.543250070385746,25.744000000000028,25.744000000000028,0.012,0.0
1966-03-01,63,25.730930601583612,25.75600000000003,25.75600000000003,0.012,0.0
1966-04-01,64,24.939117556315693,25.76800000000003,25.76800000000003,0.012,0.0
1966-05-01,65,24.55102531962714,25.78000000000003,25.78000000000003,0.012,0.0
1966-06-01,66,25.684115831555477,25.79200000000003,25.79200000000003,0.012,0.0
1966-07-01,67,25.425941929820347,25.80400000000003,25.80400000000003,0.012,0.0
1966-08-01,68,26.75176031910741,25.81600000000003,25.81600000000003,0.012,0.0
1966-09-01,69,28.562859534202317,25.82800000000003,25.82800000000003,0.012,0.0
1966-10-01,70,29.04923463492839,25.840000000000032,25.840000000000032,0.012,0.0
1966-11-01,71,26.759636961959654,25.852000000000032,25.852000000000032,0.012,0.0
1966-12-01,72,24.879733736520173,25.864000000000033,25.864000000000033,0.012,0.0
1967-01-01,73,25.456334749167837,25.876000000000033,25.876000000000033,0.012,0.0
1967-02-01,74,23.342083108222557,25.888000000000034,25.888000000000034,0.012,0.0
1967-03-01,75,25.177460518311104,25.900000000000034,25.900000000000034,0.012,0.0
1967-04-01,76,26.42402209156746,25.912000000000035,25.912000000000035,0.012,0.0
1967-05-01,77,25.597933787382377,25.924000000000035,25.924000000000035,0.012,0.0
1967-06-01,78,24.222283392288592,25.936000000000035,25.936000000000035,0.012,0.0
1967-07-01,79,27.843566581599084,25.948000000000036,25.948000000000036,0.012,0.0
1967-08-01,80,25.753581994041973,25.960000000000036,25.960000000000036,0.012,0.0
1967-09-01,81,25.155098173954396,25.972000000000037,25.972000000000037,0.012,0.0
1967-10-01,82,27.402894810900317,25.984000000000037,25.984000000000037,0.012,0.0
1967-11-01,83,29.38877927063506,25.996000000000038,25.996000000000038,0.012,0.0
1967-12-01,84,26.66957314417536,26.008000000000038,26.008000000000038,0.012,0.0
1968-01-01,85,27.850718585825692,26.02000000000004,26.02000000000004,0.012,0.0
1968-02-01,86,26.61979389627183,26.03200000000004,26.03200000000004,0.012,0.0
1968-03-01,87,24.646897377455673,26.04400000000004,26.04400000000004,0.012,0.0
1968-04-01,88,27.802847370582185,26.05600000000004,26.05600000000004,0.012,0.0
1968-05-01,89,29.27020923603734,26.06800000000004,26.06800000000004,0.012,0.0
1968-06-01,90,27.12108868413362,26.08000000000004,26.08000000000004,0.012,0.0
