date,observed,lower,median,upper
1,26.344237657446598,24.356886475249645,24.718669791802007,25.037184335705522
2,23.228469282514745,24.408574826190858,24.73773326734374,25.039537980086916
3,25.81488485068129,24.490809132258065,24.813471526070316,25.197337983587865
4,26.059046547842208,24.455923574467135,24.773523790172092,25.080311284629072
5,25.309742138615686,24.35753701811247,24.71855799625176,25.029049144103954
6,25.322510624258534,24.417319827227377,24.74356345981259,25.03949514911636
7,23.373774190947515,24.49160758771437,24.80916678662021,25.19185293289652
8,24.775079915599413,24.458447793393535,24.77256670472378,25.0623266890824
9,24.11276555468199,24.371391427479384,24.7200295900127,25.02829871948168
10,26.476234922454374,24.42975379789995,24.740021911217234,25.033859978411165
11,26.513458304937704,24.506037822131983,24.810716560334104,25.196591045212042
12,24.142758542531816,24.47510695825941,24.770170319879576,25.075283255559132
13,27.416079087538396,24.375678294498876,24.719881252492534,25.013425129707667
14,26.496641652705048,24.44192036529605,24.741819070448454,25.015814849675806
15,27.9935289098178,24.52758018482263,24.81286482586813,25.1879827560696
16,21.988388338737796,24.49640099828738,24.767986965005594,25.0734371515637
17,24.501179793720198,24.376782393331567,24.721559735881975,25.02357645992893
18,22.859579900082565,24.44573283583972,24.741636181995478,25.022696965852564
19,27.61735482749675,24.536187794628088,24.815316311134197,25.1884753647078
20,27.07718397462663,24.501040114339887,24.77515665216405,25.075808412413853
21,23.62299217623506,24.39325247021099,24.729043967267103,25.012198662029316
22,26.522251821113784,24.457381831481285,24.749172538655273,25.022458545875736
23,28.09875983120178,24.540463826209002,24.820986875916958,25.191408595428438
24,24.67059647432528,24.51279825581664,24.78402759330679,25.07622573330695
25,26.24387092715349,24.40221904451145,24.739662241813193,25.01106030557718
26,21.848711752500044,24.46934277453793,24.756167850305125,25.025296367270034
27,25.391957310992794,24.556634729832183,24.824850349819283,25.199230763785994
28,23.552651204350706,24.524618780145495,24.791392882910145,25.083839039688616
29,26.583874112829303,24.421469098643477,24.747491560311715,25.015911361241045
30,23.396502151082785,24.48891839583729,24.7679575117889,25.032405609931434
