date,y,mu,alpha,beta,gamma
2000-01-01T00:00:00,-2.7061893167518845,6.491025403784438,5.5,0.0,0.9910254037844387
2000-02-01T00:00:00,11.199506538434083,5.875,5.5,0.0,0.37500000000000017
2000-03-01T00:00:00,12.59037728091951,5.25,5.5,0.0,-0.24999999999999994
2000-04-01T00:00:00,81.74963646352734,4.875,5.5,0.0,-0.6249999999999999
2000-05-01T00:00:00,11.945667834532081,4.758974596215562,5.5,0.0,-0.7410254037844387
2000-06-01T00:00:00,-0.2531246060413741,4.75,5.5,0.0,-0.75
2000-07-01T00:00:00,9.160267518985057,4.758974596215562,5.5,0.0,-0.7410254037844387
2000-08-01T00:00:00,7.956243707927614,4.875,5.5,0.0,-0.6250000000000002
2000-09-01T00:00:00,9.03365512114691,5.25,5.5,0.0,-0.25000000000000017
2000-10-01T00:00:00,16.844984901178876,5.875,5.5,0.0,0.37500000000000017
2000-11-01T00:00:00,12.222880120838179,6.491025403784438,5.5,0.0,0.9910254037844386
2000-12-01T00:00:00,16.297911961221793,6.75,5.5,0.0,1.25
2001-01-01T00:00:00,26.91006582569893,6.491025403784438,5.5,0.0,0.9910254037844387
2001-02-01T00:00:00,60.300266315965374,5.875,5.5,0.0,0.37500000000000017
2001-03-01T00:00:00,-0.9149465143352451,5.25,5.5,0.0,-0.24999999999999994
2001-04-01T00:00:00,4.2823068838713905,4.875,5.5,0.0,-0.6249999999999999
2001-05-01T00:00:00,51.11907438727874,4.758974596215562,5.5,0.0,-0.7410254037844387
2001-06-01T00:00:00,5.902799159774057,4.75,5.5,0.0,-0.75
2001-07-01T00:00:00,10.722048961749422,4.758974596215562,5.5,0.0,-0.7410254037844387
2001-08-01T00:00:00,9.473710938473985,4.875,5.5,0.0,-0.6250000000000002
2001-09-01T00:00:00,1.6148035004005665,5.25,5.5,0.0,-0.25000000000000017
2001-10-01T00:00:00,7.832131157049092,5.875,5.5,0.0,0.37500000000000017
2001-11-01T00:00:00,21.235002617721413,6.491025403784438,5.5,0.0,0.9910254037844386
2001-12-01T00:00:00,33.35560263021729,6.75,5.5,0.0,1.25
2002-01-01T00:00:00,6.088407064154859,6.491025403784438,5.5,0.0,0.9910254037844387
2002-02-01T00:00:00,3.303071836782517,5.875,5.5,0.0,0.37500000000000017
2002-03-01T00:00:00,3.7907977330225324,5.25,5.5,0.0,-0.24999999999999994
2002-04-01T00:00:00,15.386637053307737,4.875,5.5,0.0,-0.6249999999999999
2002-05-01T00:00:00,18.11481606417574,4.758974596215562,5.5,0.0,-0.7410254037844387
2002-06-01T00:00:00,-2.5663692575213632,4.75,5.5,0.0,-0.75
2002-07-01T00:00:00,6.818697647221747,4.758974596215562,5.5,0.0,-0.7410254037844387
2002-08-01T00:00:00,26.800134351709573,4.875,5.5,0.0,-0.6250000000000002
2002-09-01T00:00:00,-3.2505562531395746,5.25,5.5,0.0,-0.25000000000000017
2002-10-01T00:00:00,5.6455044516807575,5.875,5.5,0.0,0.37500000000000017
2002-11-01T00:00:00,8.864541614568916,6.491025403784438,5.5,0.0,0.9910254037844386
2002-12-01T00:00:00,6.191832845405667,6.75,5.5,0.0,1.25
2003-01-01T00:00:00,13.218106563241815,6.491025403784438,5.5,0.0,0.9910254037844387
2003-02-01T00:00:00,18.447171366218303,5.875,5.5,0.0,0.37500000000000017
2003-03-01T00:00:00,9.299005115062627,5.25,5.5,0.0,-0.24999999999999994
2003-04-01T00:00:00,2.3089702579156848,4.875,5.5,0.0,-0.6249999999999999
2003-05-01T00:00:00,20.05932250740142,4.758974596215562,5.5,0.0,-0.7410254037844387
2003-06-01T00:00:00,8.65745143148715,4.75,5.5,0.0,-0.75
2003-07-01T00:00:00,1.2665016113707512,4.758974596215562,5.5,0.0,-0.7410254037844387
2003-08-01T00:00:00,9.885778273584382,4.875,5.5,0.0,-0.6250000000000002
2003-09-01T00:00:00,-2.9829943143075077,5.25,5.5,0.0,-0.25000000000000017
2003-10-01T00:00:00,11.281013991583052,5.875,5.5,0.0,0.37500000000000017
2003-11-01T00:00:00,12.613557043827484,6.491025403784438,5.5,0.0,0.9910254037844386
2003-12-01T00:00:00,3.18768400400057,6.75,5.5,0.0,1.25
2004-01-01T00:00:00,28.160575162298272,6.491025403784438,5.5,0.0,0.9910254037844387
2004-02-01T00:00:00,4.625367252080747,5.875,5.5,0.0,0.37500000000000017
2004-03-01T00:00:00,16.96795508019782,5.25,5.5,0.0,-0.24999999999999994
2004-04-01T00:00:00,20.48261099998146,4.875,5.5,0.0,-0.6249999999999999
2004-05-01T00:00:00,3.8134423663410413,4.758974596215562,5.5,0.0,-0.7410254037844387
2004-06-01T00:00:00,5.316850354653768,4.75,5.5,0.0,-0.75
2004-07-01T00:00:00,-1.8960080434704318,4.758974596215562,5.5,0.0,-0.7410254037844387
2004-08-01T00:00:00,-0.6239747705840912,4.875,5.5,0.0,-0.6250000000000002
2004-09-01T00:00:00,8.608261016795339,5.25,5.5,0.0,-0.25000000000000017
2004-10-01T00:00:00,1.4488722288570237,5.875,5.5,0.0,0.37500000000000017
2004-11-01T00:00:00,24.198138181682626,6.491025403784438,5.5,0.0,0.9910254037844386
2004-12-01T00:00:00,4.719919413562562,6.75,5.5,0.0,1.25
2005-01-01T00:00:00,45.449078706138096,6.491025403784438,5.5,0.0,0.9910254037844387
2005-02-01T00:00:00,-3.4300140081722628,5.875,5.5,0.0,0.37500000000000017
2005-03-01T00:00:00,9.815980202392385,5.25,5.5,0.0,-0.24999999999999994
2005-04-01T00:00:00,12.189467482562478,4.875,5.5,0.0,-0.6249999999999999
2005-05-01T00:00:00,2.513504203549839,4.758974596215562,5.5,0.0,-0.7410254037844387
2005-06-01T00:00:00,43.38547279869033,4.75,5.5,0.0,-0.75
2005-07-01T00:00:00,1.5619684578515298,4.758974596215562,5.5,0.0,-0.7410254037844387
2005-08-01T00:00:00,10.986415898737615,4.875,5.5,0.0,-0.6250000000000002
2005-09-01T00:00:00,5.616081798707344,5.25,5.5,0.0,-0.25000000000000017
2005-10-01T00:00:00,20.033754735046774,5.875,5.5,0.0,0.37500000000000017
2005-11-01T00:00:00,8.76735843345355,6.491025403784438,5.5,0.0,0.9910254037844386
2005-12-01T00:00:00,15.160974601459248,6.75,5.5,0.0,1.25
2006-01-01T00:00:00,18.229285108664094,6.491025403784438,5.5,0.0,0.9910254037844387
2006-02-01T00:00:00,39.72767686559724,5.875,5.5,0.0,0.37500000000000017
