date,y,mu,alpha,beta,gamma
2000-01-01T00:00:00,15.604027993797548,6.334093935521698,6.334093935521698,0.0,0.0
2000-02-01T00:00:00,13.056786809607718,6.459630861869834,6.459630861869834,0.0,0.0
2000-03-01T00:00:00,26.35376881452025,6.457804369943466,6.457804369943466,0.0,0.0
2000-04-01T00:00:00,5.057091328667543,6.673573667642482,6.673573667642482,0.0,0.0
2000-05-01T00:00:00,9.482948849373127,6.375602318040433,6.375602318040433,0.0,0.0
2000-06-01T00:00:00,21.52776529137747,6.8820570916094015,6.8820570916094015,0.0,0.0
2000-07-01T00:00:00,4.933445334272479,6.946486696315337,6.946486696315337,0.0,0.0
2000-08-01T00:00:00,6.59442522026593,6.950171576722221,6.950171576722221,0.0,0.0
2000-09-01T00:00:00,29.166510500586412,6.845109586941094,6.845109586941094,0.0,0.0
2000-10-01T00:00:00,17.571681912088234,6.669827033335834,6.669827033335834,0.0,0.0
2000-11-01T00:00:00,7.794188937253595,6.639503289223783,6.639503289223783,0.0,0.0
2000-12-01T00:00:00,0.16589255033269357,6.488272780849231,6.488272780849231,0.0,0.0
2001-01-01T00:00:00,6.1508007938598235,6.489872904375509,6.489872904375509,0.0,0.0
2001-02-01T00:00:00,28.156196229071806,6.568513827859518,6.568513827859518,0.0,0.0
2001-03-01T00:00:00,21.429340350604466,6.587964497136059,6.587964497136059,0.0,0.0
2001-04-01T00:00:00,2.9455224501821426,6.459633271654124,6.459633271654124,0.0,0.0
2001-05-01T00:00:00,15.40664810189918,6.604757866525829,6.604757866525829,0.0,0.0
2001-06-01T00:00:00,10.047018251318278,6.836723018212208,6.836723018212208,0.0,0.0
2001-07-01T00:00:00,13.580333570253583,7.124009018741372,7.124009018741372,0.0,0.0
2001-08-01T00:00:00,32.889700892741246,7.285146013949036,7.285146013949036,0.0,0.0
2001-09-01T00:00:00,14.706805151293139,7.795236400976757,7.795236400976757,0.0,0.0
2001-10-01T00:00:00,12.51566701304819,7.994515121797574,7.994515121797574,0.0,0.0
2001-11-01T00:00:00,14.295507017701706,8.12748841524313,8.12748841524313,0.0,0.0
2001-12-01T00:00:00,10.571282354083584,8.365694005090454,8.365694005090454,0.0,0.0
2002-01-01T00:00:00,31.724984654492456,8.361751002651218,8.361751002651218,0.0,0.0
2002-02-01T00:00:00,14.199347864633875,8.366056789243975,8.366056789243975,0.0,0.0
2002-03-01T00:00:00,3.0157120175900696,8.639304997350537,8.639304997350537,0.0,0.0
2002-04-01T00:00:00,4.673133511429588,8.573478649259503,8.573478649259503,0.0,0.0
2002-05-01T00:00:00,17.004413335834556,8.316575291084499,8.316575291084499,0.0,0.0
2002-06-01T00:00:00,11.196867796797527,8.095463140740911,8.095463140740911,0.0,0.0
2002-07-01T00:00:00,51.91539804044752,8.102922531007321,8.102922531007321,0.0,0.0
2002-08-01T00:00:00,5.554829025811413,7.515807503997119,7.515807503997119,0.0,0.0
2002-09-01T00:00:00,49.96379006909491,7.706167141779521,7.706167141779521,0.0,0.0
2002-10-01T00:00:00,5.339399380614697,7.762838221949834,7.762838221949834,0.0,0.0
2002-11-01T00:00:00,53.29446207193636,7.459786419087018,7.459786419087018,0.0,0.0
2002-12-01T00:00:00,0.2638132375474038,7.82499087902793,7.82499087902793,0.0,0.0
2003-01-01T00:00:00,21.127614735585503,7.368857024817222,7.368857024817222,0.0,0.0
2003-02-01T00:00:00,17.010355787939876,7.412825776057614,7.412825776057614,0.0,0.0
2003-03-01T00:00:00,11.749163460392767,7.181368051211044,7.181368051211044,0.0,0.0
2003-04-01T00:00:00,11.224472618012328,7.309221234539391,7.309221234539391,0.0,0.0
2003-05-01T00:00:00,-1.647876525481295,7.099036192246092,7.099036192246092,0.0,0.0
2003-06-01T00:00:00,2.4590554932287247,7.02927691609499,7.02927691609499,0.0,0.0
2003-07-01T00:00:00,23.728693819008967,6.671164546917751,6.671164546917751,0.0,0.0
2003-08-01T00:00:00,12.032174669131393,6.708600715343769,6.708600715343769,0.0,0.0
2003-09-01T00:00:00,28.80297671767993,6.927654454787503,6.927654454787503,0.0,0.0
2003-10-01T00:00:00,11.694705908408562,6.7660331610581625,6.7660331610581625,0.0,0.0
2003-11-01T00:00:00,2.389038871365134,6.884527454175388,6.884527454175388,0.0,0.0
2003-12-01T00:00:00,10.377186970911252,6.565237294867238,6.565237294867238,0.0,0.0
2004-01-01T00:00:00,26.152497666377506,6.658441498659811,6.658441498659811,0.0,0.0
2004-02-01T00:00:00,3.992487922629319,6.8917976267228145,6.8917976267228145,0.0,0.0
2004-03-01T00:00:00,7.5011057180196525,7.215425426202503,7.215425426202503,0.0,0.0
2004-04-01T00:00:00,19.181297483927274,7.157865210990764,7.157865210990764,0.0,0.0
2004-05-01T00:00:00,22.794310857916564,6.363445843594083,6.363445843594083,0.0,0.0
2004-06-01T00:00:00,10.182423938626332,6.098640479838413,6.098640479838413,0.0,0.0
2004-07-01T00:00:00,3.9711843731716594,6.097997839885139,6.097997839885139,0.0,0.0
2004-08-01T00:00:00,9.600975672263626,5.98135444490704,5.98135444490704,0.0,0.0
2004-09-01T00:00:00,14.678570740280673,5.5275034463440695,5.5275034463440695,0.0,0.0
