parameter,mean,sd,rhat,ess_bulk,acceptance,constant,diagnostic
alpha0,25.00202769101814,0.14648568807113327,1.0004191292397666,110.54763263500335,,False,sampled
beta0,4.5351234110110915e-05,0.0005143658933257265,1.0187784950879002,79.98194403286213,,False,sampled
initial.level,25.00202769101814,0.14648568807113327,1.0004191292397666,110.54763263500335,,False,sampled
initial.slope,4.5351234110110915e-05,0.0005143658933257265,1.0187784950879002,79.98194403286213,,False,sampled
model_index,4.065,4.57910422339586,0.9978171834221158,112.77897218973938,,False,sampled
q_level,0.00010825486234503419,0.0001969641640689903,0.9976713505534526,86.05457599559875,,False,sampled
q_season,0.0,0.0,,,,True,constant draw; R-hat and ESS undefined
q_trend,3.713488088171717e-09,1.875590966363963e-08,0.9977774391499883,87.76471917542389,,False,sampled
s_level,0.0003089475276662059,0.010412996206432183,1.00036856813079,324.8431089377219,,False,sampled
s_season,0.0,0.0,,,,True,constant draw; R-hat and ESS undefined
s_trend,-4.845125186215515e-06,6.0821550478495184e-05,0.9979439132544015,342.4216128211987,,False,sampled
sd.level,0.005917744030808233,0.008568472134380892,0.9976713505534526,86.05457599559875,,False,sampled
sd.seasonal,0.0,0.0,,,,True,constant draw; R-hat and ESS undefined
sd.slope,1.4833256583527674e-05,5.917954150405803e-05,0.9977774391499883,87.76471917542389,,False,sampled
sigma,1.5220299770230696,0.04263397342627023,1.3930326895505998,3.3160252495694116,0.348,False,sampled
sigma2,2.318388362507731,0.13022812504762316,1.3930326895505998,3.3160252495694116,,False,sampled
signed_sd.level,0.0003089475276662059,0.010412996206432183,1.00036856813079,324.8431089377219,,False,sampled
signed_sd.seasonal,0.0,0.0,,,,True,constant draw; R-hat and ESS undefined
signed_sd.slope,-4.845125186215515e-06,6.0821550478495184e-05,0.9979439132544015,342.4216128211987,,False,sampled
state_level,1.3975,0.489993862168095,0.9981478643653964,98.17935108681276,,False,sampled
state_season,0.0,0.0,,,,True,constant draw; R-hat and ESS undefined
state_trend,0.1625,0.5355471752725018,0.9975492329630761,114.2529594285033,,False,sampled
xi,-0.3637877719014548,0.019784313640391894,1.267592098196531,4.129407756475317,0.282,False,sampled
