date,observed,lower,median,upper
1,25.628837710387035,24.71202001683963,24.883064897837194,25.272227621169662
2,23.55498176627935,24.723335842756512,24.89178028886522,25.281325696945945
3,24.915389632474955,24.72584720659274,24.898368248181548,25.291923825221083
4,25.7096657666877,24.736645450748533,24.906347955493846,25.29732618180694
5,25.571029970800275,24.73833732413793,24.909913890914915,25.3017870044616
6,28.08238022308695,24.749955058740557,24.917330506502623,25.300122780069064
7,27.818346510763774,24.755634489237632,24.923718060911973,25.310035409648147
8,28.25295539640473,24.76326466673258,24.930950102598427,25.3135978946853
9,26.549099234558728,24.764654631436223,24.93440015984866,25.317454999022686
10,24.796512582275522,24.776574274724606,24.9402760326303,25.32066202149066
11,23.988056218894194,24.780847139919775,24.94626674326514,25.328526197301766
12,25.133696333175223,24.789883882716627,24.956161495955804,25.33397083562872
13,26.954776043369144,24.79101500690049,24.959904771540884,25.332331421054068
14,25.76592114517313,24.80319349070865,24.965571735589517,25.33258796762607
15,27.368668740342713,24.808039946849497,24.972657077387,25.34804092935666
16,26.605921409641887,24.814760745948178,24.98137288931318,25.34905085072949
17,25.72442195691143,24.817221203487925,24.98540938323311,25.34869019288506
18,29.07627383453162,24.827693047975682,24.99089666308059,25.359548047579676
19,24.443008328334887,24.830584653057173,24.9980056064598,25.360244878881726
20,23.84644285077905,24.840795115393135,25.006567738986494,25.35295298364918
21,25.168839216244077,24.84336382261461,25.00977424157996,25.34988866453103
22,26.435082089395472,24.85389718281059,25.017189842648005,25.354318410894837
23,26.727669658606327,24.856964417161628,25.020851410376814,25.350115316345317
24,26.072012190143347,24.866999250228048,25.02811395935561,25.36258361914138
25,24.204362712587297,24.869667483734244,25.031142327016262,25.36698537040486
26,26.4466380296987,24.8801013176455,25.036880170466773,25.366551395691815
27,25.362861488250815,24.883344181266086,25.044056376688307,25.37467044418087
28,23.969693468385405,24.893203385062957,25.053197721370392,25.378997878680646
29,25.140102576167262,24.895971144853878,25.05519215893004,25.382776614180642
30,25.923999054092768,24.906305452480414,25.063079890899843,25.38639780517042
31,26.44186990696117,24.909723945370537,25.070544105415774,25.36902253930233
32,26.42138385354543,24.919407519897867,25.078281483385172,25.370139430025212
33,24.35658004305616,24.92227480597351,25.083481643349366,25.371630873988845
34,23.7616276684018,24.932509587315323,25.090026970423075,25.38280625273549
35,26.726222429876394,24.936103709474995,25.09768776469201,25.38415389315673
36,26.857868539238147,24.94561165473278,25.108768669577543,25.388140087124505
37,26.37200868564091,24.948578467093146,25.1103497122018,25.386492505971457
38,25.89252775430414,24.958713722150236,25.117435591629494,25.386198263729757
39,24.985095334717343,24.96248347357945,25.120794828758324,25.40204993336359
40,27.565766967871312,24.971815789567692,25.128449007414734,25.40628641899257
41,27.399522977861842,24.974882128212776,25.132210131763834,25.414703116723054
42,23.9187193813875,24.98491785698515,25.137484534944836,25.417142741077086
43,28.608594272866494,24.988863237683905,25.144637685487407,25.42538302438078
44,25.333053231402076,24.998019924402602,25.153532769429514,25.430516880823085
45,24.61111953002435,25.00118578933241,25.15753726299451,25.43560054648381
46,24.479378055477476,25.011065132641196,25.164354709388444,25.439828428599863
47,22.919765531047062,25.01524300178836,25.171038751086314,25.426086033099455
48,25.343709913342757,25.024224059237515,25.178721016349872,25.442165177993434
49,26.942258375638275,25.026973957293965,25.18390257309861,25.452500580398933
50,26.070723711356553,25.03629902974251,25.188574889818696,25.434544277968538
