date,y,mu,alpha_mu,beta_mu,gamma_mu,sigma,eta,alpha_sig,beta_sig,gamma_sig
2000-01-01T00:00:00,6.153922149222228,6.058823821234116,5.067798417449677,0.0,0.9910254037844387,2.288583434069693,0.827933038419321,-0.7147654093777404,0.004,1.5426984477970613
2000-02-01T00:00:00,5.144022495015559,5.196515200849769,4.821515200849769,0.0,0.37500000000000017,0.28333069235956393,-1.2611405392932182,-0.9384400373545198,0.004,-0.3227005019386985
2000-03-01T00:00:00,3.8717608599056987,4.4004950611669305,4.6504950611669305,0.0,-0.24999999999999994,0.564492137879625,-0.5718288230720051,-1.5073477315305333,0.004,0.9355189084585281
2000-04-01T00:00:00,4.574445912922861,4.47577279064111,5.10077279064111,0.0,-0.6249999999999999,0.017884777719466918,-4.023805334670059,-1.4021382362573327,0.004,-2.6216670984127264
2000-05-01T00:00:00,4.103641762791567,4.440823230855307,5.181848634639746,0.0,-0.7410254037844387,0.5792965847674062,-0.5459406963441901,-1.4269483157005345,0.004,0.8810076193563444
2000-06-01T00:00:00,4.679643983403006,4.667460024472031,5.417460024472031,0.0,-0.75,0.10376833543874457,-2.2655944083652977,-1.6344605257593383,0.004,-0.6311338826059594
2000-07-01T00:00:00,4.582286653953849,4.5186571477591,5.259682551543539,0.0,-0.7410254037844387,0.1531481594596718,-1.8763494636686677,-2.0233821360343676,0.004,0.14703267236569992
2000-08-01T00:00:00,4.460757615141142,4.444292280624293,5.069292280624293,0.0,-0.6250000000000002,0.2802980218494692,-1.2719018780982692,-2.0889444176222085,0.004,0.8170425395239393
2000-09-01T00:00:00,5.148899950156402,5.004762635245793,5.254762635245793,0.0,-0.25000000000000017,0.06821280094652588,-2.6851230345824932,-1.9626392156657853,0.004,-0.722483818916708
2000-10-01T00:00:00,5.934173246716025,5.670999597037559,5.295999597037559,0.0,0.37500000000000017,0.12532005832343648,-2.0768843475021765,-1.9486794605033964,0.004,-0.12820488699878008
2000-11-01T00:00:00,5.944267685667383,5.962443550579305,4.971418146794867,0.0,0.9910254037844386,0.16364272426819998,-1.8100697381238022,-1.7775384681970086,0.004,-0.03253126992679364
2000-12-01T00:00:00,6.350888240433556,6.243260942685068,4.993260942685068,0.0,1.25,0.2285203655780394,-1.4761299453632857,-1.4110550808082478,0.004,-0.0650748645550378
2001-01-01T00:00:00,6.359887986176221,6.134579260234662,5.1435538564502234,0.0,0.9910254037844387,2.8676415268781272,1.0534899242971263,-1.2460925616992329,0.004,2.299582485996359
2001-02-01T00:00:00,5.444484559607283,5.419103370126286,5.044103370126286,0.0,0.37500000000000017,0.11665272607200686,-2.148553911117753,-1.145472024704885,0.004,-1.0030818864128679
2001-03-01T00:00:00,5.820427735833174,4.52581416124148,4.77581416124148,0.0,-0.24999999999999994,0.5687449247677628,-0.5643232322420436,-1.0877823843814733,0.004,0.5234591521394297
2001-04-01T00:00:00,4.080679205869655,4.115802342101972,4.740802342101972,0.0,-0.6249999999999999,0.04949919439625601,-3.0057988843630397,-1.0136961109102787,0.004,-1.992102773452761
2001-05-01T00:00:00,8.142764698520484,3.6267114805807483,4.367736884365187,0.0,-0.7410254037844387,0.957211386588935,-0.043731027292664204,-0.9221085628753853,0.004,0.8783775355827211
2001-06-01T00:00:00,3.318200004992641,3.2281377466262806,3.9781377466262806,0.0,-0.75,0.09621124898098325,-2.3412089948723844,-1.1124049612134095,0.004,-1.228804033658975
2001-07-01T00:00:00,3.636658383568,3.476004135657901,4.21702953944234,0.0,-0.7410254037844387,0.37198829755449814,-0.9888928833906426,-1.2473240307681464,0.004,0.2584311473775037
2001-08-01T00:00:00,3.639142011119808,3.3196624125295795,3.9446624125295795,0.0,-0.6250000000000002,0.8232055914577091,-0.19454930214120925,-1.549851263053065,0.004,1.3553019609118557
2001-09-01T00:00:00,3.5589357517573164,3.2877186285969007,3.5377186285969007,0.0,-0.25000000000000017,0.11515498087617361,-2.161476398104488,-1.7179525223642158,0.004,-0.4435238757402721
2001-10-01T00:00:00,4.118145529000551,4.232284243830776,3.857284243830776,0.0,0.37500000000000017,0.10453651054889798,-2.2582188853543412,-1.6258336427339684,0.004,-0.632385242620373
2001-11-01T00:00:00,4.770673963126052,4.6869703174221105,3.695944913637672,0.0,0.9910254037844386,0.12501487848883144,-2.079322520852444,-1.9500752331959021,0.004,-0.12924728765654214
2001-12-01T00:00:00,4.973465675098372,4.986264924100771,3.7362649241007717,0.0,1.25,0.1193428750568024,-2.1257546258695066,-2.1736709800631506,0.004,0.04791635419364386
2002-01-01T00:00:00,8.47743059316544,5.234933120340853,4.243907716556414,0.0,0.9910254037844387,1.2090096028359103,0.18980151439342796,-2.1061375721846995,0.004,2.2959390865781275
2002-02-01T00:00:00,5.078501953901766,4.726263466639115,4.351263466639115,0.0,0.37500000000000017,0.053960111143609074,-2.9195101879039864,-2.007211489441082,0.004,-0.9122986984629045
2002-03-01T00:00:00,4.62258923412085,4.165368557769915,4.415368557769915,0.0,-0.24999999999999994,0.27151872132710386,-1.3037241868211582,-2.126435755780454,0.004,0.8227115689592959
2002-04-01T00:00:00,4.044538646606857,4.005487922365199,4.630487922365199,0.0,-0.6249999999999999,0.01238309427367995,-4.3914231016246426,-2.0834347276701175,0.004,-2.307988373954525
2002-05-01T00:00:00,3.5285022545843856,3.7212342590798344,4.462259662864273,0.0,-0.7410254037844387,0.38192114094513124,-0.9625411290030881,-2.0088804496081374,0.004,1.0463393206050493
2002-06-01T00:00:00,3.8976676223864906,3.796796328381398,4.546796328381398,0.0,-0.75,0.079655186713398,-2.5300481259339387,-1.3281980273338225,0.004,-1.2018500986001164
