date,y,mu,alpha_mu,beta_mu,gamma_mu,sigma,eta,alpha_sig,beta_sig,gamma_sig
2000-01-01T00:00:00,6.1674333956730045,6.294125036610734,5.303099632826296,0.0,0.9910254037844387,0.13313317779702596,-2.0164053149439316,0.004,0.004,-2.0204053149439316
2000-02-01T00:00:00,5.079274526713308,5.685182817947845,5.310182817947845,0.0,0.37500000000000017,0.5556940811070292,-0.5875373499910118,0.008,0.004,-0.5955373499910118
2000-03-01T00:00:00,4.658910047493536,4.994421116985987,5.244421116985987,0.0,-0.24999999999999994,1.8329873672375327,0.6059470769830458,0.012,0.004,0.5939470769830458
2000-04-01T00:00:00,6.082622655892964,4.5623077913126835,5.1873077913126835,0.0,-0.6249999999999999,1.5914738655899625,0.4646605463610475,0.016,0.004,0.44866054636104746
2000-05-01T00:00:00,4.481852590243743,4.381679149269151,5.122704553053589,0.0,-0.7410254037844387,0.508180693295411,-0.676918199184882,0.02,0.004,-0.6969181991848821
2000-06-01T00:00:00,4.612578522296602,4.076584234022475,4.826584234022475,0.0,-0.75,6.688748058996568,1.9004267204540723,0.024,0.004,1.8764267204540723
2000-07-01T00:00:00,3.53441863397522,4.107252203272725,4.848277607057163,0.0,-0.7410254037844387,0.9227735471503348,-0.080371418946972,0.028,0.004,-0.108371418946972
2000-08-01T00:00:00,5.0303535048045465,4.058612880967108,4.683612880967108,0.0,-0.6250000000000002,1.3551300304571212,0.30389741316445806,0.032,0.004,0.27189741316445803
2000-09-01T00:00:00,4.375217617170383,4.444883057901714,4.694883057901714,0.0,-0.25000000000000017,0.7868806868496874,-0.23967864707739342,0.036000000000000004,0.004,-0.2756786470773934
2000-10-01T00:00:00,4.958641408147534,4.887097188814532,4.512097188814532,0.0,0.37500000000000017,0.7731934082438218,-0.25722605697682405,0.04,0.004,-0.297226056976824
2000-11-01T00:00:00,6.254255512658483,5.670902249296149,4.679876845511711,0.0,0.9910254037844386,1.55392417995421,0.44078346050691675,0.044,0.004,0.39678346050691676
2000-12-01T00:00:00,11.087465044845379,6.180306608820373,4.930306608820373,0.0,1.25,1.7706004580255614,0.5713187308785924,0.048,0.004,0.5233187308785924
2001-01-01T00:00:00,5.90035980792776,5.90256628025086,4.911540876466422,0.0,0.9910254037844387,0.15955219958948105,-1.8353841401449469,0.052000000000000005,0.004,-1.887384140144947
2001-02-01T00:00:00,4.859775880033628,5.4027523087554945,5.0277523087554945,0.0,0.37500000000000017,0.46714810459035555,-0.7611089311412023,0.056,0.004,-0.8171089311412023
2001-03-01T00:00:00,6.432790052016422,4.512276730210258,4.762276730210258,0.0,-0.24999999999999994,1.8115100718194113,0.5941607912709701,0.06,0.004,0.53416079127097
2001-04-01T00:00:00,8.04291753011287,4.032882977158453,4.657882977158453,0.0,-0.6249999999999999,2.0054158814300185,0.6958514614091409,0.064,0.004,0.631851461409141
2001-05-01T00:00:00,4.591254770024461,3.946813406177617,4.687838809962056,0.0,-0.7410254037844387,0.3476159093802288,-1.0566571174201291,0.068,0.004,-1.1246571174201292
2001-06-01T00:00:00,10.697202241661238,3.9599480210052533,4.709948021005253,0.0,-0.75,13.992835598131718,2.638545455639534,0.07200000000000001,0.004,2.5665454556395337
2001-07-01T00:00:00,4.80269916242346,4.045675785419779,4.7867011892042175,0.0,-0.7410254037844387,1.139161221280992,0.13029222078807184,0.076,0.004,0.05429222078807183
2001-08-01T00:00:00,3.7442273669993846,3.730682128424654,4.355682128424654,0.0,-0.6250000000000002,0.8246226152895628,-0.19282943331587682,0.08,0.004,-0.27282943331587683
2001-09-01T00:00:00,5.080456371797353,4.166755568702251,4.416755568702251,0.0,-0.25000000000000017,0.8149215515178544,-0.20466342618047545,0.084,0.004,-0.28866342618047547
2001-10-01T00:00:00,3.5248362667480695,4.677436984682843,4.302436984682843,0.0,0.37500000000000017,0.9004779969611971,-0.10482954891095814,0.088,0.004,-0.19282954891095813
2001-11-01T00:00:00,5.810225211249987,4.823278363175228,3.832252959390789,0.0,0.9910254037844386,1.2263424037492872,0.2040360837978899,0.092,0.004,0.1120360837978899
2001-12-01T00:00:00,9.257198458905997,4.758470512019565,3.508470512019566,0.0,1.25,2.2024493915709322,0.7895701008438571,0.096,0.004,0.6935701008438572
2002-01-01T00:00:00,4.553112835610771,4.64291101520787,3.651885611423432,0.0,0.9910254037844387,0.15145787656389,-1.8874477351762649,0.1,0.004,-1.987447735176265
2002-02-01T00:00:00,4.198210784052838,3.8852083103845745,3.5102083103845745,0.0,0.37500000000000017,0.469041581987043,-0.7570638535128243,0.10400000000000001,0.004,-0.8610638535128243
2002-03-01T00:00:00,6.601259201993787,2.946486371819292,3.196486371819292,0.0,-0.24999999999999994,1.3836201734711402,0.32470337839604924,0.108,0.004,0.21670337839604925
2002-04-01T00:00:00,1.476145914353347,2.6127668839396487,3.2377668839396487,0.0,-0.6249999999999999,3.0876389794271013,1.1274067145206428,0.112,0.004,1.0154067145206427
2002-05-01T00:00:00,2.350152360042988,2.4616304236973474,3.2026558274817862,0.0,-0.7410254037844387,0.3564491206078815,-1.0315637685056178,0.116,0.004,-1.147563768505618
2002-06-01T00:00:00,21.733476829280384,2.6125046297551613,3.3625046297551613,0.0,-0.75,24.163128864310714,3.184827870654565,0.12,0.004,3.064827870654565
2002-07-01T00:00:00,2.351332235621764,2.91223958475266,3.653264988537099,0.0,-0.7410254037844387,1.337857757187512,0.2910696460304446,0.124,0.004,0.1670696460304446
2002-08-01T00:00:00,3.930461883781455,2.966682184487852,3.5916821844878526,0.0,-0.6250000000000002,0.45088211752262525,-0.7965493538611295,0.128,0.004,-0.9245493538611295
2002-09-01T00:00:00,3.192320364293347,3.4932840572177244,3.7432840572177244,0.0,-0.25000000000000017,0.9399997967808015,-0.0618756199087476,0.132,0.004,-0.1938756199087476
2002-10-01T00:00:00,4.019827684539316,4.647959787809047,4.272959787809047,0.0,0.37500000000000017,0.4236845476964883,-0.858766091930909,0.136,0.004,-0.994766091930909
2002-11-01T00:00:00,2.816407779447601,5.360564565632832,4.369539161848394,0.0,0.9910254037844386,2.9164232482098704,1.070357950462005,0.14,0.004,0.9303579504620051
2002-12-01T00:00:00,10.665622279711467,5.6470676536966495,4.3970676536966495,0.0,1.25,2.3447013043612146,0.8521580182463621,0.14400000000000002,0.004,0.708158018246362
2003-01-01T00:00:00,5.151152111028921,5.3276017828548605,4.336576379070422,0.0,0.9910254037844387,0.16340242009487713,-1.8115392858037531,0.148,0.004,-1.959539285803753
2003-02-01T00:00:00,5.3972573826299515,5.079621868914062,4.704621868914062,0.0,0.37500000000000017,0.7357103438621015,-0.30691879225135954,0.152,0.004,-0.4589187922513595
