date,y,mu,alpha_mu,beta_mu,gamma_mu,sigma,eta,alpha_sig,beta_sig,gamma_sig
2000-01-01T00:00:00,10.689120133843463,8.488067527495703,5.197376310476041,-0.3026236895239594,3.290691217019662,0.7548326606011073,-0.28125919588717635,0.01998743813990629,0.01998743813990629,-0.3012466340270826
2000-02-01T00:00:00,3.5576459347513443,3.9407408380246594,4.88980772289766,-0.30509613855117007,-0.9490668848730011,0.33651033771300415,-1.0891264090824557,-0.20345183801953973,-0.10172591900976986,-0.8856745710629159
2000-03-01T00:00:00,4.946673267942215,3.8992372247107845,4.2374282964743895,-0.42085723450853674,-0.3381910717636052,2.1352051422733047,0.7585627274385973,-0.5686544613540039,-0.1895514871180013,1.3272171887926012
2000-04-01T00:00:00,5.426301090880802,4.959487587738436,3.8945879367661727,-0.4013530158084568,1.0648996509722635,0.2532253388528589,-1.3734755192608619,-1.155765326990956,-0.288941331747739,-0.2177101922699058
2000-05-01T00:00:00,4.582238049573396,4.494944149038406,4.198108517486833,-0.26037829650263344,0.29683563155157283,0.2715843358492688,-1.3034825585643581,-2.0479485431420814,-0.40958970862841626,0.7444659845777234
2000-06-01T00:00:00,3.7790321095170976,3.7705352122521325,4.452506924046268,-0.17458217932562206,-0.681971711794135,0.0947808993380718,-2.3561873737973578,-2.8099607247261265,-0.4683267874543544,0.4537733509287687
2000-07-01T00:00:00,2.8947211983412067,2.896061022669937,2.7638255919026804,-0.3908820582996171,0.13223543076725652,0.003130251670181317,-5.766641871853722,-3.8954331732103173,-0.5564904533157596,-1.8712086986434038
2000-08-01T00:00:00,1.7230274464143704,1.7471016843480645,0.9670258451286085,-0.5666217693589239,0.780075839219456,0.017224940593747105,-4.061396910927427,-4.739545223330362,-0.5924431529162952,0.6781483124029352
2000-09-01T00:00:00,-1.171480801335746,-1.1701950092954059,0.2955453100703638,-0.5782727433255151,-1.4657403193657697,0.0032132640731264025,-5.74046801326639,-5.406415311871815,-0.6007128124302016,-0.3340527013945751
2000-10-01T00:00:00,-0.6719179421567183,-0.6720348623779766,0.849303603670176,-0.4650696396329824,-1.5213384660481526,0.001422550429645235,-6.5553039411719745,-5.882640757002137,-0.5882640757002137,-0.6726631841698372
