date,y,mu,alpha_mu,beta_mu,gamma_mu,sigma,eta,alpha_sig,beta_sig,gamma_sig
2000-01-01T00:00:00,7.162075026051209,6.138840638430682,5.147815234646243,-0.3521847653537568,0.9910254037844387,0.9097033267448258,-0.09463674719166848,-0.09463674719166848,0.004,0.0
2000-02-01T00:00:00,4.567356577238127,4.381147515856634,4.006147515856634,-0.7469262420716829,0.37500000000000017,0.5502577965849467,-0.5973683895074849,-0.5973683895074849,0.004,0.0
2000-03-01T00:00:00,3.5006741855956585,3.3891228176262502,3.6391228176262502,-0.6202923941245833,-0.24999999999999994,0.6018652589105523,-0.5077216811330096,-0.5077216811330096,0.004,0.0
2000-04-01T00:00:00,2.7788465628757555,2.9574554557514583,3.5824554557514583,-0.4793861360621354,-0.6249999999999999,0.46915804149288287,-0.756815591834769,-0.756815591834769,0.004,0.0
2000-05-01T00:00:00,1.609854972854673,1.619284102333563,2.3603095061180017,-0.6279380987763996,-0.7410254037844387,0.35535048722715784,-1.0346506885911133,-1.0346506885911133,0.004,0.0
2000-06-01T00:00:00,0.8470173343796248,0.8136954957803209,1.5636954957803209,-0.6560507507032799,-0.75,0.34166989706409173,-1.0739102213007028,-1.0739102213007028,0.004,0.0
2000-07-01T00:00:00,0.20261074149954478,-0.14104047977831724,0.5999849240061215,-0.7000021537134112,-0.7410254037844387,0.33969531647213247,-1.0797061911578252,-1.0797061911578252,0.004,0.0
2000-08-01T00:00:00,-0.4048392840178925,-0.27872976416837614,0.3462702358316241,-0.644216220521047,-0.6250000000000002,0.32836338311000846,-1.1136344085035932,-1.1136344085035932,0.004,0.0
2000-09-01T00:00:00,0.8650097846612279,1.174293900532328,1.4242939005323283,-0.4528562332741858,-0.25000000000000017,0.3038688499198871,-1.19115908539924,-1.19115908539924,0.004,0.0
2000-10-01T00:00:00,2.0007506062431486,2.117755882018619,1.7427558820186189,-0.3757244117981381,0.37500000000000017,0.32132986087308174,-1.1352870795096621,-1.1352870795096621,0.004,0.0
2000-11-01T00:00:00,1.3193558687133098,1.5158508147327174,0.5248254109482788,-0.4522885990047019,0.9910254037844386,0.2578804500277944,-1.3552591734357866,-1.3552591734357866,0.004,0.0
2000-12-01T00:00:00,-1.1798590236970043,-0.9845474626552342,-2.234547462655234,-0.6445456218879362,1.25,0.28604245639019826,-1.2516150302629574,-1.2516150302629574,0.004,0.0
2001-01-01T00:00:00,-2.076076469393832,-2.367280052319368,-3.358305456103807,-0.6814081120079851,0.9910254037844387,0.3027338990644356,-1.1949010802441355,-1.1949010802441355,0.004,0.0
2001-02-01T00:00:00,-6.859738049326948,-7.119943904930533,-7.494943904930533,-0.9282102789236095,0.37500000000000017,0.20201562055808603,-1.5994102550752283,-1.5994102550752283,0.004,0.0
2001-03-01T00:00:00,-8.845456863903314,-9.17767480082927,-8.92767480082927,-0.9618449867219513,-0.24999999999999994,0.21332977026037298,-1.5449160933405093,-1.5449160933405093,0.004,0.0
2001-04-01T00:00:00,-8.612594381777367,-8.643343760711616,-8.018343760711616,-0.844896485044476,-0.6249999999999999,0.26046831090938205,-1.345274072369209,-1.345274072369209,0.004,0.0
2001-05-01T00:00:00,-11.69290403655119,-11.535225915572896,-10.794200511788457,-0.9584823830463798,-0.7410254037844387,0.26490136267805225,-1.3283977385948365,-1.3283977385948365,0.004,0.0
2001-06-01T00:00:00,-11.27535636132963,-11.621077987745366,-10.871077987745366,-0.9095043326525203,-0.75,0.34925850818468673,-1.0519429198399028,-1.0519429198399028,0.004,0.0
2001-07-01T00:00:00,-22.940130112790488,-23.055328160888976,-22.31430275710454,-1.4639106714265546,-0.7410254037844387,0.4112773897507753,-0.8884873779026273,-0.8884873779026273,0.004,0.0
