date,y,mu,alpha_mu,beta_mu,gamma_mu,sigma,eta,alpha_sig,beta_sig,gamma_sig
2000-01-01T00:00:00,4.56549167250413,5.744563125480639,5.744563125480639,0.0,0.0,1.5796835597962469,0.45722454837046606,0.7778558402538661,0.1145141453028111,-0.32063129188340006
2000-02-01T00:00:00,2.989117627052031,5.620173190663298,5.620173190663298,0.0,0.0,3.0104690955621773,1.1020959123198246,0.9058972859074597,0.05446247649406705,0.19619862641236505
2000-03-01T00:00:00,-3.984193042183289,6.08834132225326,6.08834132225326,0.0,0.0,10.613796490255977,2.3621547105131966,0.8589420883902269,0.0474380752820606,1.5032126221229696
2000-04-01T00:00:00,5.839129703066189,6.090582123410502,6.090582123410502,0.0,0.0,0.6453756693340503,-0.4379226986586311,0.9897800076983976,0.10010072381960453,-1.4277027063570287
2000-05-01T00:00:00,5.995939048514632,6.624686161061592,6.624686161061592,0.0,0.0,0.4415416263622218,-0.817482979436432,0.6556546321788934,0.19732058286124537,-1.4731376116153254
2000-06-01T00:00:00,6.685379488127232,6.427759268478203,6.427759268478203,0.0,0.0,0.7356254752385056,-0.3070341549341521,0.7947192876268184,-0.021287559342932083,-1.1017534425609705
2000-07-01T00:00:00,3.593114480412856,6.448602143049201,6.448602143049201,0.0,0.0,2.200028305570468,0.7884702264498963,0.4583608579465367,0.12931157928541806,0.3301093685033596
2000-08-01T00:00:00,18.89022905679209,6.706452273027083,6.706452273027083,0.0,0.0,3.1409731770148652,1.144532680887721,0.5613262048402621,0.09092726892320863,0.5832064760474589
2000-09-01T00:00:00,11.766687036730556,6.720542295915711,6.720542295915711,0.0,0.0,4.14264907193091,1.4213354556532156,0.5421655410135879,0.008208177039156245,0.8791699146396277
2000-10-01T00:00:00,6.19450915348581,6.423741367865509,6.423741367865509,0.0,0.0,0.8878242697062759,-0.1189814500485768,0.19453177352427403,0.02450802265374101,-0.31351322357285083
2000-11-01T00:00:00,9.481716678428148,6.000842095030371,6.000842095030371,0.0,0.0,1.1374743013475788,0.1288102793658515,0.5154360512024176,-0.029465900623115632,-0.38662577183656616
2000-12-01T00:00:00,11.409686406780722,6.037574172543523,6.037574172543523,0.0,0.0,6.315747962915252,1.843046191055588,0.6303933027868305,-0.1254876193518302,1.2126528882687575
2001-01-01T00:00:00,7.061349189125156,5.836821682836427,5.836821682836427,0.0,0.0,1.1673818383733592,0.1547634963368808,0.5645845302338712,0.02919550055569406,-0.4098210338969904
2001-02-01T00:00:00,2.054681168209905,6.103483226758373,6.103483226758373,0.0,0.0,6.1747852331117405,1.8204741018463244,0.8062802874296164,0.14252548635631898,1.014193814416708
2001-03-01T00:00:00,23.178401363587973,6.4048126242365715,6.4048126242365715,0.0,0.0,9.172518088406646,2.216211849271155,1.1229563158382632,0.20837265391459314,1.0932555334328917
