date,y,mu,alpha_mu,beta_mu,gamma_mu,sigma,eta,alpha_sig,beta_sig,gamma_sig
2000-01-01T00:00:00,7.06867302205751,5.737681504638923,5.737681504638923,0.44313108360126513,0.0,1.6974575523108102,0.5291315741355906,0.5291315741355906,0.5291315741355906,0.0
2000-02-01T00:00:00,9.19857671320882,6.200659380791895,6.200659380791895,0.033217297269902024,0.0,4.595520843665988,1.5250820994745449,1.5250820994745449,0.7625410497372724,0.0
2000-03-01T00:00:00,47.981861102172836,6.44129084704287,6.44129084704287,0.0027855197760692577,0.0,13.379917250027294,2.593754870079111,2.593754870079111,0.864584956693037,0.0
2000-04-01T00:00:00,18.91089041046488,6.402462651302395,6.402462651302395,-0.06906890920064249,0.0,43.67605505126457,3.7768000125975996,3.7768000125975996,0.9442000031493999,0.0
2000-05-01T00:00:00,-12.15339200432124,6.461932753841264,6.461932753841264,-0.12957018475127066,0.0,31.202079777146658,3.4404847521177206,3.4404847521177206,0.6880969504235441,0.0
2000-06-01T00:00:00,244.7366826147892,6.530609859344544,6.530609859344544,-0.14528214305961848,0.0,75.55358558059125,4.324842147295964,4.324842147295964,0.7208070245493274,0.0
2000-07-01T00:00:00,-6.720290659335241,6.415264435385339,6.415264435385339,-0.2728797449666218,0.0,31.5290260996644,3.4509085850261463,3.4509085850261463,0.4929869407180209,0.0
2000-08-01T00:00:00,236.39787745893221,6.121221905999673,6.121221905999673,-0.6066969896972672,0.0,139.5330336377646,4.9383013734993755,4.9383013734993755,0.6172876716874219,0.0
2000-09-01T00:00:00,136.35770599810098,5.557524229692454,5.557524229692454,-0.6717188778163647,0.0,563.4484233078675,6.3340758001121955,6.3340758001121955,0.7037862000124662,0.0
2000-10-01T00:00:00,2604.363661567347,4.645613978236795,4.645613978236795,-0.48045089888335724,0.0,1348.590086393911,7.206814945238249,7.206814945238249,0.7206814945238249,0.0
2000-11-01T00:00:00,-2778.948662514914,4.333276511527483,4.333276511527483,-0.43747258344759304,0.0,9538.481428295221,9.163089572347962,9.163089572347962,0.8330081429407239,0.0
2000-12-01T00:00:00,5317.227811153319,3.8328879125734963,3.8328879125734963,-0.5280052280001343,0.0,2390.509335038239,7.779261733115316,7.779261733115316,0.648271811092943,0.0
2001-01-01T00:00:00,66714.55451856508,3.3323094252874457,3.3323094252874457,-0.2513519051922551,0.0,61501.61514227444,11.026818715925764,11.026818715925764,0.8482168243019819,0.0
2001-02-01T00:00:00,-30481.843726502884,2.837895500038531,2.837895500038531,-0.3023001301803746,0.0,39027.30429446948,10.572016790263627,10.572016790263627,0.7551440564474019,0.0
2001-03-01T00:00:00,-15867.893393900436,2.763488528294645,2.763488528294645,-0.5136410060033174,0.0,94017.23291058447,11.451233373285469,11.451233373285469,0.7634155582190312,0.0
2001-04-01T00:00:00,-35598.68147777001,2.5074487494809508,2.5074487494809508,-0.5607879707465532,0.0,24631.78330372521,10.111792892217686,10.111792892217686,0.6319870557636054,0.0
2001-05-01T00:00:00,2164669.851236431,1.7929695959851752,1.7929695959851752,-0.5317862089440574,0.0,1512951.052526865,14.229572640976105,14.229572640976105,0.8370336847633003,0.0
2001-06-01T00:00:00,157487.60563201286,1.364102934006926,1.364102934006926,-0.6083939216182226,0.0,201445.09646050507,12.213272149099637,12.213272149099637,0.6785151193944243,0.0
2001-07-01T00:00:00,-628.9378471196721,0.36408909725555527,0.36408909725555527,-0.43241325179805534,0.0,41113.04808295558,10.624080821705638,10.624080821705638,0.559162148510823,0.0
2001-08-01T00:00:00,499.50855628972744,-0.4496180443083821,-0.4496180443083821,-0.5166329755535086,0.0,954.0299988732876,6.860695116313732,6.860695116313732,0.3430347558156866,0.0
2001-09-01T00:00:00,696.3188682874309,-0.9304026012570216,-0.9304026012570216,-0.5492972441374638,0.0,586.7998325184866,6.3746837608538005,6.3746837608538005,0.3035563695644667,0.0
2001-10-01T00:00:00,-1536.7257653233207,-1.623100327504267,-1.623100327504267,-0.5637642438657054,0.0,4494.452369207245,8.410599108384098,8.410599108384098,0.38229995947200446,0.0
2001-11-01T00:00:00,-11477.861659839715,-2.108457430274312,-2.108457430274312,-0.44406414795086246,0.0,28065.730437017508,10.24230455365502,10.24230455365502,0.44531758928934867,0.0
2001-12-01T00:00:00,263.77897531095516,-2.6083604053058163,-2.6083604053058163,-0.5300953910931289,0.0,2449.4643548322592,7.803624648954891,7.803624648954891,0.3251510270397871,0.0
2002-01-01T00:00:00,-6675.661096556066,-3.2672748854967955,-3.2672748854967955,-0.32599703109891065,0.0,13871.751411069366,9.537609778665793,9.537609778665793,0.3815043911466317,0.0
2002-02-01T00:00:00,1301.2162548467795,-3.763145504034089,-3.763145504034089,-0.197896493827348,0.0,1952.96331007483,7.577103144256192,7.577103144256192,0.29142704400985353,0.0
2002-03-01T00:00:00,971.2309787005458,-3.8421194238143244,-3.8421194238143244,-0.23425451321257804,0.0,3286.368936943212,8.097538567688355,8.097538567688355,0.2999088358403095,0.0
2002-04-01T00:00:00,-560.2515090538008,-4.169742406940674,-4.169742406940674,0.0664441866096134,0.0,535.0561522592059,6.282371698882197,6.282371698882197,0.2243704178172213,0.0
2002-05-01T00:00:00,8605.785797390083,-4.055471162845454,-4.055471162845454,0.1554718250350272,0.0,3532.3452345977234,8.169717301736982,8.169717301736982,0.28171438971506835,0.0
2002-06-01T00:00:00,-2370.817931598484,-3.9643335026220146,-3.9643335026220146,0.2857789722072711,0.0,120100.10159148501,11.696080853958517,11.696080853958517,0.3898693617986172,0.0
2002-07-01T00:00:00,10980.00573232399,-3.8231651862065017,-3.8231651862065017,0.21265635365151359,0.0,650999.4214529904,13.386264032485228,13.386264032485228,0.43181496878984604,0.0
2002-08-01T00:00:00,127574.93888871749,-3.252216647056997,-3.252216647056997,0.2584821091099061,0.0,76997.00749219123,11.25152183634283,11.25152183634283,0.35161005738571344,0.0
2002-09-01T00:00:00,8443704.4616704,-3.1541603755254624,-3.1541603755254624,0.34703720815099914,0.0,2849327.875157582,14.862593691153752,14.862593691153752,0.4503816270046591,0.0
2002-10-01T00:00:00,229108.49987302275,-2.5958678595734352,-2.5958678595734352,0.1823008411857622,0.0,324576.0336591433,12.690275097877603,12.690275097877603,0.3732433852316942,0.0
2002-11-01T00:00:00,152.60273050588216,-2.7697419661102556,-2.7697419661102556,0.10484185020211077,0.0,1625.569196483744,7.393613308191183,7.393613308191183,0.21124609451974807,0.0
2002-12-01T00:00:00,-18442.33920733008,-2.540398371343523,-2.540398371343523,0.025276310515604597,0.0,11161.865553516382,9.320258386258491,9.320258386258491,0.2588960662849581,0.0
2003-01-01T00:00:00,174.1288706822829,-2.5826533048832063,-2.5826533048832063,-0.030281423778991186,0.0,141.23484020629883,4.9504240382936,4.9504240382936,0.1337952442782054,0.0
2003-02-01T00:00:00,15668.312650114858,-2.9012112719721976,-2.9012112719721976,-0.19987022143774139,0.0,10410.676835029035,9.250587177269614,9.250587177269614,0.24343650466498984,0.0
2003-03-01T00:00:00,45879.24746030163,-3.180561425739503,-3.180561425739503,-0.09222222421421791,0.0,31737.542363630906,10.365255560825148,10.365255560825148,0.2657757836109012,0.0
2003-04-01T00:00:00,1333.082444435108,-3.2712449421278653,-3.2712449421278653,-0.35048785757990375,0.0,362.47291120880396,5.892949743802625,5.892949743802625,0.14732374359506561,0.0
2003-05-01T00:00:00,-640.4215909456077,-3.70985175362133,-3.70985175362133,-0.3908609038391627,0.0,791.0569749665259,6.673369994208486,6.673369994208486,0.16276512180996308,0.0
2003-06-01T00:00:00,-4.380269084902307,-3.7319187340481945,-3.7319187340481945,-0.31872760259943084,0.0,0.5703895783382271,-0.5614356808444985,-0.5614356808444985,-0.013367516210583297,0.0
2003-07-01T00:00:00,-14.123739407258924,-4.094617161158195,-4.094617161158195,-0.2999027888956988,0.0,9.488054539161732,2.2500335904641577,2.2500335904641577,0.0523263625689339,0.0
2003-08-01T00:00:00,-8.275959310836193,-4.507231538278378,-4.507231538278378,-0.35931154740838883,0.0,12.302989823136834,2.509842307892193,2.509842307892193,0.05704187063391348,0.0
2003-09-01T00:00:00,-234.09302362214513,-4.940042193575904,-4.940042193575904,-0.6331996985103945,0.0,189.22412294525265,5.242932148201018,5.242932148201018,0.11650960329335595,0.0
2003-10-01T00:00:00,-237.79996908540255,-5.3478476099544245,-5.3478476099544245,-0.43207630873477587,0.0,411.59729841442,6.020045440319355,6.020045440319355,0.13087055305042075,0.0
2003-11-01T00:00:00,-760.1819566705375,-6.142385060110289,-6.142385060110289,-0.442414449152085,0.0,656.7540772626926,6.487309636788011,6.487309636788011,0.13802786461251088,0.0
2003-12-01T00:00:00,218653.94554652498,-6.348661623026294,-6.348661623026294,-0.7011557944484215,0.0,177300.8834251586,12.085603474707295,12.085603474707295,0.2517834057230686,0.0
2004-01-01T00:00:00,-12855051.156517973,-7.20195885739699,-7.20195885739699,-0.8320692289109997,0.0,16489771.762195328,16.618250853457297,16.618250853457297,0.33914797660116935,0.0
2004-02-01T00:00:00,782970.0551784078,-8.047420943683301,-8.047420943683301,-0.9460522354746701,0.0,1473227.4486446404,14.202966095367419,14.202966095367419,0.2840593219073484,0.0
2004-03-01T00:00:00,-24.963220923548963,-9.081551372790312,-9.081551372790312,-0.8403221947127275,0.0,239.99237371028164,5.480607146629957,5.480607146629957,0.10746288522803837,0.0
2004-04-01T00:00:00,275.2540678411861,-9.982481483699768,-9.982481483699768,-0.8136968824551686,0.0,313.7107111908827,5.748471259308911,5.748471259308911,0.11054752421747904,0.0
