time,cycle,phase,y,eta,level,slope,seasonal
1,1,1,26.34321081901724,24.753684558952905,25.003684558952905,0.00205375670346255,-0.25
2,1,2,23.26017636936167,24.98391569880551,24.98391569880551,0.0014664459009633612,0.0
3,1,3,25.84785059991452,25.23454303644894,24.98454303644894,0.0006342150124817366,0.25
4,1,4,26.1195494315767,24.966819161793914,24.966819161793914,0.0006861510766307372,0.0
5,2,1,25.388038564461883,24.705642951462746,24.955642951462746,3.53763702470014e-05,-0.25
6,2,2,25.42530857918098,24.93934397511549,24.93934397511549,-0.00010376513086899128,0.0
7,2,3,23.522626736552738,25.15853714952944,24.90853714952944,4.386954629285997e-05,0.25
8,2,4,24.902356065564657,24.92296528283572,24.92296528283572,0.0005519885774529483,0.0
9,3,1,24.299508509685033,24.633872734721304,24.883872734721304,0.001108073610641669,-0.25
10,3,2,26.65607497821122,24.889582741162744,24.889582741162744,0.0007584313742818053,0.0
11,3,3,26.659323527047405,25.162991061635122,24.912991061635122,-0.0003530728056105769,0.25
12,3,4,24.278341718071378,24.919492686542938,24.919492686542938,0.0006561123596240801,0.0
13,4,1,27.53115313532741,24.683821550736262,24.933821550736262,0.0005616492409955957,-0.25
14,4,2,26.608706802650346,24.93638913187307,24.93638913187307,0.000600856958901643,0.0
15,4,3,28.106769125257674,25.18620661183559,24.93620661183559,0.0005810420666955065,0.25
16,4,4,22.060144757189885,24.96444351856081,24.96444351856081,0.0016519643468925033,0.0
17,5,1,24.57166348394474,24.716943968392734,24.966943968392734,0.0017288075137761136,-0.25
18,5,2,22.954342210663754,24.95248702900208,24.95248702900208,0.0018616797737365924,0.0
19,5,3,27.69044474270946,25.218796972354802,24.968796972354802,0.0011071539703630317,0.25
20,5,4,27.15938910859957,24.96382731381835,24.96382731381835,0.00019842374875610918,0.0
21,6,1,23.69711772574183,24.719412127211218,24.969412127211218,-0.00011401379413016711,-0.25
22,6,2,26.62767437549529,24.948433443500598,24.948433443500598,0.0002284665657692918,0.0
23,6,3,28.232920516666326,25.179503156011005,24.929503156011005,0.0010390496916004403,0.25
24,6,4,24.826692588900638,24.915918586295394,24.915918586295394,0.0010690963099507917,0.0
25,7,1,26.384301414070748,24.677431434377414,24.927431434377414,0.0008557575970419596,-0.25
26,7,2,22.044255499021737,24.891545018904832,24.891545018904832,0.0005108360798528437,0.0
27,7,3,25.559595125492635,25.160659809665923,24.910659809665923,0.0003923618818973771,0.25
28,7,4,23.720222457706367,24.911096545643943,24.911096545643943,0.00026107098710334163,0.0
