date,Prec
1892-01-01,2.164193548387097
1892-02-01,2.1
1892-03-01,1.6945161290322581
1892-04-01,1.1460000000000001
1892-05-01,0.6238709677419355
1892-06-01,1.619
1892-07-01,1.4948387096774194
1892-08-01,1.7480645161290322
1892-09-01,4.237666666666667
1892-10-01,1.955483870967742
1892-11-01,1.366
1892-12-01,1.7016129032258065
1893-01-01,1.585483870967742
1893-02-01,3.8153571428571427
1893-03-01,0.3790322580645161
1893-04-01,0.01633333333333333
1893-05-01,0.8209677419354839
1893-06-01,1.214
1893-07-01,3.3429032258064515
1893-08-01,1.2625806451612904
1893-09-01,2.6813333333333333
1893-10-01,2.4403225806451614
1893-11-01,2.719333333333333
1893-12-01,1.479032258064516
1894-01-01,2.020967741935484
1894-02-01,2.1567857142857143
1894-03-01,1.0054838709677418
1894-04-01,1.2303333333333335
1894-05-01,1.1248387096774193
1894-06-01,2.247666666666667
1894-07-01,3.8251612903225807
1894-08-01,2.842258064516129
1894-09-01,2.8493333333333335
1894-10-01,4.44258064516129
1894-11-01,1.6803333333333335
1894-12-01,2.2154838709677422
1895-01-01,2.11741935483871
1895-02-01,0.4267857142857143
1895-03-01,1.8612903225806452
1895-04-01,1.9716666666666667
1895-05-01,1.0745161290322582
1895-06-01,3.972333333333333
1895-07-01,2.8638709677419354
1895-08-01,2.7541935483870965
1895-09-01,0.06833333333333333
1895-10-01,2.7670967741935484
1895-11-01,3.1273333333333335
1895-12-01,3.5341935483870968
1896-01-01,0.9122580645161291
1896-02-01,0.43896551724137933
1896-03-01,2.6477419354838707
1896-04-01,1.6966666666666665
1896-05-01,0.5138709677419355
1896-06-01,2.123666666666667
1896-07-01,2.334516129032258
1896-08-01,2.2651612903225806
1896-09-01,3.405333333333333
1896-10-01,4.868709677419355
1896-11-01,1.6673333333333333
1896-12-01,1.5412903225806451
1897-01-01,0.7641935483870969
1897-02-01,2.8857142857142857
1897-03-01,2.123548387096774
1897-04-01,2.5833333333333335
1897-05-01,1.4596774193548387
1897-06-01,4.211666666666667
1897-07-01,1.243548387096774
1897-08-01,3.1454838709677415
1897-09-01,3.2306666666666666
1897-10-01,0.5448387096774192
1897-11-01,1.599
1897-12-01,1.6825806451612901
1898-01-01,0.8087096774193548
1898-02-01,3.249642857142857
1898-03-01,1.4819354838709677
1898-04-01,1.334
1898-05-01,2.4248387096774193
1898-06-01,2.499
1898-07-01,1.088064516129032
1898-08-01,1.8645161290322583
1898-09-01,0.37866666666666665
1898-10-01,1.6041935483870966
1898-11-01,1.531
1898-12-01,1.2748387096774194
1899-01-01,2.6783870967741934
1899-02-01,1.0089285714285714
1899-03-01,0.783225806451613
1899-04-01,3.247
1899-05-01,2.8319354838709674
1899-06-01,1.3696666666666668
1899-07-01,3.132903225806452
1899-08-01,0.802258064516129
1899-09-01,3.9496666666666664
1899-10-01,1.1874193548387098
1899-11-01,1.0166666666666666
1899-12-01,2.2774193548387096
1900-01-01,2.8390322580645164
1900-02-01,2.38
1900-03-01,0.6051612903225807
1900-04-01,1.357
1900-05-01,1.6951612903225806
1900-06-01,2.0783333333333336
1900-07-01,2.3093548387096776
1900-08-01,2.271290322580645
1900-09-01,1.425
1900-10-01,2.415161290322581
1900-11-01,1.305
1900-12-01,3.853225806451613
1901-01-01,1.1612903225806452
1901-02-01,1.6428571428571428
1901-03-01,3.5806451612903225
1901-04-01,2.396666666666667
1901-05-01,0.3064516129032258
1901-06-01,1.6700000000000002
1901-07-01,1.9096774193548387
1901-08-01,1.7483870967741937
1901-09-01,1.8666666666666667
1901-10-01,2.332258064516129
1901-11-01,1.2333333333333334
1901-12-01,2.3548387096774195
1902-01-01,1.6225806451612903
1902-02-01,1.8285714285714287
1902-03-01,1.0419354838709676
1902-04-01,1.7266666666666666
1902-05-01,2.9451612903225803
1902-06-01,1.8966666666666667
1902-07-01,2.0451612903225804
1902-08-01,2.9709677419354836
1902-09-01,2.353333333333333
1902-10-01,2.396774193548387
1902-11-01,1.2533333333333334
1902-12-01,2.2
1903-01-01,1.738709677419355
1903-02-01,1.1464285714285716
1903-03-01,1.7064516129032257
1903-04-01,4.3533333333333335
1903-05-01,1.2645161290322582
1903-06-01,1.5933333333333335
1903-07-01,3.9129032258064513
1903-08-01,2.0516129032258066
1903-09-01,2.466666666666667
1903-10-01,3.5548387096774197
1903-11-01,2.2266666666666666
1903-12-01,1.032258064516129
1904-01-01,1.9096774193548387
1904-02-01,2.3586206896551727
1904-03-01,1.9548387096774194
1904-04-01,0.6933333333333334
1904-05-01,1.4225806451612903
1904-06-01,1.3433333333333333
1904-07-01,1.5838709677419356
1904-08-01,1.6
1904-09-01,2.0033333333333334
1904-10-01,1.3580645161290323
1904-11-01,2.1966666666666668
1904-12-01,2.648387096774193
1905-01-01,1.261290322580645
1905-02-01,1.0785714285714285
1905-03-01,3.109677419354839
1905-04-01,1.9933333333333334
1905-05-01,3.0774193548387094
1905-06-01,2.65
1905-07-01,2.6225806451612903
1905-08-01,3.883870967741936
1905-09-01,2.2633333333333336
1905-10-01,3.6903225806451614
1905-11-01,2.393333333333333
1905-12-01,0.964516129032258
1906-01-01,3.1451612903225805
1906-02-01,2.1357142857142857
1906-03-01,2.606451612903226
1906-04-01,1.3866666666666667
1906-05-01,2.3903225806451616
1906-06-01,1.1333333333333333
1906-07-01,3.5580645161290323
1906-08-01,1.196774193548387
1906-09-01,1.4433333333333331
1906-10-01,1.7870967741935484
1906-11-01,2.89
1906-12-01,2.396774193548387
1907-01-01,1.7870967741935484
1907-02-01,1.417857142857143
1907-03-01,1.3741935483870968
1907-04-01,1.8566666666666667
1907-05-01,2.206451612903226
1907-06-01,2.243333333333333
1907-07-01,1.6903225806451612
1907-08-01,1.2161290322580647
1907-09-01,0.6166666666666667
1907-10-01,2.5258064516129033
1907-11-01,1.3133333333333332
1907-12-01,1.570967741935484
1908-01-01,1.229032258064516
1908-02-01,2.4896551724137934
1908-03-01,1.5870967741935484
1908-04-01,1.6466666666666667
1908-05-01,2.358064516129032
1908-06-01,1.74
1908-07-01,2.116129032258064
1908-08-01,2.948387096774194
1908-09-01,1.6033333333333333
1908-10-01,0.31935483870967746
1908-11-01,2.4033333333333333
1908-12-01,1.2193548387096773
1909-01-01,1.3548387096774193
1909-02-01,0.8107142857142857
1909-03-01,2.3806451612903223
1909-04-01,2.216666666666667
1909-05-01,1.0193548387096774
1909-06-01,2.3066666666666666
1909-07-01,4.338709677419355
1909-08-01,2.2580645161290325
1909-09-01,2.63
1909-10-01,2.545161290322581
1909-11-01,1.3366666666666667
1909-12-01,3.97741935483871
1910-01-01,2.364516129032258
1910-02-01,4.117857142857143
1910-03-01,1.3483870967741938
1910-04-01,1.8466666666666667
1910-05-01,3.0935483870967744
1910-06-01,2.07
1910-07-01,4.674193548387097
1910-08-01,1.7483870967741937
1910-09-01,2.2666666666666666
1910-10-01,1.7354838709677418
1910-11-01,3.716666666666667
1910-12-01,2.7516129032258063
1911-01-01,1.1483870967741936
1911-02-01,1.7857142857142858
1911-03-01,2.774193548387097
1911-04-01,1.1333333333333333
1911-05-01,1.993548387096774
1911-06-01,2.79
1911-07-01,0.26129032258064516
1911-08-01,0.8161290322580645
1911-09-01,2.45
1911-10-01,2.796774193548387
1911-11-01,2.69
1911-12-01,3.1548387096774193
1912-01-01,2.293548387096774
1912-02-01,1.8
1912-03-01,3.225806451612903
1912-04-01,0.7266666666666667
1912-05-01,1.132258064516129
1912-06-01,2.69
1912-07-01,2.1806451612903226
1912-08-01,5.245161290322581
1912-09-01,2.8266666666666667
1912-10-01,2.261290322580645
1912-11-01,3.3600000000000003
1912-12-01,2.2838709677419353
1913-01-01,2.358064516129032
1913-02-01,0.9357142857142857
1913-03-01,3.0032258064516126
1913-04-01,2.356666666666667
1913-05-01,3.1903225806451614
1913-06-01,2.5
1913-07-01,3.148387096774194
1913-08-01,0.9064516129032258
1913-09-01,1.2033333333333334
1913-10-01,1.229032258064516
1913-11-01,2.646666666666667
1913-12-01,2.0483870967741935
1914-01-01,2.564516129032258
1914-02-01,1.5250000000000001
1914-03-01,4.029032258064516
