time,observed,lower,median,upper,truth
1,26.5942376574466,24.686259188387762,25.015034214611017,25.33707100099086,25.004711397382263
2,23.228469282514745,24.7495831717023,25.080018948125044,25.402668122772152,24.952208611958586
3,25.56488485068129,24.64921827895238,24.966575363782642,25.287877386422622,24.95157728721571
4,26.059046547842208,24.715019171658362,25.035463461090735,25.346455839693885,24.90631627805942
5,25.55974213861569,24.49380437872841,24.795391598279597,25.124178668419788,24.87734652561655
6,25.32251062425853,24.4548025334451,24.74641533935078,25.073868419936556,24.836546020193044
7,23.123774190947515,24.44493181214258,24.735125329225063,25.055833270062916,24.759684603924217
8,24.775079915599413,24.602717498238302,24.900975747558903,25.211834371056938,24.795689132870475
9,24.36276555468199,24.64325750505649,24.93997290175096,25.24628434531069,24.69712977971826
10,26.47623492245437,24.601207765809136,24.89135296519739,25.19736632639162,24.7097426854059
11,26.263458304937704,24.6630301143432,24.955492804311106,25.256370112403395,24.76712583952542
12,24.142758542531816,24.656195676913132,24.946893036144196,25.244562024428248,24.783909511003376
13,27.6660790875384,24.606120579171645,24.886740563495433,25.186118340874927,24.818747502947247
14,26.496641652705048,24.45238882368638,24.728400133224653,25.031860145436625,24.824323981927773
15,27.7435289098178,24.572792629066736,24.84642568071736,25.14717389973605,24.82296639639572
16,21.9883883387378,24.57009268531406,24.843165865984407,25.139646523437772,24.89268710010872
17,24.7511797937202,24.641123132408445,24.913733951961614,25.200456073322076,24.896460278168192
18,22.859579900082565,24.69214601957509,24.971231768137876,25.247407823528942,24.85772471842089
19,27.36735482749675,24.59136840982414,24.85778125483198,25.14410436691962,24.895707057142094
20,27.07718397462663,24.625685839141028,24.891294770448262,25.17512325337094,24.88162217984541
21,23.87299217623506,24.59128224082266,24.852731375738855,25.135328513860948,24.895286577704447
22,26.522251821113784,24.51265036502494,24.771823788887254,25.054504757256286,24.843010889119093
23,27.84875983120178,24.466551024591034,24.72255668723077,25.00686911246317,24.79534247054646
24,24.67059647432528,24.43029774478015,24.68294092499277,24.961513808394777,24.759822471720035
25,26.49387092715349,24.398411030828356,24.643591197366604,24.92579793091246,24.78700094746016
26,21.848711752500044,24.37458912019795,24.613158104746887,24.901681509856292,24.69600127238314
27,25.141957310992797,24.24708626595464,24.478431161801858,24.795050080211166,24.74302199516608
28,23.552651204350703,24.363185738119146,24.59988937923382,24.89131561402973,24.74352529228828
29,26.833874112829303,24.45590496090414,24.69973820122207,24.970867029394217,24.74223694353852
30,23.396502151082785,24.34878015599476,24.58740385717133,24.878538069853043,24.80514090240767
31,23.607885079141663,24.22918833115049,24.455230838229355,24.76636321007867,24.767614908266268
32,27.27799267885116,24.3043195003254,24.52769983893317,24.825411074748125,24.70740580718837
33,27.33608715090268,24.399264589490993,24.63133701199665,24.908722627120742,24.684365020438303
34,25.084302748064903,24.419700312242707,24.651040863980718,24.924600007757054,24.70065612228428
35,23.13039239412241,24.465064567832133,24.691027761367703,24.95374184978292,24.71721330937868
36,25.909749391624796,24.51500035581493,24.74559523296852,25.00042254723341,24.763716669592554
37,25.989541827078813,24.500009632298053,24.724413806437838,24.979363302218246,24.820110970861226
38,26.992330783886004,24.415489657867386,24.64115517120021,24.909259122488876,24.72416366787774
39,25.138876451140824,24.42822196525987,24.641549107819472,24.906108275434608,24.693868144210327
40,26.76781236731976,24.644196370843368,24.87599447531465,25.10859889825441,24.684910682284688
41,24.597433470014185,24.79055410904315,25.020838329523443,25.23499961003695,24.647571884157998
42,26.555162191997105,24.85378542673301,25.085493171087826,25.304336406682896,24.62907510963145
43,24.957763973343045,24.827776675127648,25.050795446511884,25.26357696115916,24.67574125173514
44,26.24603200598033,24.903922302651985,25.131540587650136,25.344572619052713,24.67194991929125
45,26.06202556834306,24.90028975584342,25.12309754630683,25.33295579484757,24.68664679897603
46,24.936377085195147,24.946793089511583,25.17212432948355,25.380698220699607,24.66031486673765
47,23.07210397265708,24.98424729769074,25.210996226955885,25.41333279271815,24.653061062257752
48,25.392503240951168,25.05668302436091,25.2905509373604,25.486929625428004,24.652168207560287
49,26.53986435973279,24.97634331070674,25.19784611864855,25.394649748935976,24.68888053907308
50,24.890772313142072,24.906526555881925,25.11919680049003,25.314168829848303,24.7739983678546
51,25.878918531891227,24.861969902267738,25.082525761828308,25.275339555119455,24.824640651899948
52,26.38710513965784,24.910208190455947,25.123654871996813,25.311926127305572,24.80090078494661
53,26.593770270959247,24.826929060969988,25.041606267636404,25.23111444371911,24.695561667193388
54,25.66843634097922,24.948864494955792,25.153028286899485,25.339859347456006,24.725567664225075
55,25.49622055114391,24.943479200868975,25.149580595956376,25.332350710018638,24.7868830112058
56,24.128159084516405,25.043886955970454,25.24791187709986,25.42946962329806,24.71400032331667
57,25.08827251245836,25.090850120755047,25.300501609783474,25.48127557971533,24.73059891096945
58,24.775741040956675,24.96685621662311,25.16767559602587,25.348122324795554,24.823317336035824
59,24.29113087526328,25.05663867856941,25.2523386428197,25.429742851309687,24.78905619575651
60,25.89221214637675,25.09259032614581,25.291865237082476,25.465504418735318,24.81801334911391
61,27.738534270749444,25.10172584626704,25.29742190107928,25.471103921161333,24.839921097815772
62,24.520022008948896,25.175676432823053,25.376715433905538,25.557227320526565,24.798237482653622
63,27.79918680103777,25.125943925171725,25.31659047944737,25.487799462735897,24.807550674862885
64,23.626954948502718,25.147127415764174,25.3404074459211,25.50710776193977,24.79324145894809
65,23.408255439059875,25.137458656967095,25.327576282495137,25.491371470987477,24.836739862252205
66,24.639653524527077,25.078513512128758,25.259638714854624,25.426162361764288,24.80562168107184
67,26.06134139139602,25.1539348401859,25.33787788194308,25.50067259449564,24.825898771218515
68,24.037985317810644,25.177906586678365,25.3628056197865,25.523681038986005,24.82126951568446
69,25.852951379150195,25.22412221802426,25.410227305935393,25.575022059591326,24.75817025214881
70,23.66325610574366,25.112847293286237,25.292154062441607,25.44852718556015,24.7164126996659
71,23.584710502467995,24.964202468180858,25.132417033069338,25.286471525827917,24.797512594571813
72,26.71017019866315,24.98406618454763,25.153846935113364,25.304809088838518,24.8211021533542
73,25.41626820729394,25.059276011668217,25.237534375258768,25.38215823362469,24.834362465904743
74,23.348893709577133,25.011557288030147,25.17866761593927,25.32823012121299,24.911182083285706
75,23.24356545705611,24.818499332170862,24.979524065024066,25.140657490483523,24.92271149708157
76,26.03295841692381,24.623556287813855,24.791591934676966,24.973049555110364,24.94191255627393
77,26.5002113817269,24.68834042468558,24.84751783322071,25.023080869630544,24.91294282359546
78,27.636831745653357,24.757648061606638,24.920975183522472,25.088873656225573,24.99043231090271
79,26.068480575650096,24.75216641491463,24.910620460947104,25.079955643980508,25.09209937336141
80,24.29919943792624,24.704446028019333,24.87190470824533,25.04219013616499,25.04969768261372
81,25.474394451426964,24.655891208168935,24.83438254458872,25.002297521823767,25.03416055189915
82,27.65900289202891,24.492971217019306,24.71966081752101,24.892485066027106,25.041231431803453
83,25.66938346837983,24.5218212370849,24.74736936382068,24.916702090969537,25.046635607323772
84,24.165307493106667,24.70239850827559,24.887981821791616,25.051211490507608,24.99670795737096
85,25.33518658497396,24.54124167665877,24.771445587587774,24.929235616434003,25.03020251698179
86,24.100203614462707,24.414088246368447,24.67169411211622,24.842771160598325,25.08479700556512
87,25.321450565637765,24.525422424142572,24.75910038165319,24.916961604224568,25.2590674549887
88,26.47991502788098,24.490903516209777,24.733966982241302,24.89298066249178,25.26022844579136
89,24.419295233584435,24.670868150650282,24.883866247127358,25.034826580798036,25.31728104395902
90,27.22223938880231,24.751959636209595,24.953778977680447,25.103745267659686,25.283842286925275
91,27.510340179071186,24.791991731053933,24.98530195997676,25.12991260688024,25.287008591698367
92,24.49550641613758,25.02380399725949,25.179338924146734,25.3108737174746,25.40078206413408
93,26.618332113463534,25.017459941873483,25.17588812638393,25.306428670971794,25.470011966217903
94,24.57821575786664,24.95815745747704,25.129081898432425,25.264728334703506,25.464922647933072
95,25.93865509502443,24.81477403606165,25.020893161691742,25.161177414535988,25.519923069124363
96,26.033721992242015,24.96335345719722,25.140647047173033,25.26830780604597,25.463645835077266
97,24.012305525576437,25.084007831273265,25.241144852096426,25.36858105055269,25.50555042240152
98,25.283203388625868,25.10570197504907,25.260443295598098,25.38892636335828,25.60852714790285
99,27.706093033957917,25.23732932438684,25.38177812015978,25.516216595674262,25.675839719498388
100,26.26975738056434,25.165972040609336,25.316357181186216,25.447355726023652,25.642687712598875
101,23.854915409202643,25.227120069880492,25.371343516330768,25.508649977767654,25.708032235970144
102,24.980429877025987,25.317130321726186,25.453904462032902,25.59586155035499,25.653124782379635
103,28.663710498242384,25.25402523105415,25.3945168669564,25.535607542400232,25.7183369915978
104,28.131556827177672,25.284077622463663,25.42474164672258,25.566003116873247,25.767909239875745
105,24.636107149080885,25.263012596155587,25.405094443999992,25.547642274965188,25.785599726866376
106,24.5129694943107,25.3345041157506,25.46728312952863,25.613846873171596,25.74620124542101
107,27.13761470889231,25.32295372939741,25.459049998052052,25.60508184072394,25.750211031449265
108,27.0409231309996,25.25999670040439,25.407728662682203,25.550221908103506,25.8225126747389
109,24.40536292647308,25.418190968873613,25.54496871979042,25.692778281014103,25.854931116610626
110,25.66652257439556,25.350856145083203,25.484893978654043,25.626271776986737,25.8299379373794
111,27.161456467169483,25.335285202098074,25.472342187525165,25.61286746019145,25.815663841238276
112,26.640069574796712,25.509628880850563,25.63450805515245,25.789329447085887,25.74106827029803
113,24.666003749222128,25.30607739211766,25.449550568722728,25.593641376796555,25.73504306249485
114,21.647535954424345,25.255028612383633,25.411346720305694,25.5507202768282,25.72648791421236
115,26.685953229586747,25.16254075205475,25.335109688130327,25.475643979579388,25.635162988134244
116,24.70904593396768,25.152301377181924,25.324705062670184,25.467401384954456,25.605497702865524
117,25.040343638352724,25.1780504840262,25.34866565815266,25.49095260813171,25.61741090088204
118,26.20033421700026,25.19230524053558,25.360297302744566,25.501604605691945,25.61784303123419
119,25.1472859583175,25.34796965906173,25.488983932331454,25.63492019017345,25.63941751832531
120,26.57798653100074,25.283548772988187,25.43864274492418,25.581134962200693,25.5885913671109
121,25.317032623830237,25.40556161832712,25.54127633667128,25.690945852213755,25.5688704783804
122,25.668999896204443,25.34556067715067,25.488786411397243,25.63467621285836,25.573126380977698
123,25.048699398705008,25.438596910623943,25.57294979978407,25.720218962808747,25.597673567135853
124,24.973583429879533,25.535063517486208,25.659714747259684,25.809308592159272,25.658225617175024
125,28.40250854593588,25.56532943042928,25.69110516666247,25.847740090848827,25.656607878963605
126,26.995644088082905,25.562020131068678,25.687431754942978,25.839666741526354,25.719236907049616
127,28.517770656093752,25.605447516161263,25.730364777463677,25.88851644309048,25.689370842822168
128,27.535515425833637,25.374840902161534,25.516206793526983,25.663423928974645,25.61801765879865
129,27.217857322839503,25.394119750748846,25.532636312518235,25.685027652053243,25.6604802708284
130,25.115384889258745,25.39516990887144,25.53196908455091,25.681445211687016,25.665310287446
131,25.07770325148897,25.191393774860703,25.355886982162428,25.509365879713076,25.65002285815133
132,26.321905987832157,25.10257364044035,25.28375925178673,25.439567796195547,25.6226064973186
133,26.099848388205267,25.21169461885923,25.375837893977664,25.53032031789953,25.634457428468806
134,25.04325838516213,25.27337089916719,25.4298480876522,25.585470578960994,25.63135228197176
135,26.797647983430373,25.24668512008413,25.406259545332844,25.561990820576888,25.66754343216644
136,27.98975012174873,25.24341461758924,25.40868857677627,25.562409305010593,25.74707004685458
137,24.45676781262594,25.23170325592423,25.39906784042875,25.556434352162622,25.706705716316783
138,27.218017560258915,25.30762092929874,25.46416649163625,25.620577755947984,25.80138877985457
139,26.624950749991843,25.35011645174238,25.501530671748345,25.66002045297772,25.892226662324127
140,26.170922052950008,25.428606146726814,25.568738706049587,25.727212506351307,25.817469742942297
141,26.2121389567814,25.48608970961604,25.637372551803367,25.797742525349392,25.78296833908429
142,24.13342221345735,25.520245704545587,25.66643216038086,25.821010254080274,25.78541404754936
143,24.574170269105696,25.552325322793866,25.69882265294479,25.85877519647128,25.768538186827165
144,24.1875902266662,25.679813906169667,25.82122149054585,25.97889571152541,25.701475506442776
145,27.21433683496037,25.68794539378851,25.832202492163404,25.994047629828202,25.75672884243617
146,26.62315554181741,25.72679704940311,25.86853862641142,26.029472878235985,25.86116645333812
147,24.501723039225304,25.783899233969805,25.930656714514004,26.095218550751795,25.76122972379439
148,27.163264277448217,25.82570985419426,25.978752134216457,26.147601929146433,25.794701453617023
149,24.66796267820684,25.71247024093747,25.86094807751559,26.02416373385989,25.739131957568677
