date,y,mu,alpha,beta,gamma
2000-01-01T00:00:00,21.46048630084709,17.392304845413264,5.5,0.0,11.892304845413262
2000-02-01T00:00:00,7.1381810121733515,10.000000000000007,5.5,0.0,4.500000000000007
2000-03-01T00:00:00,10.309902553946225,2.5000000000000004,5.5,0.0,-2.9999999999999996
2000-04-01T00:00:00,-8.273195304424897,-1.9999999999999956,5.5,0.0,-7.499999999999996
2000-05-01T00:00:00,2.1904630224608477,-3.3923048454132694,5.5,0.0,-8.89230484541327
2000-06-01T00:00:00,8.526636406511255,-3.5,5.5,0.0,-9.0
2000-07-01T00:00:00,12.248517628416128,-3.3923048454132623,5.5,0.0,-8.892304845413262
2000-08-01T00:00:00,12.887223461434635,-2.0000000000000036,5.5,0.0,-7.5000000000000036
2000-09-01T00:00:00,-3.1953494649491496,2.4999999999999973,5.5,0.0,-3.0000000000000027
2000-10-01T00:00:00,48.86319499998112,9.999999999999991,5.5,0.0,4.499999999999991
2000-11-01T00:00:00,34.14777791855262,17.39230484541325,5.5,0.0,11.892304845413252
2000-12-01T00:00:00,22.179275466904215,20.5,5.5,0.0,15.0
2001-01-01T00:00:00,21.857742889245092,17.39230484541327,5.5,0.0,11.892304845413271
2001-02-01T00:00:00,52.92482586149606,10.000000000000012,5.5,0.0,4.500000000000012
2001-03-01T00:00:00,5.905380506795507,2.5000000000000138,5.5,0.0,-2.9999999999999862
2001-04-01T00:00:00,-3.4595817592374147,-1.999999999999993,5.5,0.0,-7.499999999999993
2001-05-01T00:00:00,21.20078623952596,-3.3923048454132694,5.5,0.0,-8.89230484541327
2001-06-01T00:00:00,-1.9940602042083992,-3.4999999999999982,5.5,0.0,-8.999999999999998
2001-07-01T00:00:00,-1.9201329940452374,-3.3923048454132623,5.5,0.0,-8.892304845413262
2001-08-01T00:00:00,7.196645923320171,-2.000000000000009,5.5,0.0,-7.500000000000009
2001-09-01T00:00:00,8.785389162457761,2.4999999999999942,5.5,0.0,-3.0000000000000058
2001-10-01T00:00:00,10.641687207016112,9.999999999999986,5.5,0.0,4.499999999999987
2001-11-01T00:00:00,11.21519903474548,17.39230484541324,5.5,0.0,11.89230484541324
2001-12-01T00:00:00,25.740712579334396,20.5,5.5,0.0,15.0
2002-01-01T00:00:00,22.47644841912166,17.39230484541327,5.5,0.0,11.892304845413273
2002-02-01T00:00:00,13.60184777057465,10.000000000000032,5.5,0.0,4.500000000000031
2002-03-01T00:00:00,11.751585803693189,2.5000000000000275,5.5,0.0,-2.9999999999999725
2002-04-01T00:00:00,1.0452954425562728,-1.9999999999999902,5.5,0.0,-7.49999999999999
2002-05-01T00:00:00,-2.208421778206108,-3.3923048454132676,5.5,0.0,-8.892304845413268
2002-06-01T00:00:00,10.770487072943363,-3.4999999999999982,5.5,0.0,-8.999999999999998
2002-07-01T00:00:00,25.09893967988947,-3.3923048454132623,5.5,0.0,-8.892304845413262
2002-08-01T00:00:00,0.059693000688203046,-2.0000000000000098,5.5,0.0,-7.50000000000001
2002-09-01T00:00:00,28.331717753444643,2.4999999999999702,5.5,0.0,-3.0000000000000298
2002-10-01T00:00:00,8.424874457342389,9.999999999999954,5.5,0.0,4.499999999999955
2002-11-01T00:00:00,16.70431119099957,17.392304845413218,5.5,0.0,11.892304845413218
2002-12-01T00:00:00,24.00697747049375,20.5,5.5,0.0,14.999999999999998
2003-01-01T00:00:00,12.48475676706136,17.39230484541328,5.5,0.0,11.892304845413276
2003-02-01T00:00:00,3.4907709338274184,10.000000000000036,5.5,0.0,4.500000000000035
2003-03-01T00:00:00,4.701645144283513,2.5000000000000306,5.5,0.0,-2.9999999999999694
2003-04-01T00:00:00,3.054936068130522,-1.9999999999999796,5.5,0.0,-7.49999999999998
2003-05-01T00:00:00,-1.28240799454906,-3.392304845413266,5.5,0.0,-8.892304845413266
2003-06-01T00:00:00,-11.282829367864405,-3.5,5.5,0.0,-9.0
2003-07-01T00:00:00,-5.085536499040186,-3.3923048454132623,5.5,0.0,-8.892304845413262
2003-08-01T00:00:00,-5.156234413334298,-2.0000000000000107,5.5,0.0,-7.500000000000011
2003-09-01T00:00:00,10.054721452920667,2.499999999999967,5.5,0.0,-3.000000000000033
2003-10-01T00:00:00,22.076846630958745,9.99999999999995,5.5,0.0,4.499999999999951
2003-11-01T00:00:00,6.234221879202064,17.392304845413214,5.5,0.0,11.892304845413214
2003-12-01T00:00:00,23.781255384021524,20.5,5.5,0.0,15.0
2004-01-01T00:00:00,33.705513248439864,17.392304845413282,5.5,0.0,11.892304845413282
2004-02-01T00:00:00,9.740471351601832,10.000000000000039,5.5,0.0,4.500000000000039
2004-03-01T00:00:00,6.526006083642702,2.5000000000000333,5.5,0.0,-2.9999999999999667
2004-04-01T00:00:00,16.79765716720922,-1.9999999999999796,5.5,0.0,-7.49999999999998
2004-05-01T00:00:00,-8.148034915967575,-3.392304845413266,5.5,0.0,-8.892304845413266
2004-06-01T00:00:00,-4.485081854592383,-3.5,5.5,0.0,-9.0
2004-07-01T00:00:00,-5.748250358386498,-3.392304845413264,5.5,0.0,-8.892304845413264
2004-08-01T00:00:00,-7.405236025675766,-2.0000000000000124,5.5,0.0,-7.500000000000012
2004-09-01T00:00:00,32.347863400570205,2.4999999999999645,5.5,0.0,-3.0000000000000355
2004-10-01T00:00:00,13.60698456994802,9.999999999999948,5.5,0.0,4.4999999999999485
2004-11-01T00:00:00,9.687663387140804,17.392304845413214,5.5,0.0,11.892304845413213
2004-12-01T00:00:00,49.092105093544,20.5,5.5,0.0,14.999999999999998
2005-01-01T00:00:00,12.95591979020757,17.392304845413285,5.5,0.0,11.892304845413284
2005-02-01T00:00:00,11.408657334353594,10.000000000000043,5.5,0.0,4.500000000000043
2005-03-01T00:00:00,44.05797355315509,2.500000000000079,5.5,0.0,-2.999999999999921
2005-04-01T00:00:00,4.850682607230005,-1.9999999999999778,5.5,0.0,-7.499999999999978
2005-05-01T00:00:00,12.997631281467086,-3.3923048454132676,5.5,0.0,-8.892304845413268
2005-06-01T00:00:00,1.0690412271983787,-3.4999999999999982,5.5,0.0,-8.999999999999998
2005-07-01T00:00:00,7.634516402351849,-3.3923048454132623,5.5,0.0,-8.892304845413262
2005-08-01T00:00:00,-3.5900570837800556,-2.000000000000033,5.5,0.0,-7.500000000000033
2005-09-01T00:00:00,-0.47451055801106223,2.4999999999999614,5.5,0.0,-3.0000000000000386
2005-10-01T00:00:00,-1.4480041508131478,9.999999999999888,5.5,0.0,4.499999999999888
2005-11-01T00:00:00,29.6043402256437,17.392304845413207,5.5,0.0,11.892304845413209
2005-12-01T00:00:00,34.67444298862897,20.5,5.5,0.0,14.999999999999998
2006-01-01T00:00:00,32.710405074344045,17.392304845413328,5.5,0.0,11.892304845413326
2006-02-01T00:00:00,18.331809931601626,10.000000000000046,5.5,0.0,4.500000000000047
2006-03-01T00:00:00,-2.957012344104699,2.5000000000000817,5.5,0.0,-2.9999999999999183
2006-04-01T00:00:00,-7.827902640641723,-1.999999999999976,5.5,0.0,-7.499999999999976
2006-05-01T00:00:00,13.259783246960943,-3.3923048454132676,5.5,0.0,-8.892304845413268
2006-06-01T00:00:00,14.96572986837395,-3.4999999999999982,5.5,0.0,-8.999999999999998
2006-07-01T00:00:00,4.1493345380585485,-3.3923048454132623,5.5,0.0,-8.892304845413262
2006-08-01T00:00:00,9.4483931919008,-2.0000000000000338,5.5,0.0,-7.500000000000034
2006-09-01T00:00:00,-5.403260822378199,2.4999999999999583,5.5,0.0,-3.0000000000000417
2006-10-01T00:00:00,24.290961892137574,9.999999999999885,5.5,0.0,4.4999999999998845
2006-11-01T00:00:00,20.75279315895221,17.392304845413207,5.5,0.0,11.892304845413205
2006-12-01T00:00:00,31.58836394403084,20.5,5.5,0.0,15.0
2007-01-01T00:00:00,16.03937674160338,17.392304845413328,5.5,0.0,11.89230484541333
2007-02-01T00:00:00,9.148391638883007,10.00000000000005,5.5,0.0,4.50000000000005
2007-03-01T00:00:00,7.569910546371608,2.500000000000085,5.5,0.0,-2.999999999999915
2007-04-01T00:00:00,-12.470921808668356,-1.9999999999999751,5.5,0.0,-7.499999999999975
2007-05-01T00:00:00,1.9157875301031,-3.392304845413264,5.5,0.0,-8.892304845413264
2007-06-01T00:00:00,2.4257199341517834,-3.4999999999999982,5.5,0.0,-8.999999999999998
2007-07-01T00:00:00,9.922242900290685,-3.3923048454132623,5.5,0.0,-8.892304845413262
2007-08-01T00:00:00,-4.360387053370912,-2.0000000000000355,5.5,0.0,-7.5000000000000355
