parameter,mean,sd,rhat,ess_bulk,acceptance,constant,diagnostic
alpha0,24.871624682433062,0.3272148647291487,1.1189543719183794,24.394620156904487,,False,sampled
beta0,0.002792617266913379,0.0018893067937872153,1.0974092917518192,12.370297575824683,,False,sampled
initial.level,24.871624682433062,0.3272148647291487,1.1189543719183794,24.394620156904487,,False,sampled
initial.slope,0.002792617266913379,0.0018893067937872153,1.0974092917518192,12.370297575824683,,False,sampled
model_index,12.0375,1.9914840626853694,1.0083732948696817,31.83212447821057,,False,sampled
q_level,0.0037909429510846176,0.0023156658172314502,1.071696944488097,23.410964069022764,,False,sampled
q_season,5.391597152039188e-07,1.0783194304078373e-05,1.0,400.0,,False,sampled
q_trend,1.329791528045626e-08,5.8329952187085475e-08,0.9975032782373391,55.75771483238394,,False,sampled
s_level,-0.002253216432357631,0.0616064473304155,1.0350000125047567,400.0,,False,sampled
s_season,-3.671374794283195e-05,0.0007342749588566389,1.0,400.0,,False,sampled
s_trend,-8.349890379967908e-06,0.00011515792626237852,0.997702904393293,245.58254549986236,,False,sampled
sd.level,0.058699741797282136,0.018605070158589584,1.071696944488097,23.410964069022764,,False,sampled
sd.seasonal,3.671374794283195e-05,0.0007342749588566389,1.0,400.0,,False,sampled
sd.slope,4.178875620686991e-05,0.00010761304080601872,0.9975032782373391,55.75771483238394,,False,sampled
sigma,1.4895486573512655,0.03562017580291194,1.017702098713085,32.29641230523625,0.396,False,sampled
sigma2,2.2200208275488778,0.10633974942152641,1.0175485557496455,32.29641230523625,,False,sampled
signed_sd.level,-0.002253216432357631,0.0616064473304155,1.0350000125047567,400.0,,False,sampled
signed_sd.seasonal,-3.671374794283195e-05,0.0007342749588566389,1.0,400.0,,False,sampled
signed_sd.slope,-8.349890379967908e-06,0.00011515792626237852,0.997702904393293,245.58254549986236,,False,sampled
state_level,1.9925,0.08638521873004427,0.9983347479215391,242.31473892666565,,False,sampled
state_season,0.0075,0.11169125902844142,1.002506851929521,400.0,,False,sampled
state_trend,1.0325,0.6422421173851481,1.0086586856814153,26.848423533329694,,False,sampled
xi,-0.3124856332843903,0.01898902491539512,1.0125607841782944,28.030124795472688,0.316,False,sampled
