time,observed,lower,median,upper,truth
1,26.59321081901724,24.42410080866064,24.833118901633558,25.501327290097,25.003684558952905
2,23.26017636936167,24.430307795741875,24.833733245709684,25.460667802860712,24.98391569880551
3,25.59785059991452,24.454430899781034,24.83837430051799,25.400475450202872,24.98454303644894
4,26.1195494315767,24.460325711943412,24.851609747226263,25.393004249477553,24.966819161793914
5,25.638038564461883,24.489574965759836,24.85584423523369,25.36643002962299,24.955642951462742
6,25.42530857918098,24.461744048509818,24.855128093602627,25.336162282394767,24.93934397511549
7,23.272626736552738,24.466898483888766,24.862600119113026,25.353385968843114,24.90853714952944
8,24.902356065564657,24.46265549377248,24.870309539127817,25.362091704395645,24.92296528283572
9,24.549508509685037,24.480538710119774,24.87725127415144,25.34640253892043,24.883872734721304
10,26.65607497821122,24.50895770469917,24.875905376026203,25.3418703267027,24.889582741162744
11,26.409323527047405,24.5107720829515,24.88818491261454,25.33212732747675,24.91299106163512
12,24.278341718071378,24.526110167936288,24.88905836572386,25.333269721739764,24.919492686542934
13,27.78115313532741,24.54573259132027,24.90059084455649,25.327891515931398,24.933821550736265
14,26.608706802650342,24.539635532420338,24.913769872904258,25.33252045629868,24.93638913187307
15,27.856769125257674,24.559582159895836,24.92037400396721,25.359737400459963,24.93620661183559
16,22.060144757189885,24.556323154452244,24.907942394488867,25.37435308745375,24.96444351856081
17,24.82166348394474,24.565562686470784,24.899775726018817,25.337120580295384,24.966943968392734
18,22.954342210663757,24.573601031037953,24.899525842745007,25.344014759832017,24.95248702900208
19,27.44044474270946,24.576717873885396,24.899774621564696,25.348572665289876,24.9687969723548
20,27.15938910859957,24.57134137609263,24.919263738315067,25.370037035816264,24.96382731381835
21,23.94711772574183,24.578137803601024,24.912344375987445,25.351493980074824,24.969412127211218
22,26.62767437549529,24.583649001732535,24.913678418840043,25.33967203358746,24.9484334435006
23,27.98292051666633,24.59162278135931,24.91379827024833,25.351115543471906,24.929503156011005
24,24.82669258890064,24.607456025801113,24.895041208024104,25.317751897058024,24.915918586295398
25,26.634301414070748,24.604190037401494,24.89070428792452,25.317682309377314,24.92743143437741
26,22.044255499021737,24.607484967091306,24.88958028887925,25.320958824455737,24.891545018904832
27,25.309595125492635,24.61667677660293,24.886542145225047,25.32520485752138,24.910659809665923
28,23.720222457706367,24.59092615809694,24.900566625411606,25.32029854305046,24.911096545643943
29,27.002375018027085,24.6050412469654,24.923349011545387,25.336823423341137,24.9107378487363
30,23.527530269514635,24.608274216007224,24.913367713431185,25.339939927404824,24.93616902083952
31,23.762467449487332,24.626678874781188,24.916538334800755,25.331979693678058,24.92219727861194
32,27.469806307068463,24.649096040862972,24.9323227522973,25.34169103180316,24.899219435405676
33,27.542990712971985,24.668181828015562,24.932189213320296,25.3635155482745,24.89126858250761
34,25.282997749818723,24.645830089851046,24.94130493065908,25.36202218325848,24.8993511240381
35,23.320887458100863,24.626362138582394,24.935078679213674,25.33246292886707,24.90770837335714
36,26.07382259625053,24.627772526908032,24.95093753440868,25.36343694128708,24.927789874218288
37,26.121125081048245,24.64081370540537,24.940485227621835,25.361699003341524,24.951694224830657
38,27.18249699941702,24.653241772508203,24.94984163377253,25.35492254683906,24.914329883408755
39,25.34821321570771,24.64778680732394,24.95065892308452,25.361516213816323,24.90320490877721
40,26.98353898992407,24.65623859376133,24.953273787467385,25.359264583266558,24.900637304889
41,24.836640563896736,24.65648208278125,24.96739733862026,25.35543258151682,24.886778978040542
42,26.80616861999097,24.629261494551503,24.953298649683717,25.35051241787462,24.880081537625323
43,25.18135122315825,24.64003838212015,24.95545794127031,25.352417448876043,24.899328501550347
