date,y,mu,alpha_mu,beta_mu,gamma_mu,sigma,eta,alpha_sig,beta_sig,gamma_sig
2000-01-01T00:00:00,3.026802000402669,2.9817832359458807,5.512,0.012,-2.530216764054119,1.2192124051873692,0.19820508075688775,0.0,0.0,0.19820508075688775
2000-02-01T00:00:00,5.62456015806171,6.902414368507139,5.524,0.012,1.3784143685071386,1.0778841508846315,0.07500000000000004,0.0,0.0,0.07500000000000004
2000-03-01T00:00:00,6.540112853603851,5.571603272030042,5.536,0.012,0.03560327203004221,0.951229424500714,-0.04999999999999999,0.0,0.0,-0.04999999999999999
2000-04-01T00:00:00,6.647668883658467,6.299635931265206,5.548,0.012,0.7516359312652059,0.8824969025845955,-0.12499999999999999,0.0,0.0,-0.12499999999999999
2000-05-01T00:00:00,5.335557064501604,4.936518902728431,5.56,0.012,-0.6234810972715686,0.8622542650511041,-0.14820508075688774,0.0,0.0,-0.14820508075688774
2000-06-01T00:00:00,4.8962646246832895,5.32951772551531,5.572,0.012,-0.24248227448468962,0.8607079764250578,-0.15000000000000002,0.0,0.0,-0.15000000000000002
2000-07-01T00:00:00,7.0695836457698835,7.307891697872608,5.584,0.012,1.7238916978726087,0.8622542650511041,-0.14820508075688774,0.0,0.0,-0.14820508075688774
2000-08-01T00:00:00,7.556084704897443,5.848064963065241,5.596,0.012,0.25206496306524107,0.8824969025845953,-0.12500000000000006,0.0,0.0,-0.12500000000000006
2000-09-01T00:00:00,3.24579787860126,4.063177579681332,5.608,0.012,-1.544822420318668,0.951229424500714,-0.05000000000000004,0.0,0.0,-0.05000000000000004
2000-10-01T00:00:00,5.7182280255306335,6.315435759334698,5.62,0.012,0.6954357593346984,1.0778841508846315,0.07500000000000004,0.0,0.0,0.07500000000000004
2000-11-01T00:00:00,6.568399092527646,7.211191952133745,5.632,0.012,1.5791919521337447,1.2192124051873692,0.19820508075688767,0.0,0.0,0.19820508075688767
2000-12-01T00:00:00,3.0133775479494704,4.190641727994585,5.644,0.012,-1.4533582720054157,1.2840254166877414,0.25,0.0,0.0,0.25
2001-01-01T00:00:00,5.4928734987110195,3.2030614007890135,5.656,0.012,-2.4529385992109862,1.2192124051873692,0.19820508075688775,0.0,0.0,0.19820508075688775
2001-02-01T00:00:00,6.953131757596287,7.577585941860521,5.668,0.012,1.9095859418605214,1.0778841508846315,0.07500000000000004,0.0,0.0,0.07500000000000004
2001-03-01T00:00:00,6.863623700117842,5.375469383794684,5.68,0.012,-0.30453061620531613,0.951229424500714,-0.04999999999999999,0.0,0.0,-0.04999999999999999
2001-04-01T00:00:00,7.001094563579712,6.6293619435430085,5.692,0.012,0.9373619435430078,0.8824969025845955,-0.12499999999999999,0.0,0.0,-0.12499999999999999
2001-05-01T00:00:00,6.788292422030867,4.480842008922161,5.704,0.012,-1.2231579910778387,0.8622542650511041,-0.14820508075688774,0.0,0.0,-0.14820508075688774
