date,y,mu,alpha_mu,beta_mu,gamma_mu,sigma,eta,alpha_sig,beta_sig,gamma_sig
2000-01-01T00:00:00,7.285341553831314,2.5718635031970103,5.121248958146538,0.012,-2.5493854549495274,0.9823416475555884,-0.01781612119989119,-0.01781612119989119,0.004,0.0
2000-02-01T00:00:00,7.05382364231157,6.5822799238453,5.653065086328779,0.012,0.9292148375165208,1.4301626447132223,0.3577881753658838,0.3577881753658838,0.004,0.0
2000-03-01T00:00:00,7.7564085026624365,7.576065210996722,5.697862636404907,0.012,1.8782025745918145,1.490514681510406,0.3991214841447779,0.3991214841447779,0.004,0.0
2000-04-01T00:00:00,6.358269809818568,5.87963572933822,5.383048913100881,0.012,0.49658681623733947,1.5664561631775764,0.44881584709105526,0.44881584709105526,0.004,0.0
2000-05-01T00:00:00,6.340421759638712,5.984382542979683,5.388113341122917,0.012,0.5962692018567658,1.3632022548477176,0.3098365311758461,0.3098365311758461,0.004,0.0
2000-06-01T00:00:00,5.160923706508358,5.680414902365256,5.4852977590287715,0.012,0.19511714333648464,1.979316475316273,0.6827515706194752,0.6827515706194752,0.004,0.0
2000-07-01T00:00:00,4.048445232798205,4.047509422177525,5.424444499695983,0.012,-1.3769350775184575,2.1135605925705607,0.7483740099161217,0.7483740099161217,0.004,0.0
2000-08-01T00:00:00,6.844783607480346,6.444997749981365,5.338672021806635,0.012,1.1063257281747307,1.4702710749563837,0.38544678852241604,0.38544678852241604,0.004,0.0
2000-09-01T00:00:00,6.739325341346177,6.788381072965404,5.348411865582969,0.012,1.4399692073824346,1.2672183066975926,0.23682418854690013,0.23682418854690013,0.004,0.0
2000-10-01T00:00:00,4.836507213549041,4.776093357038663,5.6782063611507985,0.012,-0.9021130041121358,1.018564661245334,0.018394441410157947,0.018394441410157947,0.004,0.0
2000-11-01T00:00:00,4.74994279831587,5.414884839672003,5.848259976390947,0.012,-0.43337513671894445,0.7504590661207664,-0.2870701715403125,-0.2870701715403125,0.004,0.0
2000-12-01T00:00:00,4.376246384690629,3.918252856787388,5.450775740456369,0.012,-1.5325228836689813,0.7900184831293247,-0.2356989374285268,-0.2356989374285268,0.004,0.0
2001-01-01T00:00:00,4.4736485217124695,2.7167853429978557,5.075597264689022,0.012,-2.3588119216911663,0.872695379029284,-0.13616871985463852,-0.13616871985463852,0.004,0.0
2001-02-01T00:00:00,9.002044694764052,5.857166856763896,5.111608580850354,0.012,0.7455582759135417,1.2838959922515125,0.24989919906747304,0.24989919906747304,0.004,0.0
