date,y,mu,alpha_mu,beta_mu,gamma_mu,sigma,eta,alpha_sig,beta_sig,gamma_sig
2000-01-01T00:00:00,10.02561733904165,7.106870481753834,5.1765134725844035,0.012,1.9303570091694302,6.927203132587352,1.9354561433668724,-0.9440149013456551,0.0,2.8794710447125276
2000-02-01T00:00:00,5.006571260916099,5.140035389751243,5.35136986321504,0.012,-0.2113344734637971,0.739465743666415,-0.30182732154669634,-0.7560903786996278,0.0,0.45426305715293147
2000-03-01T00:00:00,6.296070195753448,6.311936118979988,5.534072097314379,0.012,0.7778640216656086,0.1088941085425197,-2.217379350208044,-0.7363612236351785,0.0,-1.4810181265728655
2000-04-01T00:00:00,4.672347750179161,4.436378857217536,5.221837076592793,0.012,-0.7854582193752567,0.4631576838736604,-0.769687712955162,-1.1525548821680371,0.0,0.38286716921287517
2000-05-01T00:00:00,5.81044369228599,5.764804340255784,5.469471118278372,0.012,0.2953332219774123,0.1616495503451118,-1.822324556471775,-1.1386418828127949,0.0,-0.6836826736589801
2000-06-01T00:00:00,4.462020417858392,4.387195926640971,5.668206339137622,0.012,-1.2810104124966502,0.6390585653218552,-0.44775917728344616,-1.409074791363679,0.0,0.9613156140802328
2000-07-01T00:00:00,3.873746262461359,3.7221935444430367,5.608466108677872,0.012,-1.8862725642348352,0.23341340464862495,-1.4549441286939007,-1.225676717517817,0.0,-0.2292674111760838
2000-08-01T00:00:00,9.318559545683872,7.50735853733867,5.5757456894399064,0.012,1.931612847898764,0.2824188313271472,-1.2643640924164892,-1.3550119944622567,0.0,0.09064790204576761
2000-09-01T00:00:00,5.662292749297849,5.817921989239652,5.421303864673776,0.012,0.3966181245658762,0.3767095766058876,-0.9762807422396509,-0.9999398237167941,0.0,0.023659081477143268
2000-10-01T00:00:00,6.229681209391686,5.606342839785906,5.61648210394866,0.012,-0.010139264162753736,0.74213800592459,-0.2982200612969734,-0.5877058364504317,0.0,0.2894857751534583
2000-11-01T00:00:00,5.2089882791481,5.03242074322172,5.407585410152319,0.012,-0.3751646669305996,0.12551872645597492,-2.075300316753073,-0.6255196424642288,0.0,-1.4497806742888444
2000-12-01T00:00:00,4.518514082227278,4.465044763146199,5.320307182215734,0.012,-0.8552624190695339,0.1774498265988252,-1.729067377073399,-0.6115315838190936,0.0,-1.1175357932543055
2001-01-01T00:00:00,19.66461106938078,6.26822631782538,5.189374314289405,0.012,1.0788520035359745,7.832062956221895,2.058225943528626,-0.5829720552937665,0.0,2.6411979988223924
2001-02-01T00:00:00,5.779505815412256,5.966195215425572,5.189169228567623,0.012,0.777025986857949,0.9594434967849285,-0.04140185345498981,-0.7656060233839894,0.0,0.7242041699289996
2001-03-01T00:00:00,6.145654651131918,6.280658167283927,5.095875086400049,0.012,1.1847830808838775,0.11875976941259082,-2.1306525707136665,-0.4677210311087662,0.0,-1.6629315396049005
2001-04-01T00:00:00,4.391467511638245,3.8631882397700092,5.100953887621695,0.012,-1.2377656478516856,0.6929484533534521,-0.3667996644440539,-0.5805811256213704,0.0,0.21378146117731653
2001-05-01T00:00:00,6.062892331004158,5.829822402357828,5.2183753145222544,0.012,0.6114470878355739,0.512518702189894,-0.6684180765575514,-0.6389273156436636,0.0,-0.029490760913887748
2001-06-01T00:00:00,5.652152837697035,3.5917884659666774,5.373310939689759,0.012,-1.7815224737230815,0.6084249794549706,-0.49688166182154525,-0.12956531297485419,0.0,-0.36731634884669107
2001-07-01T00:00:00,3.1523689639276915,3.978101380067357,5.384151291183377,0.012,-1.40604991111602,1.9211800092464728,0.652939585406943,-0.14933627207414749,0.0,0.8022758574810904
2001-08-01T00:00:00,7.821954016411807,6.638425462837338,5.164602504243018,0.012,1.47382295859432,0.7845073147656582,-0.24269938274078134,-0.12976886013852645,0.0,-0.11293052260225489
2001-09-01T00:00:00,6.308194430367453,5.630731573002789,5.026308362120999,0.012,0.60442321088179,0.79828629437891,-0.2252879809872096,0.059013758593077836,0.0,-0.2843017395802874
