date,y,mu,alpha_mu,beta_mu,gamma_mu,sigma,eta,alpha_sig,beta_sig,gamma_sig
2000-01-01T00:00:00,8.623358127033985,6.393059055372255,5.402033651587817,-0.036198668753701174,0.9910254037844387,2.436928111453593,0.8907382754199504,0.6925331946630626,0.08280301604877371,0.19820508075688775
2000-02-01T00:00:00,6.633657595450414,5.523343959041964,5.148343959041964,-0.02752221360382126,0.37500000000000017,2.813109741613978,1.0342905410517642,0.9592905410517641,0.06101951280773052,0.07500000000000004
2000-03-01T00:00:00,8.111191999676361,5.0329919134134835,5.2829919134134835,0.07179460626999017,-0.24999999999999994,3.3064821746357103,1.1958848371111561,1.2458848371111562,0.018749943257451954,-0.04999999999999999
2000-04-01T00:00:00,4.616210237023065,4.157630618172534,4.782630618172534,0.06340118722008957,-0.6249999999999999,3.1434415145269887,1.1453182234593706,1.2703182234593706,0.015309621570537885,-0.12499999999999999
2000-05-01T00:00:00,14.068187819430216,3.947699130252364,4.688724534036803,0.2679406838910109,-0.7410254037844387,3.4624465061558687,1.2419754219084427,1.3901805026653304,0.08139617150153859,-0.14820508075688774
2000-06-01T00:00:00,8.432306381068463,3.9979207457903376,4.747920745790338,0.36270517151822335,-0.75,2.857428989803927,1.049922265915733,1.199922265915733,0.09435349708726515,-0.15000000000000002
2000-07-01T00:00:00,3.1946828825399196,4.449458127108309,5.190483530892747,0.40384233489650806,-0.7410254037844387,2.6325893204738096,0.9679678943549683,1.116172975111856,0.16932219813192018,-0.14820508075688774
2000-08-01T00:00:00,10.476896149010983,4.754827936009821,5.379827936009821,0.19783295977440835,-0.6250000000000002,3.638795515818395,1.2916527246407263,1.4166527246407263,0.15635100280987346,-0.12500000000000006
2000-09-01T00:00:00,6.2083733368969085,5.639766970711069,5.889766970711069,0.15061066002445148,-0.25000000000000017,3.851186607053948,1.3483813104372657,1.3983813104372658,0.21976047541441718,-0.05000000000000004
2000-10-01T00:00:00,8.909867969264083,6.370713823613186,5.995713823613186,0.07314518853793713,0.37500000000000017,5.6207592154719,1.7264667465025136,1.6514667465025137,0.25228424758560064,0.07500000000000004
2000-11-01T00:00:00,11.114795962897762,7.214708319470884,6.223682915686446,-0.057782248627790925,0.9910254037844386,9.738394080190384,2.276076225229879,2.0778711444729914,0.3509985946448791,0.19820508075688767
2000-12-01T00:00:00,19.69361310429902,7.35443868794657,6.10443868794657,0.13863533884893003,1.25,14.130863471999795,2.6483613039588465,2.3983613039588465,0.46404801429152587,0.25
2001-01-01T00:00:00,72.47272328660863,7.417802642134465,6.426777238350026,0.10525510127066597,0.9910254037844387,24.905800073309482,3.215100711016657,3.0168956302597696,0.27754873469725366,0.19820508075688775
2001-02-01T00:00:00,81.01369265371339,6.888115681936696,6.513115681936696,0.050970148303653776,0.37500000000000017,27.42701822154979,3.3115285940297494,3.2365285940297492,0.2866830975468242,0.07500000000000004
2001-03-01T00:00:00,197.96485515765218,5.962315190009443,6.212315190009443,0.10543898762692921,-0.24999999999999994,30.723403449075512,3.4250246915007105,3.4750246915007104,0.25694879327498266,-0.04999999999999999
2001-04-01T00:00:00,162.93761583814032,5.453132443042455,6.078132443042455,0.0770597174439332,-0.6249999999999999,34.538096176193974,3.5420629518072193,3.6670629518072193,0.2827713352929604,-0.12499999999999999
2001-05-01T00:00:00,0.5847260431767829,5.610785038347957,6.351810442132395,-0.21260375951182475,-0.7410254037844387,45.09316153435452,3.8087306060617907,3.9569356868186785,0.30619078136364875,-0.14820508075688774
2001-06-01T00:00:00,40.017227548650865,5.493662994190433,6.243662994190433,-0.0041406737015743655,-0.75,56.320891152217065,4.031065534739822,4.1810655347398225,0.20717532908831054,-0.15000000000000002
2001-07-01T00:00:00,184.40007420628595,5.3016925085221835,6.042717912306622,-0.0951327544624303,-0.7410254037844387,69.13235777300537,4.236022895740462,4.38422797649735,0.3094730655587261,-0.14820508075688774
2001-08-01T00:00:00,26.234640159800204,5.53657943375201,6.16157943375201,-0.07235296162966853,-0.6250000000000002,71.68095164203035,4.27222504483455,4.39722504483455,0.4014336534904531,-0.12500000000000006
2001-09-01T00:00:00,41.143561933098,5.762243173849112,6.012243173849112,-0.004025227349659613,-0.25000000000000017,97.09315850133746,4.57567091453833,4.62567091453833,0.3255048689809706,-0.05000000000000004
2001-10-01T00:00:00,707.4819162679954,6.198082821763149,5.823082821763149,-0.20288574255316977,0.37500000000000017,155.74852373055387,5.048242679167129,4.973242679167129,0.32274322664731286,0.07500000000000004
2001-11-01T00:00:00,522.184189517254,6.440158644495311,5.449133240710872,-0.474601128595621,0.9910254037844386,242.2768461729575,5.490081064746188,5.2918759839893,0.3636657735295492,0.19820508075688767
2001-12-01T00:00:00,168.33463901944668,6.372777582242247,5.122777582242247,-0.4991174470681037,1.25,279.30048066098715,5.632288193898405,5.382288193898405,0.33357078656086503,0.25
