time,observed,lower,median,upper,truth
1,26.3442376574466,24.323951609942075,24.58025942740168,24.76254772773188,24.754711397382263
2,23.228469282514745,24.233120088415276,24.456802296469775,24.646526323323524,24.952208611958586
3,25.81488485068129,24.220321462149286,24.434195738080934,24.73239837804236,25.20157728721571
4,26.059046547842208,24.32249754095028,24.507198160292845,24.7189826979943,24.90631627805942
5,25.30974213861569,24.175571731656955,24.446519829316088,24.635912990236584,24.62734652561655
6,25.32251062425853,24.237151060744733,24.460368693676948,24.64785433679493,24.836546020193044
7,23.373774190947515,24.406594328017505,24.60838066739292,24.88770597838482,25.009684603924217
8,24.775079915599413,24.50086181377823,24.668085891663793,24.856497382773725,24.795689132870475
9,24.11276555468199,24.481665997308443,24.730598955828626,24.899813748295408,24.44712977971826
10,26.47623492245437,24.551896751191705,24.755596787205214,24.924864141600224,24.7097426854059
11,26.513458304937704,24.722693521541412,24.907913716985362,25.170564823900524,25.01712583952542
12,24.142758542531816,24.77805616982162,24.935815422153567,25.112162738924795,24.783909511003376
13,27.4160790875384,24.594573787064412,24.847916849997404,25.011658535748968,24.568747502947247
14,26.496641652705048,24.833135892994523,25.027015143666738,25.191992710923614,24.824323981927773
15,27.9935289098178,24.86195875042074,25.0463720032827,25.290970324013156,25.07296639639572
16,21.9883883387378,24.9021296574835,25.05756176030617,25.23528144471845,24.89268710010872
17,24.5011797937202,24.772774315885034,25.016319904452004,25.18089760032736,24.646460278168192
18,22.859579900082565,24.992358112802375,25.192296242660454,25.352319213465087,24.85772471842089
19,27.61735482749675,25.0475515158294,25.229542281081486,25.44714530172377,25.145707057142094
20,27.07718397462663,24.899819373281325,25.053513535223992,25.22955012384349,24.88162217984541
21,23.62299217623506,24.666664117400583,24.922473196138505,25.084036413175216,24.645286577704447
22,26.522251821113784,24.877038020330065,25.069716842855712,25.233096874357642,24.843010889119093
23,28.09875983120178,25.0050680126936,25.18553651873956,25.40457501839287,25.04534247054646
24,24.67059647432528,24.846803107832187,25.000592782778874,25.170188094102414,24.759822471720035
25,26.24387092715349,24.780909585408693,25.021531999241187,25.185616465604546,24.53700094746016
26,21.848711752500044,24.755836434584726,24.950222153843004,25.11531981842135,24.69600127238314
27,25.391957310992797,24.754298696769766,24.9372862261249,25.2001393443466,24.99302199516608
28,23.552651204350703,24.66837237801491,24.82655109622211,24.999659624011176,24.74352529228828
29,26.583874112829303,24.520462016898744,24.762408317184203,24.92719442093335,24.49223694353852
30,23.396502151082785,24.551400874252117,24.753112455635378,24.924186938566734,24.80514090240767
31,23.857885079141663,24.723258768071112,24.906506827168393,25.170628806629924,25.017614908266268
32,27.27799267885116,24.782943974195778,24.9373509951937,25.107745194233505,24.70740580718837
33,27.08608715090268,24.707975817297953,24.960228521358562,25.120429101248334,24.434365020438303
34,25.084302748064903,24.707302233793307,24.90420346784758,25.066926890667713,24.70065612228428
35,23.38039239412241,24.695543496211634,24.878029178695954,25.14244246231743,24.96721330937868
36,25.909749391624796,24.761276678729292,24.915814106620516,25.086862936830595,24.763716669592554
37,25.739541827078813,24.667976332214415,24.912160075208153,25.07346276089292,24.570110970861226
38,26.992330783886004,24.748751690774057,24.94316058161008,25.10352341041509,24.72416366787774
39,25.388876451140824,24.80013740040611,24.982609978808927,25.24354202974276,24.943868144210327
40,26.76781236731976,24.95217979417066,25.100051945412176,25.27233081382228,24.684910682284688
41,24.347433470014185,24.78383735823913,25.024739281097396,25.183894706488914,24.397571884157998
