date,y,mu,alpha,beta,gamma
2000-01-01T00:00:00,14.394207269085065,5.111785632730844,5.111785632730844,-0.38821436726915576,0.0
2000-02-01T00:00:00,22.024479757280638,4.488297216118146,4.488297216118146,-0.5058513919409271,0.0
2000-03-01T00:00:00,2.84009759338697,3.928195809988309,3.928195809988309,-0.523934730003897,0.0
2000-04-01T00:00:00,-3.4547101307169106,3.653449216181331,3.653449216181331,-0.46163769595466725,0.0
2000-05-01T00:00:00,4.723169158619225,2.651613891509042,2.651613891509042,-0.5696772216981916,0.0
2000-06-01T00:00:00,-8.423064078762476,1.2052079735999586,1.2052079735999586,-0.7157986710666736,0.0
2000-07-01T00:00:00,19.477263478565106,-0.5798736460518805,-0.5798736460518805,-0.8685533780074115,0.0
2000-08-01T00:00:00,7.21815801823677,-1.8510026707184783,-1.8510026707184783,-0.9188753338398098,0.0
2000-09-01T00:00:00,-6.536607259817426,-2.7936287713499137,-2.7936287713499137,-0.9215143079277681,0.0
2000-10-01T00:00:00,-2.6607052666618003,-5.196975338898495,-5.196975338898495,-1.0696975338898496,0.0
2000-11-01T00:00:00,-4.372652712277114,-6.121877857005764,-6.121877857005764,-1.0565343506368876,0.0
2000-12-01T00:00:00,10.51000491113628,-5.2798513409683405,-5.2798513409683405,-0.898320945080695,0.0
2001-01-01T00:00:00,0.8379048011640178,-5.011762895098244,-5.011762895098244,-0.808597145776788,0.0
2001-02-01T00:00:00,-7.44093340778628,-6.961614236999347,-6.961614236999347,-0.8901153026428105,0.0
2001-03-01T00:00:00,12.023844759976875,-0.20118066344402497,-0.20118066344402497,-0.3800787108962683,0.0
2001-04-01T00:00:00,-1.117996439322974,0.47631896308592836,0.47631896308592836,-0.3139800648071295,0.0
2001-05-01T00:00:00,-0.6922399928658868,-1.099331175268154,-1.099331175268154,-0.388195951486362,0.0
2001-06-01T00:00:00,22.707566758015812,0.1288600646727458,0.1288600646727458,-0.29839666307373636,0.0
2001-07-01T00:00:00,-6.7309708591394815,-0.8906081205929413,-0.8906081205929413,-0.33634779582068114,0.0
2001-08-01T00:00:00,-1.6295610456828742,-1.3002615870682224,-1.3002615870682224,-0.34001307935341113,0.0
2001-09-01T00:00:00,9.27287858866763,-0.30736593449833904,-0.30736593449833904,-0.2765412349761114,0.0
2001-10-01T00:00:00,-0.0979463298437171,0.3457292249613637,0.3457292249613637,-0.2342850352290289,0.0
2001-11-01T00:00:00,3.103810315759513,2.758165306753022,2.758165306753022,-0.11921020405421644,0.0
2001-12-01T00:00:00,9.372650215483615,1.4909251309253113,1.4909251309253113,-0.16704478621144536,0.0
2002-01-01T00:00:00,9.740971201718521,3.0337500215265583,3.0337500215265583,-0.09864999913893767,0.0
2002-02-01T00:00:00,2.5466718918999014,4.087282918619619,4.087282918619619,-0.0543352723607839,0.0
2002-03-01T00:00:00,-7.081882809188638,3.515934420135926,3.515934420135926,-0.07348391036533607,0.0
2002-04-01T00:00:00,6.080138007508401,5.229694045802439,5.229694045802439,-0.009653784078484343,0.0
2002-05-01T00:00:00,23.229068731717234,10.011609138362639,10.011609138362639,0.1555727289090565,0.0
2002-06-01T00:00:00,7.291454911749192,9.728678293096422,9.728678293096422,0.1409559431032141,0.0
2002-07-01T00:00:00,29.924286169487317,9.02157360913125,9.02157360913125,0.11359914868165324,0.0
2002-08-01T00:00:00,16.089646567553594,9.232803611418351,9.232803611418351,0.11665011285682345,0.0
2002-09-01T00:00:00,36.40368128217036,12.794858116049058,12.794858116049058,0.22105630654694114,0.0
2002-10-01T00:00:00,7.224184079445992,11.474309011718244,11.474309011718244,0.17571497093288954,0.0
2002-11-01T00:00:00,17.007944688814764,14.911630935472544,14.911630935472544,0.2689037410135013,0.0
2002-12-01T00:00:00,21.03769179820177,17.321680360744114,17.321680360744114,0.32838001002066985,0.0
2003-01-01T00:00:00,19.032791712702583,13.550692020606835,13.550692020606835,0.21758627082721177,0.0
2003-02-01T00:00:00,6.580562048275354,14.25208794453595,14.25208794453595,0.23031810380357762,0.0
2003-03-01T00:00:00,29.068497231673014,28.023104908038512,28.023104908038512,0.5775155104625259,0.0
2003-04-01T00:00:00,29.45569688825737,33.20202279455001,33.20202279455001,0.6925505698637503,0.0
2003-05-01T00:00:00,36.631498434900436,29.031300194602622,29.031300194602622,0.5739341510878688,0.0
2003-06-01T00:00:00,47.41624072349428,25.19577446325529,25.19577446325529,0.46894701102988784,0.0
2003-07-01T00:00:00,28.56630792980907,18.996174297251134,18.996174297251134,0.31386451854072406,0.0
2003-08-01T00:00:00,39.80892649746683,17.440211676518096,17.440211676518096,0.27136844719359304,0.0
2003-09-01T00:00:00,43.0540456668306,21.106919631488402,21.106919631488402,0.34682043625529785,0.0
2003-10-01T00:00:00,26.939116256332568,18.17729651977559,18.17729651977559,0.2755934026038172,0.0
2003-11-01T00:00:00,4.541421128294391,10.938485440162133,10.938485440162133,0.11571245617366238,0.0
2003-12-01T00:00:00,17.35807254772955,7.996694787383603,7.996694787383603,0.05201447473715841,0.0
2004-01-01T00:00:00,5.725232309638472,9.693245422294794,9.693245422294794,0.08557643718968969,0.0
2004-02-01T00:00:00,6.191543436383828,10.230908808506584,10.230908808506584,0.09461817617013168,0.0
2004-03-01T00:00:00,-6.563242486469058,4.9013689029499705,4.9013689029499705,-0.011737864648039789,0.0
2004-04-01T00:00:00,4.265182559088335,6.19338908261864,6.19338908261864,0.013334405434973842,0.0
2004-05-01T00:00:00,21.359122895961747,14.941496764974383,14.941496764974383,0.17814144839574308,0.0
2004-06-01T00:00:00,7.907498032637212,13.817709247602084,13.817709247602084,0.1540316527333719,0.0
2004-07-01T00:00:00,7.62463984422717,12.789564437032542,12.789564437032542,0.13253753521877348,0.0
2004-08-01T00:00:00,-1.7103870557912753,-2.278326036236983,-2.278326036236983,-0.13889867921851756,0.0
2004-09-01T00:00:00,9.209487644668084,-9.803739000491408,-9.803739000491408,-0.2684866491314282,0.0
2004-10-01T00:00:00,-3.1999175305492056,-5.318095168622227,-5.318095168622227,-0.1865188822176246,0.0
2004-11-01T00:00:00,-1.9926937753993919,-15.926581749106429,-15.926581749106429,-0.3631624025272276,0.0
2004-12-01T00:00:00,-26.11316860590359,-21.699600545243527,-21.699600545243527,-0.45332667575405877,0.0
2005-01-01T00:00:00,-9.247224524333928,-9.033087337371244,-9.033087337371244,-0.23824733339952858,0.0
2005-02-01T00:00:00,-10.431808425221622,-7.300286894479008,-7.300286894479008,-0.20645624023353237,0.0
2005-03-01T00:00:00,-15.977371479159057,-8.709175134975592,-8.709175134975592,-0.22554246245993004,0.0
2005-04-01T00:00:00,1.0244500443356959,-6.538171417008119,-6.538171417008119,-0.18809642839075186,0.0
2005-05-01T00:00:00,-6.7475079369057855,-11.918027441296857,-11.918027441296857,-0.26796965294302855,0.0
