parameter,mean,sd,rhat,ess_bulk,acceptance,constant,diagnostic
alpha0,-6.756820096434642,0.3533073218987758,1.0260553600738742,42.2551314643935,,False,sampled
beta0,-0.0015783532635197538,0.001374708626722643,1.0854831606022524,19.868107507103357,,False,sampled
initial.level,-6.756820096434642,0.3533073218987758,1.0260553600738742,42.2551314643935,,False,sampled
initial.slope,-0.0015783532635197538,0.001374708626722643,1.0854831606022524,19.868107507103357,,False,sampled
model_index,12.834,3.0286613510193434,1.0835244688075716,35.229182978346124,,False,sampled
q_level,0.0021416657530622645,0.0018927828193966675,1.0688325629549593,35.16617161319338,,False,sampled
q_season,4.800695692905923e-05,0.00020121085723088142,1.0042930062487572,281.3082671171167,,False,sampled
q_trend,3.2289837349597853e-09,6.293249553395372e-09,1.0159015860853713,49.39261722385368,,False,sampled
s_level,-0.0010356461866931589,0.046312881101807445,1.0137643592043404,279.87478587187326,,False,sampled
s_season,0.0005824985159125693,0.006911090996763823,1.0042930062487572,323.43374415969583,,False,sampled
s_trend,-4.99466845737779e-06,5.6660903079957464e-05,1.0159015860853713,461.3764319798298,,False,sampled
sd.level,0.03996198290133837,0.023362304471001915,1.1127500299411728,35.16617161319338,,False,sampled
sd.seasonal,0.002296137096974015,0.006543726160612862,1.0042930062487572,281.3082671171167,,False,sampled
sd.slope,3.255643140923623e-05,4.6619838347108235e-05,1.0159015860853713,49.39261722385368,,False,sampled
sigma,2.274934185641534,0.0500708263441724,1.0478875470689109,66.39788015615937,0.401,False,sampled
sigma2,5.177827622475996,0.22766047960198754,1.0478875470689109,66.39788015615937,,False,sampled
signed_sd.level,-0.0010356461866931589,0.046312881101807445,1.0137643592043404,279.87478587187326,,False,sampled
signed_sd.seasonal,0.0005824985159125693,0.006911090996763823,1.0042930062487572,323.43374415969583,,False,sampled
signed_sd.slope,-4.99466845737779e-06,5.6660903079957464e-05,1.0159015860853713,461.3764319798298,,False,sampled
state_level,1.876,0.3299116296324418,1.079782694187431,28.011793167492755,,False,sampled
state_season,1.17,0.37600899660920634,1.005321016650638,290.0018537525775,,False,sampled
state_trend,1.26,0.7573289207394477,1.0227977195771805,30.87657736464093,,False,sampled
xi,-0.13940019575082288,0.011256935707206449,1.034622379610766,38.94599887632176,0.235,False,sampled
