date,observed,lower,median,upper
1892-01-01,-10.5,-6.363081845885047,-5.535190474747516,-4.841689067329987
1892-02-01,-10.4,-5.641978121187714,-4.792358203762149,-4.160120201148518
1892-03-01,-8.9,-3.6498638602411257,-3.0292052811929038,-2.5008225608273063
1892-04-01,-2.5,-1.5260240442062905,-0.9174243004968174,-0.3904552411240461
1892-05-01,-1.2,1.2193292708090686,1.8391849719058673,2.350100946043956
1892-06-01,3.2,4.928258843097817,5.480186287374709,6.0325336373043505
1892-07-01,7.2,6.983823063171055,7.593095210766268,8.111306470813663
1892-08-01,7.6,7.073433722810555,7.6585911705778305,8.180025829853093
1892-09-01,5.3,4.291377213813761,4.906623693244117,5.404198242753777
1892-10-01,-0.7,0.5598853981688446,1.1740853905962227,1.6626138696807429
1892-11-01,-2.3,-3.1214742777460556,-2.520879878083874,-2.0293626141206205
1892-12-01,-9.5,-5.270494475402151,-4.450573473900603,-3.805217544336287
1893-01-01,-15.4,-6.247020871299557,-5.4979801304282585,-4.8267101793755725
1893-02-01,-5.5,-5.507779560657072,-4.764909736197885,-4.1215309301840986
1893-03-01,-1.3,-3.531646823666323,-2.999509278008084,-2.447300766004379
1893-04-01,-0.8,-1.4264049285262632,-0.8837086557388074,-0.3873570291474422
1893-05-01,1.2,1.3092784511615168,1.8661228637881155,2.3888535910383935
1893-06-01,3.5,4.994929709602739,5.521821548398304,6.041538489213273
1893-07-01,9.4,7.066946735187975,7.639708723396443,8.159740043612501
1893-08-01,6.7,7.173166623256706,7.7110884419040255,8.196079572514776
1893-09-01,4.0,4.350118011924259,4.934098910438246,5.421901576742888
1893-10-01,0.2,0.6745238267903978,1.2199911689135399,1.700812838059697
1893-11-01,-3.5,-3.0493294089231884,-2.485296680321495,-1.9568991746562463
1893-12-01,-6.8,-5.115890958367731,-4.397097572551841,-3.710984928434327
1894-01-01,-13.8,-6.150451600459386,-5.434623824214642,-4.797072301367695
1894-02-01,-8.0,-5.445218915813182,-4.704062755949584,-4.128908329025461
1894-03-01,-1.3,-3.411841784882473,-2.9528440877930495,-2.4210155796664927
1894-04-01,2.3,-1.313024706281755,-0.8097674390787861,-0.3534511239113847
1894-05-01,1.5,1.414968848725624,1.9369528211379796,2.4345326574731954
1894-06-01,6.6,5.116473553744353,5.578296055411821,6.114445995642875
1894-07-01,8.9,7.208530322677557,7.690751891553306,8.18921831391924
1894-08-01,8.7,7.2324294994254865,7.759892272609806,8.267341413266584
1894-09-01,4.5,4.4805956779931995,4.984309745619463,5.4240407428562385
1894-10-01,-0.2,0.7875999432264111,1.2449336910501891,1.7234918106929753
1894-11-01,-1.9,-2.9378553642968983,-2.441559047683176,-1.946538341896466
1894-12-01,-1.9,-5.0142185881487675,-4.375765950644244,-3.7090080672533694
1895-01-01,-15.3,-6.089300866578254,-5.392482385065275,-4.748833969078622
1895-02-01,-18.1,-5.398681869236603,-4.6731093601139335,-4.035969088889047
1895-03-01,-8.3,-3.365258586039183,-2.909446273614999,-2.3957950049719754
1895-04-01,-1.4,-1.273114150158713,-0.7828118546265636,-0.3082139720745753
1895-05-01,1.6,1.48752228553162,1.964947278635894,2.448814902579796
1895-06-01,3.7,5.133544823358765,5.611199645119748,6.140405627748867
1895-07-01,5.8,7.230323805782782,7.721655881638537,8.18913442272939
1895-08-01,8.2,7.281645423876769,7.772114721984581,8.270653642539985
1895-09-01,5.7,4.524735815440222,5.000130492954797,5.449672587790114
1895-10-01,-2.3,0.8299572840935339,1.273535383643876,1.7556595541008213
1895-11-01,-3.8,-2.9279863353832876,-2.419736496093502,-1.9296277807178237
1895-12-01,-11.4,-4.9799002004676005,-4.336286681168664,-3.7051416733667537
1896-01-01,-6.0,-6.075373412949117,-5.351927939537463,-4.725526761891316
1896-02-01,-7.7,-5.319704523056063,-4.61620123635344,-4.025412074802902
1896-03-01,-1.2,-3.3282307313094495,-2.87678756327764,-2.3865407562513856
1896-04-01,-0.9,-1.1906099139082285,-0.7465680247323192,-0.300018623183949
1896-05-01,0.8,1.52698950459202,2.010138168493141,2.4562190496699565
