date,y,eta,level
1901-01-01,25.445152307380646,25.074068499622467,25.074068499622467
1901-04-01,27.360827707958506,24.99739354156619,24.99739354156619
1901-07-01,24.31406422550831,24.84569510245079,24.84569510245079
1901-10-01,24.596342933701887,24.898901614938122,24.898901614938122
1902-01-01,26.249434521778376,24.853074947868492,24.853074947868492
1902-04-01,26.671058846003977,24.849370245663955,24.849370245663955
1902-07-01,24.361334382902154,24.864909835439065,24.864909835439065
1902-10-01,26.454188517528372,25.0921519277732,25.0921519277732
1903-01-01,23.61038733914168,25.113613228689708,25.113613228689708
1903-04-01,21.66627952395192,25.062492108063235,25.062492108063235
1903-07-01,26.48254198089901,25.189714762908626,25.189714762908626
1903-10-01,26.964125140320768,25.216445836191202,25.216445836191202
1904-01-01,28.800735214981515,25.403668161745355,25.403668161745355
1904-04-01,25.885119278959845,25.400166760635653,25.400166760635653
1904-07-01,24.649541614160395,25.373370602307432,25.373370602307432
1904-10-01,25.40494582018398,25.397203669726153,25.397203669726153
1905-01-01,26.2769262498918,25.395717449179077,25.395717449179077
1905-04-01,26.84666676095329,25.49807495345185,25.49807495345185
1905-07-01,26.788728703532566,25.501830704283723,25.501830704283723
1905-10-01,26.217790375092715,25.46690663079999,25.46690663079999
1906-01-01,25.7465040250271,25.357212065336032,25.357212065336032
1906-04-01,24.92508346515717,25.34958683775436,25.34958683775436
1906-07-01,25.21234112111128,25.374599999817715,25.374599999817715
1906-10-01,26.55176060011215,25.440162711623177,25.440162711623177
1907-01-01,25.52439876253614,25.43085526086179,25.43085526086179
1907-04-01,26.78220787299935,25.522040896453053,25.522040896453053
1907-07-01,26.206878926771665,25.520784360298297,25.520784360298297
1907-10-01,25.475878283856254,25.518746950231378,25.518746950231378
1908-01-01,24.434315250149908,25.460008506307396,25.460008506307396
1908-04-01,26.38661399117149,25.487882753875,25.487882753875
1908-07-01,26.945808518602988,25.2947163384501,25.2947163384501
1908-10-01,24.635855672878552,25.25845777830907,25.25845777830907
1909-01-01,26.305555830739834,25.320213136326366,25.320213136326366
1909-04-01,26.1917044377663,25.323784583712932,25.323784583712932
1909-07-01,24.869590714271013,25.35889838926721,25.35889838926721
1909-10-01,24.53599502568267,25.385935829286176,25.385935829286176
1910-01-01,26.8744698116914,25.26045882664301,25.26045882664301
1910-04-01,29.305862262162968,25.3852393161916,25.3852393161916
1910-07-01,24.48272045343195,25.557193335687035,25.557193335687035
1910-10-01,25.757391938873326,25.525287742045226,25.525287742045226
1911-01-01,26.46513509031085,25.537229184183957,25.537229184183957
1911-04-01,24.40537284779054,25.68697692728754,25.68697692728754
1911-07-01,25.88202124795797,25.917801820041067,25.917801820041067
1911-10-01,26.31011958459441,25.95045457916753,25.95045457916753
1912-01-01,29.12923013303751,25.953379899489303,25.953379899489303
1912-04-01,27.299428442350184,25.88967395569694,25.88967395569694
1912-07-01,26.904950406134585,25.851157357917803,25.851157357917803
1912-10-01,26.80395463635218,25.711229303332544,25.711229303332544
1913-01-01,26.377261628728625,25.703093393560074,25.703093393560074
1913-04-01,23.04150106769395,25.606505469152125,25.606505469152125
1913-07-01,27.0244113818974,25.65243053250493,25.65243053250493
1913-10-01,27.688568554618527,25.624486445535084,25.624486445535084
1914-01-01,25.74776051613751,25.662182360668037,25.662182360668037
1914-04-01,23.69546507935444,25.608774996352746,25.608774996352746
1914-07-01,26.47440902482774,25.658438053919326,25.658438053919326
1914-10-01,23.94338393091588,25.716110855597872,25.716110855597872
1915-01-01,25.20343224036566,25.766668563121502,25.766668563121502
