date,y,eta,level
1901-01-01,25.459644277056974,25.074068499622467,25.074068499622467
1901-04-01,28.197196854969107,24.99739354156619,24.99739354156619
1901-07-01,24.340471232062953,24.84569510245079,24.84569510245079
1901-10-01,24.60514380657521,24.898901614938122,24.898901614938122
1902-01-01,26.490541690121745,24.853074947868492,24.853074947868492
1902-04-01,27.114809561024323,24.849370245663955,24.849370245663955
1902-07-01,24.385109581080012,24.864909835439065,24.864909835439065
1902-10-01,26.682221378000573,25.0921519277732,25.0921519277732
1903-01-01,23.79931106841126,25.113613228689708,25.113613228689708
1903-04-01,22.470778063598026,25.062492108063235,25.062492108063235
1903-07-01,26.68555666136714,25.189714762908626,25.189714762908626
1903-10-01,27.36679138941302,25.216445836191202,25.216445836191202
1904-01-01,31.09168250936147,25.403668161745355,25.403668161745355
1904-04-01,25.910277806594145,25.400166760635653,25.400166760635653
1904-07-01,24.69737023966136,25.373370602307432,25.373370602307432
1904-10-01,25.404951820468163,25.397203669726153,25.397203669726153
1905-01-01,26.365108400947033,25.395717449179077,25.395717449179077
1905-04-01,27.069700018850714,25.49807495345185,25.49807495345185
1905-07-01,26.989682036116275,25.501830704283723,25.501830704283723
1905-10-01,26.280541085569197,25.46690663079999,25.46690663079999
1906-01-01,25.762494461833292,25.357212065336032,25.357212065336032
1906-04-01,24.942144644852966,25.34958683775436,25.34958683775436
1906-07-01,25.21491830752552,25.374599999817715,25.374599999817715
1906-10-01,26.697360748829308,25.440162711623177,25.440162711623177
1907-01-01,25.525284870564406,25.43085526086179,25.43085526086179
1907-04-01,26.974025637151563,25.522040896453053,25.522040896453053
1907-07-01,26.258755788000073,25.520784360298297,25.520784360298297
1907-10-01,25.476061012410845,25.518746950231378,25.518746950231378
1908-01-01,24.527035388377385,25.460008506307396,25.460008506307396
1908-04-01,26.478590415260104,25.487882753875,25.487882753875
1908-07-01,27.29873455685367,25.2947163384501,25.2947163384501
1908-10-01,24.671674516308805,25.25845777830907,25.25845777830907
1909-01-01,26.417642747355533,25.320213136326366,25.320213136326366
1909-04-01,26.277069408510595,25.323784583712932,25.323784583712932
1909-07-01,24.89207724638137,25.35889838926721,25.35889838926721
1909-10-01,24.60096768070452,25.385935829286176,25.385935829286176
1910-01-01,27.209418191561525,25.26045882664301,25.26045882664301
1910-04-01,33.050508513879,25.3852393161916,25.3852393161916
1910-07-01,24.583906812312794,25.557193335687035,25.557193335687035
1910-10-01,25.76295192340242,25.525287742045226,25.525287742045226
1911-01-01,26.563631813784784,25.537229184183957,25.537229184183957
1911-04-01,24.54603961677921,25.68697692728754,25.68697692728754
1911-07-01,25.882148665377198,25.917801820041067,25.917801820041067
1911-10-01,26.323711337646262,25.95045457916753,25.95045457916753
1912-01-01,30.99499947625119,25.953379899489303,25.953379899489303
1912-04-01,27.54576057646394,25.88967395569694,25.88967395569694
1912-07-01,27.034572659130646,25.851157357917803,25.851157357917803
1912-10-01,26.944218291247797,25.711229303332544,25.711229303332544
1913-01-01,26.42726076842288,25.703093393560074,25.703093393560074
1913-04-01,23.53603038602857,25.606505469152125,25.606505469152125
1913-07-01,27.256186040691873,25.65243053250493,25.65243053250493
1913-10-01,28.28657528744494,25.624486445535084,25.624486445535084
1914-01-01,25.74850134352711,25.662182360668037,25.662182360668037
1914-04-01,23.988721923518426,25.608774996352746,25.608774996352746
1914-07-01,26.549254291800043,25.658438053919326,25.658438053919326
1914-10-01,24.198781411778842,25.716110855597872,25.716110855597872
1915-01-01,25.23295806848131,25.766668563121502,25.766668563121502
1915-04-01,27.106979313934808,25.70382480559805,25.70382480559805
1915-07-01,27.520165564921136,25.64473987646072,25.64473987646072
1915-10-01,24.263607699956633,25.71635323166262,25.71635323166262
1916-01-01,26.073065195861716,25.65994720112246,25.65994720112246
1916-04-01,27.194162148399204,25.61619203898272,25.61619203898272
1916-07-01,25.024618227079014,25.62445240538058,25.62445240538058
1916-10-01,23.716433737969993,25.697249654189108,25.697249654189108
1917-01-01,26.232369040477163,25.78283882529,25.78283882529
1917-04-01,28.407774076963292,25.70623976238156,25.70623976238156
1917-07-01,29.087792171854574,25.663496065143335,25.663496065143335
1917-10-01,27.07401706788367,25.652623414729913,25.652623414729913
1918-01-01,27.3926199909465,25.59827442328438,25.59827442328438
1918-04-01,25.280969353790063,25.521696556051104,25.521696556051104
1918-07-01,24.64058233739639,25.624199267564748,25.624199267564748
1918-10-01,25.014826750805288,25.675230710242804,25.675230710242804
1919-01-01,24.082962736596436,25.84832557372824,25.84832557372824
1919-04-01,25.02167743471356,25.89463098005303,25.89463098005303
1919-07-01,26.646062290124938,25.795845410190825,25.795845410190825
1919-10-01,25.848389605059392,25.714052263864627,25.714052263864627
1920-01-01,29.875653589877302,25.645765239914272,25.645765239914272
1920-04-01,29.474495510835965,25.579829187073713,25.579829187073713
1920-07-01,24.353790534221616,25.506068673216763,25.506068673216763
1920-10-01,24.62917850606157,25.423116808057785,25.423116808057785
1921-01-01,24.58015054060631,25.47844134690124,25.47844134690124
1921-04-01,26.24690485058039,25.519948302982773,25.519948302982773
1921-07-01,27.109915518676633,25.4914570669298,25.4914570669298
1921-10-01,23.937747791953996,25.4326550586448,25.4326550586448
1922-01-01,25.19479674149915,25.462140099747728,25.462140099747728
1922-04-01,27.854171638328967,25.46063689248538,25.46063689248538
1922-07-01,26.541060854164122,25.43695361438392,25.43695361438392
1922-10-01,25.17323093051533,25.329572979640208,25.329572979640208
1923-01-01,25.76264697109419,25.297443387120897,25.297443387120897
1923-04-01,25.920259464908497,25.364969192394195,25.364969192394195
1923-07-01,26.13905128785023,25.336982869430855,25.336982869430855
1923-10-01,26.301781671479212,25.254085054064163,25.254085054064163
1924-01-01,29.801926323120135,25.39451144798015,25.39451144798015
1924-04-01,23.787371099171157,25.325625080214195,25.325625080214195
1924-07-01,28.467307138222434,25.347126077888547,25.347126077888547
1924-10-01,22.978428122025566,25.447281527282126,25.447281527282126
1925-01-01,24.332597347663434,25.513405862509437,25.513405862509437
1925-04-01,24.747333010112392,25.461031224144627,25.461031224144627
1925-07-01,24.47570760647446,25.4965956306171,25.4965956306171
1925-10-01,26.16513478297696,25.580377138856495,25.580377138856495
1926-01-01,27.7269401309613,25.537293609795757,25.537293609795757
1926-04-01,27.04994416748909,25.514716719434663,25.514716719434663
1926-07-01,28.20877686522029,25.447128836368023,25.447128836368023
1926-10-01,25.112119949009234,25.40591798750237,25.40591798750237
