date,observed,lower,median,upper
1892-01-01,7.1,5.212354642222787,5.730244651388579,6.2523643710636225
1892-02-01,4.0,5.196359605399878,5.66079888520874,6.225288020291401
1892-03-01,8.5,6.774155421698568,7.354324150113189,7.9014889061631655
1892-04-01,8.7,8.689443586955093,9.291650812817235,9.819462907474648
1892-05-01,19.7,12.815274265116795,13.39363029973671,14.019106231836528
1892-06-01,15.3,14.407790701072923,14.99437553157627,15.57300659226108
1892-07-01,15.5,15.967663381729347,16.499390750588876,17.023481708278823
1892-08-01,18.9,15.736763917627854,16.28443119119732,16.84783883640244
1892-09-01,15.4,13.980560674367494,14.472241161484238,15.004923971442876
1892-10-01,12.9,11.442393399613243,11.900738987178222,12.397457218290711
1892-11-01,10.3,8.067223317147475,8.668329937470274,9.163167391364176
1892-12-01,4.3,6.115466516964634,6.66220541013475,7.2558258467495085
1893-01-01,4.1,5.2399415724452405,5.727972102161628,6.242706881328185
1893-02-01,7.8,5.2147760421534315,5.6607299026131415,6.207423794398413
1893-03-01,8.9,6.772440280447412,7.3524059754479385,7.880933842375208
1893-04-01,11.1,8.722243658236923,9.298056068651295,9.76556459880789
1893-05-01,13.0,12.816937061754562,13.371789687916895,13.986918946624805
1893-06-01,15.8,14.41178712900079,14.994875281799942,15.509760981807561
1893-07-01,17.9,15.969829905203945,16.503852866553203,16.99197943189067
1893-08-01,19.6,15.760654786487402,16.283751203623346,16.80718468913234
1893-09-01,14.6,13.962066125167539,14.47960429430968,14.95928188980439
1893-10-01,13.2,11.441512115542809,11.895444818315465,12.3806331156049
1893-11-01,6.3,8.074279419854147,8.662412697041916,9.144318464591901
1893-12-01,4.7,6.110228598928802,6.669640023032807,7.197264504583335
1894-01-01,6.1,5.244197254263213,5.718868973092331,6.195495920909083
1894-02-01,7.9,5.202572778077778,5.646901123940185,6.203559055644285
1894-03-01,7.0,6.784894805515909,7.332936287973844,7.809348250412197
1894-04-01,11.3,8.73943330150388,9.289002760604985,9.767808102472493
1894-05-01,14.7,12.833371131491237,13.34650318220314,13.987135794193254
1894-06-01,14.8,14.435062242730142,14.993552557114185,15.491404905821247
1894-07-01,16.6,15.9529403745298,16.493488683938985,16.942186927443373
1894-08-01,17.0,15.788611409245707,16.276998859311213,16.74745259268977
1894-09-01,13.2,13.964773409207039,14.47801642420585,14.948866812694499
1894-10-01,10.8,11.44755704371932,11.885613288848116,12.34183648252877
1894-11-01,11.2,8.056777706104436,8.625098206620233,9.11658996284821
1894-12-01,5.0,6.124909302780785,6.657182280071721,7.151980750848608
1895-01-01,4.8,5.239842149374039,5.704167709975187,6.154167686513941
1895-02-01,0.4,5.241997269388616,5.639973834328449,6.146012284058094
1895-03-01,6.7,6.8250980495608,7.33244124430794,7.802972274231116
1895-04-01,10.3,8.746749112624954,9.275168445860096,9.729990220929704
1895-05-01,15.0,12.845163738970605,13.329884189429283,13.957181064496
1895-06-01,14.3,14.461280705019256,14.987106305916118,15.47975867340946
1895-07-01,18.4,15.925343343348164,16.493660952154094,16.934065239478016
1895-08-01,19.2,15.77380532373521,16.26529581484942,16.73348496715876
1895-09-01,16.4,14.019586333586455,14.471521699908408,14.955145448370272
1895-10-01,12.9,11.444721682173162,11.906216543026764,12.322084726529257
1895-11-01,12.4,8.073993767926616,8.635723418975783,9.100380686490455
1895-12-01,7.7,6.130066825162202,6.6805715707241085,7.158237201904102
1896-01-01,6.6,5.268075571735125,5.716931561782667,6.196195403703689
1896-02-01,6.8,5.259057200144043,5.652270451641715,6.178730694111379
1896-03-01,9.4,6.840929762690728,7.339558731254577,7.805251193441572
1896-04-01,7.9,8.753505774465719,9.293474630065106,9.721801700521763
1896-05-01,9.7,12.84221554846836,13.348661537815063,13.954483702628323
1896-06-01,17.1,14.442791240455522,14.998787149872282,15.468361777587832
1896-07-01,17.6,15.951826983455192,16.520298599707274,16.9468919100182
1896-08-01,15.5,15.820893695459205,16.25752967789051,16.6940553067696
1896-09-01,15.5,14.019006951778868,14.482207701832769,14.918079457486476
1896-10-01,13.2,11.452325229213983,11.9042508159188,12.33633799761397
1896-11-01,4.3,8.056860457288206,8.65676891677095,9.09366347016171
