date,y,eta,level
1901-01-01,26.5454942655178,25.14909480440395,25.14909480440395
1901-04-01,24.723704319939806,24.970780988314306,24.970780988314306
1901-07-01,27.22097908449106,24.899933935803222,24.899933935803222
1901-10-01,24.555746386235203,24.923137832127573,24.923137832127573
1902-01-01,25.970011981309263,24.956428497221253,24.956428497221253
1902-04-01,28.2506956784525,24.901591756202137,24.901591756202137
1902-07-01,23.05733623110583,24.949606292461386,24.949606292461386
1902-10-01,24.883384134624833,25.063154660425802,25.063154660425802
1903-01-01,25.347917633879202,25.1299649417616,25.1299649417616
1903-04-01,25.37197094384616,25.239700822691244,25.239700822691244
1903-07-01,27.00523794030407,25.281601466080147,25.281601466080147
1903-10-01,25.952178370110545,25.352030474393384,25.352030474393384
1904-01-01,24.880194931609108,25.336527930388304,25.336527930388304
1904-04-01,24.712644380882494,25.351425350729443,25.351425350729443
1904-07-01,27.269416988845098,25.30822505461802,25.30822505461802
1904-10-01,27.04934160905346,25.304145219403697,25.304145219403697
1905-01-01,24.890638355545647,25.367807815785287,25.367807815785287
1905-04-01,25.427947837868544,25.403519173477743,25.403519173477743
1905-07-01,27.850807330575456,25.308773583276313,25.308773583276313
1905-10-01,25.381280349645625,25.207756479639688,25.207756479639688
1906-01-01,26.99231057033398,25.306222683081543,25.306222683081543
1906-04-01,23.41837654206119,25.263075216243802,25.263075216243802
1906-07-01,26.10846474399541,25.2871782612735,25.2871782612735
1906-10-01,25.8650388775298,25.1986095646586,25.1986095646586
1907-01-01,24.750873057343483,25.151484181465698,25.151484181465698
1907-04-01,27.821045704036486,25.12641825201113,25.12641825201113
1907-07-01,27.80926880585085,24.918885685165467,24.918885685165467
1907-10-01,25.45834815659693,24.812499955162274,24.812499955162274
1908-01-01,24.08940223362399,24.782734107773845,24.782734107773845
1908-04-01,24.17152113866127,24.662898175394698,24.662898175394698
1908-07-01,26.460207063041352,24.70802998438158,24.70802998438158
1908-10-01,24.835592591428632,24.731134640413806,24.731134640413806
1909-01-01,26.04494895812131,24.72191467888174,24.72191467888174
1909-04-01,25.038641217954915,24.698802834239196,24.698802834239196
1909-07-01,26.007015256561207,24.656439541766872,24.656439541766872
1909-10-01,28.16506109552356,24.68803929869096,24.68803929869096
1910-01-01,26.10379206929285,24.710974738459534,24.710974738459534
1910-04-01,26.440289462201456,24.707635134015717,24.707635134015717
1910-07-01,23.95931787623711,24.689830470031225,24.689830470031225
1910-10-01,25.075001178105108,24.47080703835123,24.47080703835123
1911-01-01,27.01862528792053,24.484251238064882,24.484251238064882
1911-04-01,24.924015031581458,24.509669951854058,24.509669951854058
1911-07-01,26.8585001552969,24.66601204049623,24.66601204049623
1911-10-01,24.831769961705046,24.63267420071639,24.63267420071639
1912-01-01,21.742196034420363,24.67340820989474,24.67340820989474
1912-04-01,23.819060499840703,24.7984064928779,24.7984064928779
1912-07-01,27.297048765226133,24.853587219297044,24.853587219297044
1912-10-01,23.365937179332143,24.93584734046842,24.93584734046842
1913-01-01,24.44174210490776,24.819570256230815,24.819570256230815
1913-04-01,26.58986432976484,24.82262202487853,24.82262202487853
1913-07-01,27.017493720715038,24.740708757295522,24.740708757295522
1913-10-01,25.00616415583521,24.795827269895767,24.795827269895767
1914-01-01,24.77954278076224,24.80934494884315,24.80934494884315
1914-04-01,26.2451300843147,24.895767949581707,24.895767949581707
1914-07-01,26.16890650369984,25.009858617136754,25.009858617136754
1914-10-01,22.916837018609346,25.010848537319475,25.010848537319475
1915-01-01,28.332475797805746,25.003058654592405,25.003058654592405
1915-04-01,26.023586045414845,24.899890451618507,24.899890451618507
1915-07-01,25.49700478591127,24.835611696098095,24.835611696098095
1915-10-01,26.271768985993347,24.859411351874915,24.859411351874915
1916-01-01,25.570795785785336,24.76197279461344,24.76197279461344
1916-04-01,28.33620377487266,24.762665349034755,24.762665349034755
1916-07-01,23.534755804859714,24.87211543382139,24.87211543382139
1916-10-01,26.185849433742476,24.872165672235198,24.872165672235198
1917-01-01,23.606773751692245,24.84040430289349,24.84040430289349
1917-04-01,26.59272372121739,24.850019735774776,24.850019735774776
1917-07-01,25.579494736502596,24.772735676621085,24.772735676621085
1917-10-01,25.797318227949244,24.80149422868919,24.80149422868919
1918-01-01,22.14466193197472,24.72194634581645,24.72194634581645
1918-04-01,24.347895837645293,24.794980587538987,24.794980587538987
1918-07-01,26.05570977844466,24.858518665440503,24.858518665440503
1918-10-01,23.642135926896067,24.847190100134625,24.847190100134625
1919-01-01,24.76771917679521,24.880754460205793,24.880754460205793
1919-04-01,24.821489797129548,25.063144496627384,25.063144496627384
1919-07-01,24.787756004126397,25.051111955223035,25.051111955223035
1919-10-01,27.669946119261763,24.999362674909033,24.999362674909033
1920-01-01,25.969468697600323,25.058142581128326,25.058142581128326
1920-04-01,27.75768151262136,25.129756446076907,25.129756446076907
1920-07-01,27.348599933605428,25.16843832802684,25.16843832802684
1920-10-01,27.639131998013365,25.18425542640452,25.18425542640452
1921-01-01,27.029991105440587,25.056293862792167,25.056293862792167
1921-04-01,23.221961844809417,24.972627129024556,24.972627129024556
1921-07-01,27.666818212351505,24.9598072792503,24.9598072792503
1921-10-01,27.52812078033688,25.09921656273215,25.09921656273215
1922-01-01,24.123662614506905,25.131424808932756,25.131424808932756
1922-04-01,27.557238785116347,25.219324569662053,25.219324569662053
1922-07-01,25.673717833534635,25.18590542837387,25.18590542837387
1922-10-01,26.948511193938007,25.278605062304653,25.278605062304653
1923-01-01,24.45981362407149,25.22262102263601,25.22262102263601
1923-04-01,26.552503511342696,25.266589986391363,25.266589986391363
1923-07-01,27.31947371500846,25.24797205363559,25.24797205363559
1923-10-01,24.8601522892675,25.388748268874206,25.388748268874206
1924-01-01,25.687784241104893,25.403767466008752,25.403767466008752
1924-04-01,28.63067980953262,25.40704129859115,25.40704129859115
1924-07-01,27.016930172305827,25.28342661344314,25.28342661344314
1924-10-01,23.878334983640794,25.34145268375453,25.34145268375453
1925-01-01,26.547702228911426,25.371763325402927,25.371763325402927
1925-04-01,24.211019212827896,25.417317737533736,25.417317737533736
1925-07-01,24.87416999411222,25.381796298067933,25.381796298067933
1925-10-01,24.70883743101784,25.373235091518424,25.373235091518424
1926-01-01,24.60077725342057,25.421470204945727,25.421470204945727
1926-04-01,23.837063799327197,25.362443722403256,25.362443722403256
1926-07-01,25.500037028920406,25.590848499698275,25.590848499698275
1926-10-01,26.542828540143052,25.665612457470353,25.665612457470353
1927-01-01,25.741074772546305,25.623463427780855,25.623463427780855
