date,y,eta,level
1901-01-01,27.941893726631648,25.14909480440395,25.14909480440395
1901-04-01,24.476627651565305,24.970780988314306,24.970780988314306
1901-07-01,29.542024233178896,24.899933935803222,24.899933935803222
1901-10-01,24.18835494034283,24.923137832127573,24.923137832127573
1902-01-01,26.98359546539727,24.956428497221253,24.956428497221253
1902-04-01,31.59979960070287,24.901591756202137,24.901591756202137
1902-07-01,21.165066169750276,24.949606292461386,24.949606292461386
1902-10-01,24.703613608823865,25.063154660425802,25.063154660425802
1903-01-01,25.565870325996805,25.1299649417616,25.1299649417616
1903-04-01,25.50424106500108,25.239700822691244,25.239700822691244
1903-07-01,28.728874414527994,25.281601466080147,25.281601466080147
1903-10-01,26.552326265827702,25.352030474393384,25.352030474393384
1904-01-01,24.423861932829908,25.336527930388304,25.336527930388304
1904-04-01,24.073863411035546,25.351425350729443,25.351425350729443
1904-07-01,29.230608923072175,25.30822505461802,25.30822505461802
1904-10-01,28.794537998703223,25.304145219403697,25.304145219403697
1905-01-01,24.413468895306004,25.367807815785287,25.367807815785287
1905-04-01,25.452376502259348,25.403519173477743,25.403519173477743
1905-07-01,30.392841077874603,25.308773583276313,25.308773583276313
1905-10-01,25.55480421965156,25.207756479639688,25.207756479639688
1906-01-01,28.678398457586415,25.306222683081543,25.306222683081543
1906-04-01,21.57367786787858,25.263075216243802,25.263075216243802
1906-07-01,26.92975122671732,25.2871782612735,25.2871782612735
1906-10-01,26.531468190400997,25.1986095646586,25.1986095646586
1907-01-01,24.350261933221265,25.151484181465698,25.151484181465698
1907-04-01,30.515673156061837,25.12641825201113,25.12641825201113
1907-07-01,30.69965192653623,24.918885685165467,24.918885685165467
1907-10-01,26.104196358031583,24.812499955162274,24.812499955162274
1908-01-01,23.39607035947413,24.782734107773845,24.782734107773845
1908-04-01,23.680144101927837,24.662898175394698,24.662898175394698
1908-07-01,28.212384141701126,24.70802998438158,24.70802998438158
1908-10-01,24.94005054244346,24.731134640413806,24.731134640413806
1909-01-01,27.367983237360882,24.72191467888174,24.72191467888174
1909-04-01,25.37847960167063,24.698802834239196,24.698802834239196
1909-07-01,27.357590971355542,24.656439541766872,24.656439541766872
1909-10-01,31.642082892356157,24.68803929869096,24.68803929869096
1910-01-01,27.49660940012617,24.710974738459534,24.710974738459534
1910-04-01,28.172943790387198,24.707635134015717,24.707635134015717
1910-07-01,23.228805282443,24.689830470031225,24.689830470031225
1910-10-01,25.679195317858987,24.47080703835123,24.47080703835123
1911-01-01,29.55299933777618,24.484251238064882,24.484251238064882
1911-04-01,25.338360111308862,24.509669951854058,24.509669951854058
1911-07-01,29.050988270097562,24.66601204049623,24.66601204049623
1911-10-01,25.030865722693697,24.63267420071639,24.63267420071639
1912-01-01,18.810983858945992,24.67340820989474,24.67340820989474
1912-04-01,22.839714506803503,24.7984064928779,24.7984064928779
1912-07-01,29.740510311155223,24.853587219297044,24.853587219297044
1912-10-01,21.79602701819587,24.93584734046842,24.93584734046842
1913-01-01,24.06391395358471,24.819570256230815,24.819570256230815
1913-04-01,28.35710663465115,24.82262202487853,24.82262202487853
1913-07-01,29.294278684134554,24.740708757295522,24.740708757295522
1913-10-01,25.216501041774656,24.795827269895767,24.795827269895767
1914-01-01,24.749740612681332,24.80934494884315,24.80934494884315
1914-04-01,27.59449221904769,24.895767949581707,24.895767949581707
1914-07-01,27.327954390262924,25.009858617136754,25.009858617136754
1914-10-01,20.822825499899217,25.010848537319475,25.010848537319475
1915-01-01,31.66189294101909,25.003058654592405,25.003058654592405
1915-04-01,27.147281639211187,24.899890451618507,24.899890451618507
1915-07-01,26.15839787572444,24.835611696098095,24.835611696098095
1915-10-01,27.68412662011178,24.859411351874915,24.859411351874915
1916-01-01,26.379618776957237,24.76197279461344,24.76197279461344
1916-04-01,31.909742200710568,24.762665349034755,24.762665349034755
1916-07-01,22.19739617589804,24.87211543382139,24.87211543382139
1916-10-01,27.499533195249754,24.872165672235198,24.872165672235198
1917-01-01,22.373143200490997,24.84040430289349,24.84040430289349
1917-04-01,28.335427706660003,24.850019735774776,24.850019735774776
1917-07-01,26.38625379638411,24.772735676621085,24.772735676621085
1917-10-01,26.793142227209298,24.80149422868919,24.80149422868919
1918-01-01,19.567377518132993,24.72194634581645,24.72194634581645
1918-04-01,23.900811087751595,24.794980587538987,24.794980587538987
1918-07-01,27.252900891448814,24.858518665440503,24.858518665440503
1918-10-01,22.437081753657512,24.847190100134625,24.847190100134625
1919-01-01,24.65468389338463,24.880754460205793,24.880754460205793
1919-04-01,24.57983509763171,25.063144496627384,25.063144496627384
1919-07-01,24.52440005302976,25.051111955223035,25.051111955223035
1919-10-01,30.340529563614492,24.999362674909033,24.999362674909033
1920-01-01,26.880794814072317,25.058142581128326,25.058142581128326
1920-04-01,30.38560657916581,25.129756446076907,25.129756446076907
1920-07-01,29.528761539184018,25.16843832802684,25.16843832802684
1920-10-01,30.09400856962221,25.18425542640452,25.18425542640452
1921-01-01,29.003688348089003,25.056293862792167,25.056293862792167
1921-04-01,21.471296560594276,24.972627129024556,24.972627129024556
1921-07-01,30.37382914545271,24.9598072792503,24.9598072792503
1921-10-01,29.95702499794161,25.09921656273215,25.09921656273215
1922-01-01,23.115900420081058,25.131424808932756,25.131424808932756
1922-04-01,29.895153000570645,25.219324569662053,25.219324569662053
1922-07-01,26.161530238695402,25.18590542837387,25.18590542837387
1922-10-01,28.61841732557136,25.278605062304653,25.278605062304653
1923-01-01,23.69700622550697,25.22262102263601,25.22262102263601
1923-04-01,27.838417036294032,25.266589986391363,25.266589986391363
1923-07-01,29.39097537638133,25.24797205363559,25.24797205363559
1923-10-01,24.331556309660797,25.388748268874206,25.388748268874206
1924-01-01,25.971801016201034,25.403767466008752,25.403767466008752
1924-04-01,31.854318320474093,25.40704129859115,25.40704129859115
1924-07-01,28.750433731168513,25.28342661344314,25.28342661344314
1924-10-01,22.415217283527056,25.34145268375453,25.34145268375453
1925-01-01,27.723641132419928,25.371763325402927,25.371763325402927
1925-04-01,23.00472068812206,25.417317737533736,25.417317737533736
1925-07-01,24.3665436901565,25.381796298067933,25.381796298067933
1925-10-01,24.044439770517258,25.373235091518424,25.373235091518424
1926-01-01,23.780084301895414,25.421470204945727,25.421470204945727
1926-04-01,22.311683876251138,25.362443722403256,25.362443722403256
1926-07-01,25.409225558142534,25.590848499698275,25.590848499698275
1926-10-01,27.42004462281575,25.665612457470353,25.665612457470353
1927-01-01,25.858686117311752,25.623463427780855,25.623463427780855
1927-04-01,28.483590715019982,25.58983023576022,25.58983023576022
1927-07-01,29.540889203135983,25.562196758839477,25.562196758839477
1927-10-01,27.792211022357055,25.47936626246003,25.47936626246003
1928-01-01,27.762208257781566,25.463514325660007,25.463514325660007
1928-04-01,26.097990366411615,25.53702296652585,25.53702296652585
1928-07-01,25.375439013082215,25.56809426289784,25.56809426289784
1928-10-01,29.77642246580293,25.469817652000653,25.469817652000653
1929-01-01,26.536987628967754,25.522530577689885,25.522530577689885
1929-04-01,28.21540107046882,25.419875133943687,25.419875133943687
1929-07-01,26.652989227965758,25.478529393489225,25.478529393489225
1929-10-01,30.198195291481454,25.491549385114386,25.491549385114386
1930-01-01,25.439602924628883,25.415196538432923,25.415196538432923
1930-04-01,26.87029380500345,25.533086320494363,25.533086320494363
1930-07-01,26.76843888091584,25.607465865183052,25.607465865183052
1930-10-01,28.106959918042676,25.652148367835682,25.652148367835682
1931-01-01,30.730370816361273,25.535217468838372,25.535217468838372
1931-04-01,28.09473520395388,25.529593540640253,25.529593540640253
1931-07-01,20.034864708662628,25.578689145279775,25.578689145279775
1931-10-01,26.212562705323485,25.702694510424614,25.702694510424614
1932-01-01,28.48313806244277,25.74065060438052,25.74065060438052
1932-04-01,29.167024749195935,25.67424254332077,25.67424254332077
1932-07-01,22.49827114022601,25.580754562310915,25.580754562310915
1932-10-01,21.37961961429194,25.719267207644897,25.719267207644897
1933-01-01,28.86660615307222,25.644694974370623,25.644694974370623
1933-04-01,29.838274190860776,25.638244460387032,25.638244460387032
1933-07-01,24.167377961210384,25.563099312959388,25.563099312959388
1933-10-01,23.869992626775026,25.488426846177905,25.488426846177905
1934-01-01,27.03470462508926,25.601797026169514,25.601797026169514
1934-04-01,31.462366476036173,25.681436601017204,25.681436601017204
1934-07-01,24.03738532708005,25.631647866093637,25.631647866093637
1934-10-01,28.923138226707934,25.709399056081725,25.709399056081725
1935-01-01,29.16879011665513,25.756973028667595,25.756973028667595
1935-04-01,29.461186790965847,25.78214585572706,25.78214585572706
1935-07-01,25.688224897169878,25.870765318037552,25.870765318037552
1935-10-01,27.542053370966148,25.757596694395655,25.757596694395655
1936-01-01,27.32717702944018,25.69498612112967,25.69498612112967
1936-04-01,28.93913118652362,25.709849476834297,25.709849476834297
