time,observed,lower,median,upper,truth
1,24.741448087662675,24.63606875480931,25.058377693661186,25.680801232284974,24.992933168134645
2,26.462690437830577,24.64268006326523,25.05496940064472,25.65891232920041,24.986371464570095
3,27.96859438766233,24.659097258767762,25.051551063887864,25.618457916121585,24.901301309174684
4,25.42368884345964,24.664536876874713,25.049216254823307,25.61686679492599,24.911753019238404
5,27.046744219349755,24.650392736780727,25.055115234770664,25.57578069655271,24.888154393104347
6,28.287723482458865,24.64816837659461,25.04389185828811,25.538932303011308,24.84375288412485
7,26.094174077702625,24.6554626369068,25.04439952329848,25.560913942281573,24.91154091070085
8,26.487426456231194,24.65078026360522,25.033827238951687,25.50733156849747,24.85423679413962
9,28.00315419459875,24.638603053068994,25.02277160644158,25.493771554096632,24.848475211835805
10,26.04503038605042,24.622593352109057,25.00858937945381,25.474503873470905,24.87263782884837
11,25.052094430215032,24.62719081857074,24.995982380075624,25.431811412653474,24.826972833331386
12,24.87578588253516,24.61016521144824,24.98947056247833,25.426562277100448,24.8174610761312
13,26.086944544870924,24.61549315823692,24.9648505762054,25.40803914882174,24.78723115170101
14,24.74599596408681,24.60554845784173,24.970768528227932,25.373535930363474,24.73210937675856
15,25.106004280042225,24.593203133129272,24.96086050007515,25.345665487182966,24.73219541725958
16,26.955056715062952,24.56594632714135,24.948877908446946,25.333865984866822,24.68285109966249
17,23.675882231649297,24.570449519435705,24.934968825126383,25.287272307859382,24.709933259891777
18,25.91482671483038,24.553542011255683,24.92814952159045,25.296505498013524,24.71236616980394
19,24.904320880419924,24.574932206953623,24.913914328973718,25.285147739414334,24.630583907002787
20,27.00143584642662,24.565256063757577,24.904004805579405,25.28004919743009,24.638871560994343
21,24.901708722017485,24.55576224491739,24.887518084709868,25.254473742411474,24.68101279990784
22,26.453409373513047,24.547260286622187,24.86538326423783,25.215878354082676,24.658208321905747
23,25.51659476985576,24.529827966186417,24.87152587316296,25.21836644958661,24.645623860459683
24,25.52788351482942,24.516203831280592,24.861642967398403,25.21778327919693,24.59444959116768
25,22.74117947832974,24.483440173987432,24.844176544479577,25.177300434914972,24.60322886681023
26,27.349607365091227,24.456833925033145,24.833418322373998,25.177418895341148,24.50944071841217
27,25.16315816591728,24.460688568040343,24.821158854141125,25.162035442405422,24.52936688750369
28,25.053199917993147,24.4611381550746,24.81031821817984,25.154485766110785,24.4884786512745
29,22.889032880712463,24.448712122180613,24.800500516941618,25.128099804003224,24.446417769656144
30,24.910555154857956,24.441210462177327,24.78186864630748,25.140073250443425,24.38016250943573
31,26.073412596226696,24.4422079744681,24.785762671594565,25.135181719478812,24.410566715900806
32,24.275831309019026,24.407238950135955,24.771221786213736,25.11910353567379,24.3861051545334
33,25.645978688615884,24.4168458034677,24.772686502260477,25.086253194730723,24.462484133275552
34,24.767447798352983,24.408862647143987,24.769360934643224,25.08314468064906,24.55817025625563
35,26.44708837022665,24.391408021445148,24.756999375214164,25.082520274621505,24.595047316570327
36,24.854593754071107,24.397579776620876,24.76563976037128,25.072447142827436,24.50221062084465
37,23.930418354171906,24.411428007568787,24.74996084073667,25.072039010181825,24.61192817235599
38,26.01866655056898,24.402953419412018,24.729153454231554,25.055533514512497,24.594802500769926
39,21.771228918256604,24.36336939313574,24.73368874697921,25.04915440954107,24.660574624239334
40,25.439883926935853,24.36420929978259,24.727907088720904,25.06510438464085,24.61874677576236
41,25.92037558214792,24.38441601464424,24.741054204530386,25.058831266517586,24.671954964956917
42,23.908844493127848,24.350313561914003,24.731083327287294,25.05014913409183,24.61862410362019
43,25.25902715035379,24.346153698256646,24.735649224852814,25.068254030016693,24.65677697172982
44,25.527007623843065,24.342492730258734,24.73731596754095,25.060327806445,24.64672149106026
45,22.837422364436645,24.331984487356486,24.729132209022055,25.06555630326427,24.711766990174564
46,25.95505129424123,24.330316646494705,24.715324600218196,25.044058181444132,24.61718599349953
47,24.2545186061574,24.333647975743453,24.71152740497085,25.06196155760394,24.608350907670378
48,22.37348166464183,24.33435459779062,24.712952087926,25.05043738677494,24.670901620292096
49,22.32069544205432,24.32193978503171,24.710987756212432,25.063754446857693,24.72761409305123
50,27.12014935120641,24.379314771708202,24.720057809255785,25.067052860785648,24.737094842000545
51,25.178923927599055,24.362891570567943,24.722547785676884,25.080779578875607,24.760179447703777
52,28.17191194837885,24.3869785121466,24.731517685909264,25.06204831720794,24.68595637045256
53,24.44636172716877,24.39211198821895,24.72888858682611,25.07716096450084,24.71985345887305
54,25.00070771553424,24.379530140535213,24.74882260570787,25.078559430573804,24.685021283245028
55,25.59376924613312,24.4092644335089,24.7595874196046,25.078061898283078,24.675876800137974
56,22.716513914641684,24.414572923661755,24.76285178401679,25.116310587336233,24.74187994991196
57,24.135781394996307,24.40508053960877,24.776330869927563,25.11022271293911,24.685579179905496
58,24.910447601403853,24.402450317067462,24.79041572609668,25.10624122490424,24.735653803595497
59,26.666421440273947,24.4194549839247,24.79394259225611,25.12570659440435,24.735863348207985
60,26.76624325839092,24.39997581042621,24.795304377145804,25.10736025500114,24.684373540182406
