time,observed,lower,median,upper,truth
1,25.628837710387035,24.716748415223492,24.881792180871066,25.207302433987792,25.006
2,23.55498176627935,24.732320227708836,24.888592137669193,25.21462037808208,25.012
3,24.915389632474955,24.732253335786666,24.89448755955914,25.204098811805885,25.018
4,25.7096657666877,24.745571377875784,24.904073277796186,25.219382486390874,25.024
5,25.571029970800275,24.742980813245406,24.90680228076358,25.223037330997094,25.03
6,28.08238022308695,24.75881734679915,24.913643573268605,25.226509075243808,25.036
7,27.81834651076377,24.758660081657656,24.919731488417572,25.23296427228026,25.042
8,28.25295539640473,24.772069243011323,24.92832029580009,25.244028450762425,25.048
9,26.549099234558728,24.769213211267317,24.93317153006823,25.244027774206653,25.054
10,24.79651258227552,24.785331467549195,24.939473374265127,25.24797526929372,25.06
11,23.988056218894197,24.785648735374124,24.945570262784386,25.24354423627899,25.066000000000003
12,25.133696333175223,24.798593785479607,24.95195560068754,25.24948117766469,25.072000000000003
13,26.954776043369144,24.79544560928923,24.957354323472742,25.256538751497995,25.078000000000003
14,25.76592114517313,24.81184463126912,24.96367332881139,25.265697680805104,25.084000000000003
15,27.368668740342716,24.812358303052743,24.96877123410438,25.266443336335573,25.090000000000003
16,26.605921409641887,24.825106208859545,24.97631133948868,25.272095827956157,25.096000000000004
17,25.72442195691143,24.821473935128576,24.983654397337677,25.27275847344617,25.102000000000004
18,29.07627383453162,24.83835878887187,24.990209538879512,25.273104945867946,25.108000000000004
19,24.443008328334887,24.839452630241492,24.99427182572559,25.278346198762954,25.114000000000004
20,23.84644285077905,24.851535523107685,25.003972926381962,25.287251474938643,25.120000000000005
21,25.16883921624408,24.847326337468697,25.007906366181913,25.291072635357907,25.126000000000005
22,26.435082089395472,24.864703819477977,25.01422537152056,25.294403844719447,25.132000000000005
23,26.727669658606327,24.8662783892623,25.018820042289427,25.302967675572678,25.138000000000005
24,26.072012190143347,24.8731544286137,25.02836453617367,25.312357486019874,25.144000000000005
25,24.204362712587297,24.873178739808814,25.030592256040016,25.311833243008746,25.15000000000001
26,26.4466380296987,24.886078768850382,25.037402986873303,25.318199258580876,25.15600000000001
27,25.36286148825081,24.892678671670616,25.043047159452783,25.314813138432836,25.16200000000001
28,23.969693468385405,24.899322233220552,25.052177684574392,25.323470701444883,25.168000000000006
29,25.140102576167266,24.89903114214893,25.05706889383717,25.32666178298349,25.174000000000007
30,25.923999054092768,24.917353049050625,25.064398452683925,25.329521440565113,25.180000000000007
31,26.44186990696117,24.91938409546062,25.069711942144593,25.329406180553548,25.186000000000007
32,26.42138385354543,24.93051272143535,25.07714874849453,25.32956160861017,25.192000000000007
33,24.35658004305616,24.92488354448905,25.079949698547274,25.33099670000109,25.198000000000008
34,23.7616276684018,24.943655726219806,25.0891353306827,25.336526399794533,25.204000000000008
35,26.726222429876398,24.945404787572713,25.09523882277808,25.349267375085784,25.210000000000008
36,26.857868539238147,24.956800829602024,25.10143114480887,25.346916222007316,25.216000000000008
37,26.37200868564091,24.950735946829166,25.104120873559598,25.35777915745611,25.22200000000001
38,25.89252775430414,24.969939669627365,25.113058225896154,25.353314360951547,25.22800000000001
39,24.985095334717343,24.966268452764616,25.116977825762138,25.349655040753273,25.23400000000001
40,27.565766967871312,24.983088210836584,25.12512776112436,25.363221728602507,25.24000000000001
41,27.39952297786184,24.97072527754863,25.129770022948506,25.368296169251792,25.24600000000001
42,23.9187193813875,24.996230360146093,25.13766103786695,25.387001074934965,25.25200000000001
43,28.60859427286649,24.992472231687863,25.142006576856005,25.3775825058857,25.25800000000001
44,25.33305323140208,24.99902317641867,25.15081810203872,25.3848113327538,25.26400000000001
45,24.61111953002435,24.99711363805818,25.156049643020587,25.38635913351282,25.27000000000001
46,24.47937805547748,25.016183157915073,25.16183145968465,25.396661105711715,25.27600000000001
47,22.919765531047062,25.01867601061111,25.167255770160544,25.387987642839754,25.28200000000001
48,25.34370991334276,25.02866383370345,25.176537671677792,25.40676880545047,25.28800000000001
49,26.942258375638275,25.02829315384952,25.180655005226306,25.389586943390665,25.29400000000001
50,26.070723711356557,25.042711961734287,25.18853585165083,25.42004570673274,25.30000000000001
51,26.23556192335556,25.047311529942803,25.193892896420785,25.424924569386533,25.30600000000001
52,26.993333238449647,25.053638880143737,25.198356844983522,25.432999584260866,25.31200000000001
53,24.80650307075084,25.05414555618964,25.204341528316412,25.428816191809304,25.31800000000001
54,27.16497551574689,25.066108971405132,25.210989675716853,25.446177738279044,25.32400000000001
55,25.03412517863362,25.067530124899417,25.21679219643746,25.432630253557022,25.330000000000013
56,26.829346601615,25.078466238090037,25.22420238452365,25.442027971061666,25.336000000000013
57,26.79635234325365,25.07636579466913,25.229570195509808,25.452194368906614,25.342000000000013
58,23.57236286669031,25.090552642619027,25.2359539475042,25.46387909358839,25.348000000000013
59,23.59917600144937,25.09297988622451,25.242346247543523,25.455659272291008,25.354000000000013
60,24.769418359125392,25.104006345553874,25.248982397446277,25.461418421481774,25.360000000000014
61,26.73381748650828,25.102726371150265,25.25516315299302,25.47260938947046,25.36600000000001
62,24.32690536316033,25.117069090741232,25.261709167826275,25.490237707607484,25.37200000000001
63,27.840350199008707,25.118776562039933,25.267463138136897,25.483167031888588,25.37800000000001
64,25.879167127772966,25.126989468948118,25.274435938206278,25.483985117524806,25.38400000000001
65,26.81448626398381,25.123559291898207,25.280641513247815,25.497417712519695,25.39000000000001
66,25.65580908978236,25.139125372969843,25.286986746220524,25.490241669877516,25.39600000000001
67,25.75785960522917,25.14462896438005,25.29350575668309,25.496559051516094,25.40200000000001
68,27.6981111189941,25.151264610131868,25.30040752842693,25.511838108641115,25.408000000000012
69,25.431614819608438,25.155407886748804,25.306236342991202,25.510493618825056,25.414000000000016
70,26.233378279191385,25.169347739419766,25.313023598236768,25.526994677454276,25.420000000000016
71,27.36862549466337,25.170523056544624,25.31870899722691,25.519495368494024,25.426000000000016
72,24.233072490994388,25.176963630000813,25.325764720569957,25.539912630231544,25.432000000000016
73,26.66181345896118,25.176509096935565,25.331001567683515,25.538686346004006,25.438000000000017
74,28.788439364323104,25.189894569464702,25.33731798305018,25.54285513030177,25.444000000000017
75,26.114189935324937,25.195259385824883,25.34176586581689,25.540407130327765,25.450000000000017
76,28.683604602401317,25.202796869645315,25.350066511144014,25.537832353744804,25.456000000000017
77,29.01221940967624,25.20218227002855,25.35370479720948,25.555432870603394,25.462000000000018
78,26.36369798191124,25.215723070815375,25.36043291362048,25.56095538623373,25.468000000000018
79,27.606056373117493,25.21998391835157,25.36602898641263,25.554725593896247,25.474000000000014
80,25.701710844861708,25.228209246902527,25.372432039042316,25.561903484392968,25.480000000000015
81,24.10607014659464,25.225526572924974,25.376733596505318,25.559984935768078,25.48600000000002
82,24.975610358655096,25.241575473155493,25.38457760502441,25.55855509218296,25.49200000000002
83,24.50430765257896,25.245955059264165,25.390434999828297,25.566444125800835,25.49800000000002
84,22.606155267873703,25.251170027899697,25.397933468869432,25.56334959563603,25.50400000000002
85,24.696437791399845,25.25093605426907,25.402790369629905,25.567838560270335,25.51000000000002
86,28.14801263958854,25.258114553977954,25.410617426663165,25.572677307946417,25.51600000000002
87,28.4785466219008,25.264324640026977,25.41669320574613,25.579612681435087,25.52200000000002
88,26.295526103379395,25.2782096261358,25.423408085234,25.59234078428167,25.52800000000002
89,25.233894006358543,25.276807629655835,25.426634534652628,25.59475770111081,25.53400000000002
90,26.7028131442324,25.28428722774132,25.4343759917841,25.59664937435915,25.54000000000002
91,26.697443800044137,25.290659334944717,25.44125870760209,25.596396059802824,25.54600000000002
92,27.236801387872585,25.301353140278167,25.44871368019122,25.610027271507025,25.55200000000002
93,24.85335462099372,25.298956356049455,25.45199790789419,25.612291912011255,25.55800000000002
94,25.060864769727598,25.31480488116563,25.458834969453605,25.618348453937454,25.56400000000002
95,24.72153201904261,25.316760392799456,25.46410071385266,25.623491536692104,25.57000000000002
96,25.18220927548017,25.327183373626116,25.472216329770987,25.630607323280856,25.576000000000025
97,27.15394823621069,25.325729220678774,25.476345668147957,25.63300361101282,25.582000000000026
98,26.97863988718509,25.339578178371884,25.48373165267509,25.64473672240357,25.588000000000022
