date,observed,lower,median,upper
1961-01-01,21.333547201274207,17.541604861542453,18.265170497559712,19.12443756250117
1961-02-01,19.97621806690717,18.333803655205077,19.187461685669994,19.893253722868728
1961-03-01,23.701497695351765,21.03664865612039,21.784733811831373,22.551258612953635
1961-04-01,24.948325550168665,24.126188307541035,24.876574612995544,25.645083330758688
1961-05-01,29.214490245478668,27.728983906408985,28.363148905121513,29.132880976679377
1961-06-01,32.181510248767246,29.801964835441815,30.52364087789384,31.289760773066334
1961-07-01,29.91936966352825,30.7314062080892,31.752799071025983,32.43518801367515
1961-08-01,31.56001041907522,30.30782590169034,31.064350837170103,31.782299352236922
1961-09-01,29.274088432405424,28.364977837315216,29.048869506244678,29.964442146148176
1961-10-01,26.30975656082711,24.59293334402857,25.281772735169106,25.989806467921532
1961-11-01,22.18217770746765,20.46840724252347,21.261493277977316,22.250547589214975
1961-12-01,19.555421304686632,18.159238507645824,18.895756204424956,19.552428710110167
1962-01-01,18.770576875231708,17.538081527916255,18.221537705713544,19.00280505916597
1962-02-01,20.04156253621044,18.40940499816259,19.19223818994422,19.910313114523895
1962-03-01,21.59197219224565,21.007866917897854,21.757284418452784,22.467899545940544
1962-04-01,25.66894752811199,24.16035323368931,24.8769667201786,25.605474546701526
1962-05-01,29.17572394176508,27.70363106530309,28.39057274445304,29.09420063383422
1962-06-01,28.99686240555303,29.783296608286687,30.488388126075826,31.23349545631207
1962-07-01,32.29764423954622,30.88433992283674,31.755294168556006,32.456281839116095
1962-08-01,31.064930208282878,30.3136276858067,31.057426319444005,31.732674802771907
1962-09-01,33.33773669218262,28.362439875112493,29.040800293215895,29.957485929486626
1962-10-01,28.98060403353062,24.665210451136915,25.294851526967403,25.909335532878135
1962-11-01,22.414191527908283,20.51307804251157,21.258129583226207,22.151413607867962
1962-12-01,18.346488787492465,18.129680726601794,18.866476739819035,19.52458103417308
1963-01-01,16.95243073677681,17.514162452986287,18.192076678813162,18.981838806127588
1963-02-01,19.265972880739533,18.46265004447566,19.20395545567604,19.91730033437138
1963-03-01,21.692448602862157,20.973879571101982,21.73683983196443,22.3945999503746
1963-04-01,25.70297139387078,24.179066181490576,24.881237722577122,25.589680653819187
1963-05-01,29.4003412185763,27.72638264229069,28.359559344023154,29.033988047002786
1963-06-01,29.479245272898364,29.80742640736255,30.483895215923734,31.135976218827533
1963-07-01,32.36728044087512,30.93793455350763,31.77813600886894,32.472280877936925
1963-08-01,30.33196945984791,30.264078506985886,31.043943422423645,31.677240409024527
1963-09-01,32.40532172268912,28.390591617920876,29.02591852022988,29.974417595454543
1963-10-01,27.40144916550144,24.64353623775392,25.257429310332654,25.861313420744985
1963-11-01,22.814628437259906,20.534108184875457,21.244356520832866,22.085635417570135
1963-12-01,16.70221861459332,18.080127652348143,18.831953392304364,19.51586771872128
1964-01-01,18.890989474554733,17.52532928229612,18.19651176096422,18.96819366310455
1964-02-01,18.112470681456497,18.46269796552538,19.182415791609934,19.89086686001039
1964-03-01,20.81890077505276,20.914551992333575,21.713988486425286,22.345966927659802
1964-04-01,23.926097025992817,24.17191991168052,24.856733927774364,25.524772323331973
1964-05-01,28.271151442525035,27.70213892275891,28.299431930649106,28.989144413821148
1964-06-01,29.781036725155904,29.823737498854292,30.48711243817879,31.120642585335933
1964-07-01,30.27735246406193,30.86458888193441,31.75930040963606,32.36943733749761
1964-08-01,31.64399974807036,30.30434053674409,31.03739205196586,31.71318752836573
1964-09-01,29.403787023645226,28.365346485389562,28.993416488321323,29.826460060551987
1964-10-01,22.87614787462462,24.671751286476937,25.256175833681567,25.856284766498852
1964-11-01,22.78597209818176,20.505567081315895,21.21319277258233,21.982074111701515
1964-12-01,17.75404798165235,18.141958308441556,18.84941001515925,19.531794768580653
1965-01-01,20.30168278082505,17.52485788383832,18.180894955047826,18.904341491879634
1965-02-01,21.225726466435653,18.47926223079111,19.224451566502015,19.92672150496006
1965-03-01,21.54559004059198,20.85407692088146,21.708782843639916,22.329967995405624
1965-04-01,25.68575613423887,24.20823369872887,24.888088703584728,25.512817023863096
1965-05-01,26.684866754681035,27.7247762218339,28.314873719402883,28.97807540744512
1965-06-01,29.68167143927975,29.861915207641104,30.521795312433007,31.199888479981094
1965-07-01,30.73638181686808,30.993293055771755,31.799084747835003,32.40801410874396
1965-08-01,30.58881368327028,30.38481274211732,31.035882356726525,31.72520424879379
1965-09-01,31.769790311034612,28.382924525804217,28.991277543359324,29.734541657064085
1965-10-01,26.482087013180724,24.725410790902846,25.3210016962891,25.91067511767997
1965-11-01,21.880594391564586,20.52041435321067,21.2095933970965,21.970768817694257
1965-12-01,19.415999166026275,18.256039153387036,18.897865436782094,19.545753162092385
1966-01-01,18.687492696444156,17.537010665037457,18.167190706927745,18.819497299144768
1966-02-01,22.88860156854744,18.57616146275805,19.26021514527558,20.008339159489587
1966-03-01,22.54447415617736,20.930886435175818,21.7206953421911,22.332855647326998
1966-04-01,25.443581285293007,24.189595861807586,24.93329757386764,25.502739039838488
1966-05-01,28.694002481825876,27.785801511576516,28.324533770452028,29.01214194887791
1966-06-01,33.16475067361308,29.946448686948862,30.548395667735427,31.227375930645607
1966-07-01,31.79658094476078,31.09544617324747,31.83968785300199,32.456833140019555
1966-08-01,32.532060962291546,30.41419783595649,31.074516570936986,31.72398528376738
1966-09-01,29.69977283763076,28.351958421386357,28.98088159247078,29.66664624029088
1966-10-01,26.68690309600338,24.768043106878178,25.371757410803717,25.995496823701558
1966-11-01,20.61866397336411,20.540247084999965,21.19678535965103,21.83604584812537
1966-12-01,19.37899921981842,18.397860825432087,18.978043526247436,19.605929650693085
1967-01-01,18.22395076959945,17.47368211498979,18.154290952007045,18.812993982828086
1967-02-01,19.400224602900675,18.63436048033164,19.264610159576527,20.00669244639705
1967-03-01,21.06694125638579,20.925399585051725,21.727245959017957,22.364401515373658
1967-04-01,25.0728213149792,24.231829922250686,24.93511273969134,25.528153697644782
1967-05-01,29.60068832984131,27.81456559090652,28.338672260155775,29.00746397083815
1967-06-01,32.5116865586211,29.952696954697196,30.540562911012668,31.225826654426303
1967-07-01,33.332143714181214,31.21255483321858,31.894312973262387,32.503904847829766
1967-08-01,32.87162098288451,30.461718649393738,31.11809518795505,31.76812872288083
1967-09-01,28.731582051813632,28.289260194152725,28.973351747193515,29.553834601448774
1967-10-01,28.00296309654337,24.676617606776958,25.376249234461184,26.054020031747033
1967-11-01,21.334628463231663,20.55408586533247,21.17713860523243,21.842272238941604
1967-12-01,19.720111666380884,18.42598444746126,18.99890599227285,19.64402390226862
1968-01-01,16.855303765201512,17.46149049089664,18.11924101827249,18.76106065041651
1968-02-01,19.264183987195658,18.635294594706746,19.26595455383153,19.966112623636995
1968-03-01,20.884847073885005,20.94051007350833,21.73812560865041,22.363797667046573
1968-04-01,25.290069614400323,24.26398412054266,24.90817545519303,25.49283744660478
1968-05-01,26.22865353932565,27.78454427911807,28.3315130832934,28.981085273199838
1968-06-01,31.06049568534562,29.936918179969627,30.54132491906531,31.19214358219077
1968-07-01,33.8492590447865,31.194803869227954,31.922281588994895,32.501115247439024
1968-08-01,31.58375487634987,30.456232944099668,31.09486345970968,31.78306328294141
1968-09-01,26.84552917556489,28.291107370740733,28.93086865009024,29.518965015741667
1968-10-01,27.8006267273866,24.742171085538512,25.38721093891244,25.995090569452742
1968-11-01,21.79689051865381,20.552679190535112,21.164244699931082,21.833326721348044
1968-12-01,20.212087456251695,18.41440326991161,19.023979408791973,19.67192599331648
1969-01-01,18.26506062180665,17.46762533059096,18.11176989674535,18.792662383021266
1969-02-01,18.38768519051299,18.615931366530123,19.291615201659948,19.95785276372132
1969-03-01,18.589062947322045,20.92502886509443,21.72886796530338,22.33237498252399
1969-04-01,23.357852289041254,24.26398951188398,24.92268784135782,25.52450278802599
1969-05-01,28.80873351690822,27.78849423134829,28.396391953454774,29.035680506794062
1969-06-01,31.997344881270024,29.90526825820914,30.52912294435533,31.19169500779195
1969-07-01,33.47696237947665,31.270066689975103,31.95494878288679,32.56316915019836
1969-08-01,33.03896410875981,30.49321512984646,31.120457443968554,31.754581157676586
1969-09-01,30.1310263334142,28.28329624988616,28.936685551179934,29.5671577724311
1969-10-01,25.20094697320065,24.78667953633628,25.376907014963226,26.014049658264682
1969-11-01,20.908473744931925,20.556258068921675,21.18173384040489,21.829227486086232
1969-12-01,22.749522658746468,18.51574358158289,19.067966906107806,19.726098576974266
1970-01-01,18.54473936743249,17.494574015468054,18.11389845598144,18.795706685985515
1970-02-01,19.75155228619588,18.64168042876153,19.30447257470609,19.99314020618867
1970-03-01,22.2281832605517,21.00092706288234,21.782181269533325,22.376808608437358
1970-04-01,25.346946314407838,24.19708908405233,24.94473624052065,25.527122809563135
1970-05-01,31.058779433439668,27.75148875256047,28.44617317580303,29.11215053604709
1970-06-01,29.25705418419321,29.930412970100644,30.569157618144093,31.18706373155994
1970-07-01,33.37883406858454,31.295263629984042,31.990338964681566,32.64985501259531
1970-08-01,29.90073776877249,30.531969285592417,31.123012857974523,31.751901705104668
1970-09-01,31.471339554083567,28.335311589706397,28.9641004243517,29.57388218373252
1970-10-01,25.193133617442022,24.795529241626543,25.363602540133712,25.9640958315669
