date,time,y,eta,level,slope,seasonal
1961-01-01,1,25.488244698945337,25.092585624528084,25.092585624528084,0.0,0.0
1961-02-01,2,28.987504548950106,24.99674192695774,24.99674192695774,0.0,0.0
1961-03-01,3,24.31853600009439,24.807118878063488,24.807118878063488,0.0,0.0
1961-04-01,4,24.585547740617624,24.873627018672654,24.873627018672654,0.0,0.0
1961-05-01,5,26.646314805265863,24.816343684835616,24.816343684835616,0.0,0.0
1961-06-01,6,27.456516225726908,24.811712807079946,24.811712807079946,0.0,0.0
1961-07-01,7,24.366362155684158,24.83113729429883,24.83113729429883,0.0,0.0
1961-08-01,8,26.88638489895445,25.1151899097165,25.1151899097165,0.0,0.0
1961-09-01,9,23.93643153727654,25.14201653586213,25.14201653586213,0.0,0.0
1961-10-01,10,22.886784152316377,25.078115135079038,25.078115135079038,0.0,0.0
1961-11-01,11,26.892586830740075,25.237143453635777,25.237143453635777,0.0,0.0
1961-12-01,12,27.760868671522175,25.270557295238994,25.270557295238994,0.0,0.0
1962-01-01,13,34.01604868791822,25.504585202181683,25.504585202181683,0.0,0.0
1962-02-01,14,26.028067125006917,25.50020845079456,25.50020845079456,0.0,0.0
1962-03-01,15,24.820282940769903,25.466713252884283,25.466713252884283,0.0,0.0
1962-04-01,16,25.50425674153427,25.496504587157684,25.496504587157684,0.0,0.0
1962-05-01,17,26.52947433109376,25.49464681147384,25.49464681147384,0.0,0.0
1962-06-01,18,27.37101649536664,25.622593691814807,25.622593691814807,0.0,0.0
1962-07-01,19,27.27298266106208,25.627288380354646,25.627288380354646,0.0,0.0
1962-08-01,20,26.443041316248184,25.58363328849998,25.58363328849998,0.0,0.0
1962-09-01,21,25.86294766859927,25.446515081670032,25.446515081670032,0.0,0.0
1962-10-01,22,25.040410910668836,25.43698354719294,25.43698354719294,0.0,0.0
1962-11-01,23,25.310256190270117,25.468249999772134,25.468249999772134,0.0,0.0
1962-12-01,24,26.91891404408857,25.55020338952896,25.55020338952896,0.0,0.0
1963-01-01,25,25.63359565195185,25.538569076077227,25.538569076077227,0.0,0.0
1963-02-01,26,27.254613163416483,25.652551120566308,25.652551120566308,0.0,0.0
1963-03-01,27,26.426479362178146,25.650980450372863,25.650980450372863,0.0,0.0
1963-04-01,28,25.605868992463268,25.648433687789215,25.648433687789215,0.0,0.0
1963-05-01,29,24.69773356756378,25.575010632884236,25.575010632884236,0.0,0.0
1963-06-01,30,26.668973393239604,25.609853442343738,25.609853442343738,0.0,0.0
1963-07-01,31,27.66568182589125,25.368395423062616,25.368395423062616,0.0,0.0
1963-08-01,32,24.758656164127775,25.323072222886324,25.323072222886324,0.0,0.0
1963-09-01,33,26.58204982285552,25.40026642040795,25.40026642040795,0.0,0.0
1963-10-01,34,26.42124951305918,25.404730729641155,25.404730729641155,0.0,0.0
1963-11-01,35,24.9960331842795,25.448622986584002,25.448622986584002,0.0,0.0
1963-12-01,36,24.737133578722464,25.48241978660771,25.48241978660771,0.0,0.0
1964-01-01,37,27.551199645977846,25.325573533303753,25.325573533303753,0.0,0.0
1964-02-01,38,38.82289746770968,25.48154914523949,25.48154914523949,0.0,0.0
1964-03-01,39,24.783712169394825,25.696491669608786,25.696491669608786,0.0,0.0
1964-04-01,40,25.898079569232397,25.656609677556524,25.656609677556524,0.0,0.0
1964-05-01,41,26.771489190934336,25.671536480229936,25.671536480229936,0.0,0.0
1964-06-01,42,24.80032817623468,25.858721159109415,25.858721159109415,0.0,0.0
1964-07-01,43,26.111683729426673,26.147252275051322,26.147252275051322,0.0,0.0
1964-08-01,44,26.57076904031766,26.188068223959405,26.188068223959405,0.0,0.0
1964-09-01,45,33.38101938825692,26.19172487436162,26.19172487436162,0.0,0.0
1964-10-01,46,27.965255398921236,26.11209244462116,26.11209244462116,0.0,0.0
1964-11-01,47,27.34583740811696,26.063946697397242,26.063946697397242,0.0,0.0
1964-12-01,48,27.229166362551982,25.88903662916567,25.88903662916567,0.0,0.0
1965-01-01,49,26.639148272254115,25.87886674195008,25.87886674195008,0.0,0.0
1965-02-01,50,23.94886832934968,25.758131836440143,25.758131836440143,0.0,0.0
1965-03-01,51,27.603666748710218,25.81553816563115,25.81553816563115,0.0,0.0
1965-04-01,52,28.976376594388782,25.78060805691884,25.78060805691884,0.0,0.0
1965-05-01,53,25.914545575968916,25.827727950835033,25.827727950835033,0.0,0.0
1965-06-01,54,24.303940746987138,25.76096874544092,25.76096874544092,0.0,0.0
1965-07-01,55,26.76892562843318,25.823047567399144,25.823047567399144,0.0,0.0
1965-08-01,56,24.521447447891322,25.895138569497327,25.895138569497327,0.0,0.0
1965-09-01,57,25.443172456217184,25.958335703901863,25.958335703901863,0.0,0.0
1965-10-01,58,27.422774772413277,25.87978100699755,25.87978100699755,0.0,0.0
1965-11-01,59,27.93666208104895,25.805924845575888,25.805924845575888,0.0,0.0
1965-12-01,60,24.574733011340587,25.895441539578265,25.895441539578265,0.0,0.0
1966-01-01,61,26.24964157491245,25.824934001403065,25.824934001403065,0.0,0.0
1966-02-01,62,27.526490382852714,25.770240048728393,25.770240048728393,0.0,0.0
1966-03-01,63,25.20409117903809,25.78056550672572,25.78056550672572,0.0,0.0
1966-04-01,64,24.130737047177234,25.871562067736377,25.871562067736377,0.0,0.0
1966-05-01,65,26.44182381164208,25.978548531612496,25.978548531612496,0.0,0.0
1966-06-01,66,29.134969715364775,25.88279970297695,25.88279970297695,0.0,0.0
1966-07-01,67,30.16927779271336,25.829370081429165,25.829370081429165,0.0,0.0
1966-08-01,68,27.380791325679773,25.81577926841239,25.81577926841239,0.0,0.0
